,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737199750000,0.0
1737199755000,0.0
1737199760000,1086.4666666666
1737199765000,2288.9666666666
1737199770000,5648.1
1737199775000,9833.33333333
1737199780000,15876.716666659999
1737199785000,19229.233333329998
1737199790000,21880.25
1737199795000,26569.9
1737199800000,27377.2
1737199805000,27377.2
1737199810000,29794.45
1737199815000,33064.5
1737199820000,31978.03333333
1737199825000,30775.53333333
1737199830000,31940.25
1737199835000,29393.41666666
1737199840000,23350.03333333
1737199845000,24123.0
1737199850000,23309.2
1737199855000,18619.55
1737199860000,18798.11666666
1737199865000,23449.833333330003
1737199870000,26447.4
1737199875000,27405.86666666
1737199880000,31429.85
1737199885000,36217.38333333
1737199890000,32542.05
1737199895000,33544.61666666
1737199900000,36963.85
1737199905000,32838.36666666
1737199910000,33514.35
1737199915000,36351.53333333
1737199920000,35365.66666666
1737199925000,31309.933333330002
1737199930000,26145.933333330002
1737199935000,25334.383333330003
1737199940000,27252.883333330003
1737199945000,25242.48333333
1737199950000,29078.46666666
1737199955000,30608.11666666
1737199960000,29181.55
1737199965000,33076.15
1737199970000,30562.95
1737199975000,30775.55
1737199980000,33708.6
1737199985000,33112.61666666
1737199990000,33877.86666666
1737199995000,
