,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737534485000,0.0
1737534490000,0.0
1737534495000,0.0
1737534500000,0.0
1737534505000,483.3333333333
1737534510000,552.2
1737534515000,580.2166666666
1737534520000,5036.9
1737534525000,12295.2
1737534530000,14428.1
1737534535000,14428.1
1737534540000,16161.98333333
1737534545000,16161.98333333
1737534550000,16161.98333333
1737534555000,16161.98333333
1737534560000,16161.98333333
1737534565000,15678.65
1737534570000,15609.783333329999
1737534575000,15581.766666659998
1737534580000,11125.08333333
1737534585000,3866.78333333
1737534590000,1733.8833333332998
1737534595000,1733.8833333332998
1737534600000,0.0
1737534605000,0.0
1737534610000,0.0
1737534615000,0.0
1737534620000,0.0
1737534625000,0.0
1737534630000,0.0
1737534635000,0.0
1737534640000,0.0
1737534645000,0.0
1737534650000,0.0
1737534655000,0.0
1737534660000,0.0
1737534665000,
1737534685000,0.0
1737534690000,148.1666666666
1737534695000,6453.28333333
1737534700000,
1737534720000,0.0
1737534725000,0.0
1737534730000,
