,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737210775000,0.0
1737210780000,571.6166666666
1737210785000,2154.0666666666
1737210790000,2464.05
1737210795000,13285.883333329999
1737210800000,13585.58333333
1737210805000,17271.15
1737210810000,21074.766666659998
1737210815000,25254.35
1737210820000,27360.28333333
1737210825000,38437.216666659995
1737210830000,42582.11666666
1737210835000,42582.11666666
1737210840000,44716.18333333
1737210845000,47897.55
1737210850000,47587.56666666
1737210855000,39462.86666666
1737210860000,42416.15
1737210865000,38730.58333333
1737210870000,41081.08333333
1737210875000,36901.5
1737210880000,35797.58333333
1737210885000,24720.65
1737210890000,23461.633333330003
1737210895000,29016.7
1737210900000,32267.566666659997
1737210905000,33802.28333333
1737210910000,40103.05
1737210915000,42663.65
1737210920000,45116.7
1737210925000,50820.766666660005
1737210930000,50606.55
1737210935000,50606.55
1737210940000,50235.616666660004
1737210945000,50235.616666660004
1737210950000,47349.733333330005
1737210955000,43391.43333333
1737210960000,43192.733333330005
1737210965000,42927.75
1737210970000,42859.45
1737210975000,43597.983333330005
1737210980000,43859.83333333
1737210985000,44207.28333333
1737210990000,44662.716666659995
1737210995000,49570.58333333
1737211000000,49190.91666666001
1737211005000,49190.91666666001
1737211010000,49429.0
1737211015000,52898.13333333
1737211020000,
