,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737487690000,0.0
1737487695000,0.0
1737487700000,0.0
1737487705000,219.6666666666
1737487710000,533.7333333333
1737487715000,4944.51666667
1737487720000,9695.65
1737487725000,9954.66666666
1737487730000,14519.383333329999
1737487735000,16892.016666659998
1737487740000,21481.96666666
1737487745000,26696.36666666
1737487750000,29926.3
1737487755000,33528.66666666
1737487760000,38851.18333333
1737487765000,40676.1
1737487770000,44502.55
1737487775000,40091.76666666
1737487780000,38179.05
1737487785000,40868.63333333
1737487790000,36303.91666666
1737487795000,34293.03333333
1737487800000,31887.28333333
1737487805000,26672.883333330003
1737487810000,29037.566666659997
1737487815000,28416.86666666
1737487820000,28633.3
1737487825000,31332.96666666
1737487830000,32286.16666666
1737487835000,36483.966666659995
1737487840000,36925.18333333
1737487845000,38749.38333333
1737487850000,43355.01666666
1737487855000,46268.766666660005
1737487860000,47924.1
1737487865000,51520.41666666001
1737487870000,47600.616666660004
1737487875000,44618.95
1737487880000,39687.716666659995
1737487885000,34943.466666659995
1737487890000,29849.75
1737487895000,25709.48333333
1737487900000,26386.65
1737487905000,25703.3
1737487910000,26017.316666659997
1737487915000,27264.95
1737487920000,28582.6
1737487925000,30286.71666666
1737487930000,
