,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737527910000,0.0
1737527915000,0.0
1737527920000,0.0
1737527925000,107.5833333333
1737527930000,536.9
1737527935000,536.9
1737527940000,1772.9666666666
1737527945000,6764.61666666
1737527950000,14563.016666659998
1737527955000,14563.016666659998
1737527960000,17347.566666659997
1737527965000,22768.266666659998
1737527970000,22768.266666659998
1737527975000,27955.91666666
1737527980000,31107.583333330003
1737527985000,31000.0
1737527990000,36752.51666666
1737527995000,36752.51666666
1737528000000,41331.15
1737528005000,36339.5
1737528010000,34443.31666666
1737528015000,34443.31666666
1737528020000,37411.216666659995
1737528025000,31990.516666659998
1737528030000,36767.63333333
1737528035000,37005.18333333
1737528040000,33853.51666666
1737528045000,39513.66666666
1737528050000,33331.83333333
1737528055000,39133.93333333
1737528060000,33319.233333330005
1737528065000,39657.41666666
1737528070000,33755.2
1737528075000,39213.28333333
1737528080000,33460.83333333
1737528085000,39065.08333333
1737528090000,34549.78333333
1737528095000,33957.31666666
1737528100000,39146.4
1737528105000,33815.95
1737528110000,39406.36666666
1737528115000,34791.36666666
1737528120000,39763.76666666
1737528125000,33729.78333333
1737528130000,39523.86666666
1737528135000,34065.78333333
1737528140000,39700.51666666
1737528145000,34096.26666666
1737528150000,39192.56666666
1737528155000,
