,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737500225000,0.0
1737500230000,0.0
1737500235000,0.0
1737500240000,116.95
1737500245000,582.3
1737500250000,605.05
1737500255000,3914.7
1737500260000,9094.0
1737500265000,16180.56666666
1737500270000,16871.25
1737500275000,21483.11666666
1737500280000,21483.11666666
1737500285000,29284.85
1737500290000,35421.83333333
1737500295000,35421.83333333
1737500300000,35304.88333333
1737500305000,43470.26666666
1737500310000,43447.51666666
1737500315000,40137.86666666
1737500320000,41740.86666666
1737500325000,34654.3
1737500330000,37380.13333333
1737500335000,35255.66666666
1737500340000,35775.483333330005
1737500345000,28441.066666659997
1737500350000,25899.433333330002
1737500355000,32833.733333330005
1737500360000,39695.4
1737500365000,36709.983333330005
1737500370000,37020.01666666
1737500375000,38369.85
1737500380000,36165.83333333
1737500385000,36165.83333333
1737500390000,38214.35
1737500395000,35726.95
1737500400000,39032.81666666
1737500405000,38565.5
1737500410000,35515.51666666
1737500415000,34772.43333333
1737500420000,33536.61666666
1737500425000,33477.36666666
1737500430000,39267.83333333
1737500435000,37918.0
1737500440000,36152.483333330005
1737500445000,38969.15
1737500450000,33809.1
1737500455000,39255.56666666
1737500460000,35429.88333333
1737500465000,
