,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
1706261155000,,,,,,,,,
1706261200000,1000.0,1000.0,,,,,,,
1706261205000,776.0,873.0,,,,,,,
1706261210000,888.0,694.0,,,,,,,
1706261215000,926.0,699.0,,,,,,,
1706261220000,944.0,587.0,,,,,,,
1706261225000,956.0,518.0,,,,,,,
1706261230000,963.0,528.0,,,,,,,
1706261235000,968.0,527.0,,,,,,,
1706261240000,972.0,556.0,,,,,,,
1706261245000,976.0,577.0,,,,,,,
1706261250000,978.0,593.0,,,,,,,
1706261255000,980.0,600.0,,,,,,,
1706261260000,982.0,610.0,,,,,,,
1706261265000,1000.0,597.0,,,,,,,
1706261270000,1000.0,616.0,,,,,,,
1706261275000,1000.0,604.0,,,,,,,
1706261280000,1000.0,640.0,,,,,,,
1706261285000,1000.0,684.0,,,,,,,
1706261290000,1000.0,703.0,,,,,,,
1706261295000,1000.0,727.0,,,,,,,
1706261300000,1000.0,731.0,,,,,,,
1706261305000,1000.0,730.0,,,,,,,
1706261310000,1000.0,721.0,,,,,,,
1706261315000,1000.0,726.0,,,,,,,
1706261320000,1000.0,729.0,,,,,,,
1706261325000,1000.0,727.0,,,,,,,
1706261330000,1000.0,723.0,,,,,,,
1706261335000,1000.0,742.0,,,,,,,
1706261340000,1000.0,745.0,,,,,,,
1706261345000,1000.0,737.0,,,,,,,
1706261350000,1000.0,739.0,,,,,,,
1706261355000,1000.0,725.0,,,,,,,
1706261360000,1000.0,702.0,,,,,,,
1706261365000,1000.0,708.0,,,,,,,
1706261370000,1000.0,719.0,,,,,,,
1706261375000,1000.0,717.0,,,,,,,
1706261380000,1000.0,719.0,,,,,,,
1706261385000,1000.0,723.0,,,,,,,
1706261390000,1000.0,730.0,,,,,,,
1706261395000,1000.0,726.0,,,,,,,
1706261400000,1000.0,724.0,,,,,,,
1706261405000,1000.0,733.0,,,,,,,
1706261410000,1000.0,720.0,,,,,,,
1706261415000,1000.0,723.0,,,,,,,
1706261420000,1000.0,745.0,,,,,,,
1706261425000,1000.0,737.0,,,,,,,
1706261430000,1000.0,735.0,,,,,,,
1706261435000,1000.0,722.0,,,,,,,
1706261440000,1000.0,722.0,,,,,,,
1706261445000,1000.0,732.0,,,,,,,
1706261450000,1000.0,734.0,,,,,,,
1706261455000,1000.0,734.0,,,,,,,
1706261460000,1000.0,727.0,,,,,,,
1706261465000,1000.0,729.0,,,,,,,
1706261470000,1000.0,727.0,,,,,,,
1706261475000,,,,,,,,,
1706261525000,1000.0,1000.0,1000.0,,,,,,
1706261530000,1000.0,272.0,1000.0,,,,,,
1706261535000,647.0,248.0,129.0,,,,,,
1706261540000,762.0,361.0,171.0,,,,,,
1706261545000,842.0,384.0,283.0,,,,,,
1706261550000,881.0,430.0,299.0,,,,,,
1706261555000,905.0,447.0,371.0,,,,,,
1706261560000,921.0,479.0,404.0,,,,,,
1706261565000,932.0,499.0,441.0,,,,,,
1706261570000,941.0,533.0,474.0,,,,,,
1706261575000,948.0,537.0,512.0,,,,,,
1706261580000,953.0,560.0,507.0,,,,,,
1706261585000,957.0,581.0,525.0,,,,,,
1706261590000,961.0,618.0,539.0,,,,,,
1706261595000,990.0,662.0,583.0,,,,,,
1706261600000,1000.0,668.0,617.0,,,,,,
1706261605000,1000.0,683.0,626.0,,,,,,
1706261610000,1000.0,691.0,651.0,,,,,,
1706261615000,1000.0,709.0,649.0,,,,,,
1706261620000,1000.0,718.0,658.0,,,,,,
1706261625000,1000.0,742.0,669.0,,,,,,
1706261630000,1000.0,746.0,675.0,,,,,,
1706261635000,1000.0,758.0,670.0,,,,,,
1706261640000,1000.0,756.0,686.0,,,,,,
1706261645000,1000.0,755.0,692.0,,,,,,
1706261650000,1000.0,760.0,695.0,,,,,,
1706261655000,1000.0,764.0,699.0,,,,,,
1706261660000,1000.0,782.0,708.0,,,,,,
1706261665000,1000.0,793.0,720.0,,,,,,
1706261670000,1000.0,802.0,721.0,,,,,,
1706261675000,1000.0,807.0,732.0,,,,,,
1706261680000,1000.0,810.0,734.0,,,,,,
1706261685000,1000.0,796.0,732.0,,,,,,
1706261690000,1000.0,796.0,725.0,,,,,,
1706261695000,1000.0,813.0,718.0,,,,,,
1706261700000,1000.0,817.0,733.0,,,,,,
1706261705000,998.0,821.0,744.0,,,,,,
1706261710000,998.0,826.0,747.0,,,,,,
1706261715000,998.0,829.0,743.0,,,,,,
1706261720000,998.0,819.0,747.0,,,,,,
1706261725000,998.0,817.0,739.0,,,,,,
1706261730000,998.0,814.0,738.0,,,,,,
1706261735000,998.0,809.0,733.0,,,,,,
1706261740000,998.0,805.0,732.0,,,,,,
1706261745000,998.0,810.0,728.0,,,,,,
1706261750000,998.0,800.0,732.0,,,,,,
1706261755000,998.0,793.0,725.0,,,,,,
1706261760000,998.0,803.0,715.0,,,,,,
1706261765000,1000.0,795.0,709.0,,,,,,
1706261770000,1000.0,793.0,708.0,,,,,,
1706261775000,1000.0,787.0,713.0,,,,,,
1706261780000,1000.0,785.0,701.0,,,,,,
1706261785000,1000.0,799.0,699.0,,,,,,
1706261790000,1000.0,804.0,709.0,,,,,,
1706261795000,1000.0,806.0,713.0,,,,,,
1706261800000,,,,,,,,,
1706261845000,,,,1000.0,,,,,
1706261850000,940.0,1000.0,1000.0,639.0,,,,,
1706261855000,784.0,662.0,678.0,513.0,,,,,
1706261860000,856.0,628.0,557.0,545.0,,,,,
1706261865000,892.0,572.0,523.0,556.0,,,,,
1706261870000,914.0,552.0,562.0,549.0,,,,,
1706261875000,928.0,543.0,570.0,547.0,,,,,
1706261880000,939.0,529.0,557.0,565.0,,,,,
1706261885000,946.0,542.0,574.0,591.0,,,,,
1706261890000,952.0,557.0,602.0,596.0,,,,,
1706261895000,957.0,562.0,603.0,613.0,,,,,
1706261900000,961.0,574.0,611.0,623.0,,,,,
1706261905000,964.0,584.0,623.0,626.0,,,,,
1706261910000,969.0,594.0,624.0,618.0,,,,,
1706261915000,1000.0,584.0,613.0,643.0,,,,,
1706261920000,1000.0,584.0,628.0,638.0,,,,,
1706261925000,1000.0,588.0,635.0,649.0,,,,,
1706261930000,1000.0,603.0,639.0,660.0,,,,,
1706261935000,1000.0,615.0,645.0,673.0,,,,,
1706261940000,1000.0,631.0,659.0,669.0,,,,,
1706261945000,1000.0,636.0,662.0,657.0,,,,,
1706261950000,1000.0,640.0,656.0,664.0,,,,,
1706261955000,1000.0,645.0,663.0,656.0,,,,,
1706261960000,1000.0,644.0,664.0,649.0,,,,,
1706261965000,1000.0,650.0,659.0,662.0,,,,,
1706261970000,1000.0,655.0,669.0,667.0,,,,,
1706261975000,1000.0,654.0,676.0,670.0,,,,,
1706261980000,1000.0,654.0,678.0,681.0,,,,,
1706261985000,1000.0,661.0,691.0,689.0,,,,,
1706261990000,1000.0,673.0,699.0,684.0,,,,,
1706261995000,1000.0,665.0,694.0,690.0,,,,,
1706262000000,1000.0,662.0,696.0,706.0,,,,,
1706262005000,1000.0,664.0,702.0,719.0,,,,,
1706262010000,1000.0,669.0,712.0,723.0,,,,,
1706262015000,1000.0,670.0,717.0,721.0,,,,,
1706262020000,1000.0,665.0,718.0,723.0,,,,,
1706262025000,1000.0,658.0,719.0,709.0,,,,,
1706262030000,1000.0,648.0,719.0,727.0,,,,,
1706262035000,1000.0,667.0,737.0,728.0,,,,,
1706262040000,1000.0,669.0,745.0,730.0,,,,,
1706262045000,1000.0,677.0,759.0,717.0,,,,,
1706262050000,1000.0,663.0,745.0,737.0,,,,,
1706262055000,1000.0,680.0,760.0,727.0,,,,,
1706262060000,1000.0,677.0,751.0,717.0,,,,,
1706262065000,1000.0,674.0,746.0,710.0,,,,,
1706262070000,1000.0,666.0,737.0,698.0,,,,,
1706262075000,1000.0,658.0,725.0,711.0,,,,,
1706262080000,1000.0,670.0,736.0,713.0,,,,,
1706262085000,1000.0,666.0,740.0,727.0,,,,,
1706262090000,1000.0,678.0,741.0,715.0,,,,,
1706262095000,1000.0,668.0,727.0,715.0,,,,,
1706262100000,1000.0,676.0,730.0,714.0,,,,,
1706262105000,1000.0,678.0,717.0,721.0,,,,,
1706262110000,1000.0,684.0,730.0,710.0,,,,,
1706262115000,1000.0,666.0,719.0,720.0,,,,,
1706262120000,999.0,672.0,729.0,,,,,,
1706262125000,,,,,,,,,
1706262170000,1000.0,,1000.0,1000.0,1000.0,,,,
1706262175000,743.0,504.0,437.0,536.0,441.0,,,,
1706262180000,805.0,480.0,500.0,496.0,466.0,,,,
1706262185000,870.0,397.0,400.0,421.0,419.0,,,,
1706262190000,903.0,376.0,394.0,406.0,407.0,,,,
1706262195000,922.0,354.0,374.0,406.0,395.0,,,,
1706262200000,935.0,377.0,398.0,422.0,415.0,,,,
1706262205000,944.0,404.0,404.0,445.0,417.0,,,,
1706262210000,951.0,416.0,407.0,462.0,428.0,,,,
1706262215000,956.0,436.0,429.0,486.0,447.0,,,,
1706262220000,961.0,440.0,441.0,516.0,447.0,,,,
1706262225000,964.0,450.0,449.0,517.0,451.0,,,,
1706262230000,967.0,457.0,456.0,517.0,457.0,,,,
1706262235000,989.0,464.0,473.0,517.0,467.0,,,,
1706262240000,1000.0,484.0,485.0,535.0,485.0,,,,
1706262245000,1000.0,503.0,512.0,558.0,503.0,,,,
1706262250000,1000.0,517.0,526.0,570.0,518.0,,,,
1706262255000,1000.0,543.0,551.0,584.0,547.0,,,,
1706262260000,1000.0,540.0,551.0,582.0,554.0,,,,
1706262265000,1000.0,539.0,562.0,579.0,567.0,,,,
1706262270000,1000.0,542.0,582.0,591.0,571.0,,,,
1706262275000,1000.0,544.0,598.0,587.0,590.0,,,,
1706262280000,1000.0,562.0,608.0,567.0,607.0,,,,
1706262285000,1000.0,572.0,618.0,577.0,616.0,,,,
1706262290000,1000.0,592.0,631.0,591.0,634.0,,,,
1706262295000,1000.0,595.0,638.0,597.0,651.0,,,,
1706262300000,1000.0,594.0,638.0,596.0,656.0,,,,
1706262305000,1000.0,599.0,640.0,595.0,653.0,,,,
1706262310000,1000.0,617.0,653.0,611.0,665.0,,,,
1706262315000,1000.0,631.0,672.0,615.0,663.0,,,,
1706262320000,1000.0,646.0,687.0,628.0,673.0,,,,
1706262325000,1000.0,649.0,688.0,626.0,676.0,,,,
1706262330000,1000.0,650.0,682.0,614.0,680.0,,,,
1706262335000,1000.0,652.0,680.0,616.0,675.0,,,,
1706262340000,1000.0,642.0,676.0,632.0,688.0,,,,
1706262345000,1000.0,638.0,678.0,629.0,695.0,,,,
1706262350000,1000.0,617.0,673.0,619.0,686.0,,,,
1706262355000,1000.0,615.0,672.0,618.0,686.0,,,,
1706262360000,1000.0,612.0,662.0,614.0,682.0,,,,
1706262365000,1000.0,622.0,676.0,637.0,696.0,,,,
1706262370000,1000.0,617.0,672.0,629.0,699.0,,,,
1706262375000,1000.0,608.0,662.0,633.0,697.0,,,,
1706262380000,1000.0,611.0,670.0,636.0,690.0,,,,
1706262385000,1000.0,612.0,673.0,643.0,683.0,,,,
1706262390000,1000.0,622.0,689.0,650.0,693.0,,,,
1706262395000,1000.0,627.0,681.0,658.0,703.0,,,,
1706262400000,1000.0,625.0,677.0,642.0,696.0,,,,
1706262405000,1000.0,621.0,673.0,633.0,696.0,,,,
1706262410000,1000.0,628.0,671.0,634.0,703.0,,,,
1706262415000,1000.0,630.0,669.0,642.0,698.0,,,,
1706262420000,1000.0,626.0,672.0,640.0,691.0,,,,
1706262425000,1000.0,622.0,673.0,622.0,693.0,,,,
1706262430000,1000.0,620.0,675.0,632.0,693.0,,,,
1706262435000,1000.0,626.0,681.0,633.0,701.0,,,,
1706262440000,1000.0,623.0,,624.0,700.0,,,,
1706262445000,,,,,,,,,
1706262490000,1000.0,,1000.0,1000.0,1000.0,1000.0,,,
1706262495000,911.0,1000.0,580.0,561.0,662.0,583.0,,,
1706262500000,857.0,665.0,398.0,422.0,423.0,426.0,,,
1706262505000,905.0,441.0,372.0,394.0,415.0,388.0,,,
1706262510000,929.0,394.0,384.0,399.0,419.0,364.0,,,
1706262515000,943.0,402.0,415.0,429.0,434.0,383.0,,,
1706262520000,953.0,413.0,415.0,404.0,419.0,390.0,,,
1706262525000,960.0,391.0,429.0,425.0,428.0,415.0,,,
1706262530000,965.0,414.0,442.0,422.0,440.0,415.0,,,
1706262535000,969.0,421.0,456.0,440.0,447.0,428.0,,,
1706262540000,972.0,429.0,467.0,458.0,457.0,440.0,,,
1706262545000,974.0,438.0,466.0,460.0,452.0,465.0,,,
1706262550000,977.0,448.0,476.0,475.0,467.0,478.0,,,
1706262555000,984.0,456.0,474.0,467.0,453.0,469.0,,,
1706262560000,1000.0,440.0,499.0,490.0,482.0,488.0,,,
1706262565000,1000.0,465.0,512.0,501.0,485.0,494.0,,,
1706262570000,1000.0,472.0,534.0,520.0,498.0,515.0,,,
1706262575000,1000.0,485.0,539.0,530.0,512.0,532.0,,,
1706262580000,1000.0,502.0,544.0,554.0,523.0,533.0,,,
1706262585000,1000.0,514.0,556.0,564.0,539.0,540.0,,,
1706262590000,1000.0,525.0,557.0,578.0,537.0,546.0,,,
1706262595000,1000.0,530.0,557.0,577.0,548.0,545.0,,,
1706262600000,1000.0,536.0,573.0,591.0,574.0,556.0,,,
1706262605000,1000.0,552.0,573.0,589.0,586.0,531.0,,,
1706262610000,1000.0,543.0,583.0,584.0,598.0,530.0,,,
1706262615000,1000.0,549.0,586.0,596.0,606.0,546.0,,,
1706262620000,1000.0,562.0,596.0,600.0,610.0,547.0,,,
1706262625000,1000.0,562.0,607.0,615.0,626.0,570.0,,,
1706262630000,1000.0,580.0,606.0,614.0,650.0,594.0,,,
1706262635000,1000.0,596.0,609.0,612.0,639.0,595.0,,,
1706262640000,1000.0,589.0,617.0,613.0,648.0,605.0,,,
1706262645000,1000.0,598.0,613.0,611.0,650.0,600.0,,,
1706262650000,1000.0,592.0,630.0,619.0,664.0,628.0,,,
1706262655000,1000.0,601.0,634.0,624.0,668.0,634.0,,,
1706262660000,1000.0,604.0,622.0,606.0,638.0,621.0,,,
1706262665000,1000.0,591.0,631.0,610.0,640.0,626.0,,,
1706262670000,1000.0,597.0,634.0,627.0,636.0,632.0,,,
1706262675000,1000.0,608.0,638.0,639.0,642.0,619.0,,,
1706262680000,1000.0,600.0,629.0,637.0,646.0,622.0,,,
1706262685000,1000.0,606.0,638.0,644.0,646.0,624.0,,,
1706262690000,1000.0,611.0,640.0,642.0,633.0,599.0,,,
1706262695000,999.0,595.0,647.0,647.0,646.0,589.0,,,
1706262700000,999.0,599.0,649.0,650.0,640.0,585.0,,,
1706262705000,999.0,595.0,657.0,658.0,628.0,581.0,,,
1706262710000,999.0,592.0,655.0,658.0,628.0,569.0,,,
1706262715000,998.0,596.0,660.0,658.0,632.0,574.0,,,
1706262720000,998.0,600.0,663.0,659.0,639.0,579.0,,,
1706262725000,998.0,602.0,666.0,664.0,634.0,590.0,,,
1706262730000,998.0,602.0,655.0,648.0,631.0,579.0,,,
1706262735000,998.0,591.0,652.0,642.0,636.0,586.0,,,
1706262740000,998.0,593.0,659.0,650.0,629.0,582.0,,,
1706262745000,998.0,590.0,650.0,641.0,630.0,576.0,,,
1706262750000,998.0,589.0,635.0,635.0,621.0,576.0,,,
1706262755000,998.0,585.0,611.0,617.0,605.0,569.0,,,
1706262760000,998.0,570.0,612.0,617.0,612.0,571.0,,,
1706262765000,,577.0,,,,,,,
1706262770000,,,,,,,,,
1706262810000,,,,,,,1000.0,,
1706262815000,1000.0,1000.0,1000.0,1000.0,1000.0,465.0,474.0,,
1706262820000,820.0,521.0,478.0,477.0,521.0,337.0,352.0,,
1706262825000,669.0,313.0,306.0,344.0,383.0,290.0,304.0,,
1706262830000,708.0,295.0,263.0,292.0,323.0,402.0,385.0,,
1706262835000,781.0,397.0,388.0,389.0,393.0,368.0,340.0,,
1706262840000,825.0,361.0,358.0,356.0,350.0,374.0,339.0,,
1706262845000,854.0,361.0,359.0,362.0,353.0,379.0,353.0,,
1706262850000,875.0,370.0,367.0,372.0,366.0,391.0,369.0,,
1706262855000,891.0,392.0,385.0,391.0,385.0,400.0,381.0,,
1706262860000,903.0,407.0,395.0,412.0,397.0,418.0,401.0,,
1706262865000,913.0,425.0,409.0,447.0,418.0,426.0,411.0,,
1706262870000,921.0,431.0,419.0,453.0,430.0,429.0,415.0,,
1706262875000,927.0,436.0,424.0,458.0,431.0,433.0,420.0,,
1706262880000,942.0,433.0,427.0,460.0,428.0,464.0,451.0,,
1706262885000,983.0,486.0,466.0,500.0,472.0,491.0,472.0,,
1706262890000,1000.0,514.0,493.0,531.0,508.0,465.0,456.0,,
1706262895000,1000.0,497.0,463.0,513.0,495.0,496.0,487.0,,
1706262900000,1000.0,529.0,492.0,543.0,530.0,511.0,493.0,,
1706262905000,1000.0,547.0,506.0,561.0,543.0,532.0,506.0,,
1706262910000,1000.0,571.0,521.0,581.0,562.0,539.0,510.0,,
1706262915000,1000.0,573.0,522.0,582.0,569.0,550.0,508.0,,
1706262920000,1000.0,583.0,527.0,587.0,584.0,546.0,504.0,,
1706262925000,1000.0,580.0,524.0,570.0,577.0,549.0,504.0,,
1706262930000,1000.0,598.0,524.0,576.0,591.0,566.0,522.0,,
1706262935000,1000.0,607.0,538.0,590.0,613.0,568.0,526.0,,
1706262940000,1000.0,621.0,545.0,604.0,636.0,564.0,534.0,,
1706262945000,1000.0,610.0,541.0,600.0,622.0,566.0,540.0,,
1706262950000,1000.0,608.0,545.0,600.0,615.0,570.0,545.0,,
1706262955000,1000.0,621.0,552.0,612.0,627.0,576.0,551.0,,
1706262960000,1000.0,624.0,559.0,620.0,633.0,574.0,555.0,,
1706262965000,1000.0,621.0,555.0,610.0,636.0,568.0,556.0,,
1706262970000,1000.0,612.0,558.0,610.0,637.0,574.0,550.0,,
1706262975000,1000.0,606.0,555.0,611.0,637.0,575.0,559.0,,
1706262980000,1000.0,607.0,560.0,609.0,641.0,577.0,554.0,,
1706262985000,1000.0,608.0,569.0,606.0,647.0,583.0,572.0,,
1706262990000,1000.0,600.0,577.0,610.0,644.0,578.0,558.0,,
1706262995000,1000.0,600.0,567.0,603.0,643.0,578.0,548.0,,
1706263000000,1000.0,588.0,556.0,597.0,626.0,574.0,530.0,,
1706263005000,1000.0,579.0,547.0,594.0,619.0,586.0,538.0,,
1706263010000,1000.0,586.0,557.0,604.0,624.0,594.0,538.0,,
1706263015000,1000.0,578.0,572.0,600.0,624.0,590.0,534.0,,
1706263020000,1000.0,572.0,565.0,597.0,623.0,591.0,537.0,,
1706263025000,1000.0,575.0,575.0,615.0,629.0,600.0,530.0,,
1706263030000,1000.0,569.0,568.0,604.0,638.0,608.0,544.0,,
1706263035000,1000.0,586.0,586.0,620.0,652.0,607.0,535.0,,
1706263040000,1000.0,577.0,583.0,621.0,654.0,610.0,544.0,,
1706263045000,1000.0,584.0,581.0,627.0,657.0,611.0,536.0,,
1706263050000,1000.0,590.0,586.0,630.0,659.0,603.0,540.0,,
1706263055000,1000.0,589.0,585.0,633.0,672.0,606.0,550.0,,
1706263060000,1000.0,601.0,605.0,639.0,680.0,595.0,538.0,,
1706263065000,1000.0,589.0,605.0,618.0,668.0,589.0,533.0,,
1706263070000,1000.0,580.0,596.0,607.0,680.0,603.0,544.0,,
1706263075000,1000.0,589.0,596.0,614.0,696.0,598.0,551.0,,
1706263080000,1000.0,582.0,589.0,606.0,696.0,597.0,549.0,,
1706263085000,1000.0,583.0,595.0,592.0,,1000.0,1000.0,,
1706263090000,,1000.0,,,1000.0,1000.0,1000.0,,
1706263095000,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,,,
1706263100000,,,,,,,,,
1706263145000,,1000.0,1000.0,1000.0,1000.0,,1000.0,,
1706263150000,1000.0,660.0,676.0,617.0,682.0,1000.0,781.0,724.0,
1706263155000,872.0,640.0,662.0,605.0,636.0,816.0,682.0,620.0,
1706263160000,915.0,533.0,539.0,523.0,670.0,693.0,731.0,551.0,
1706263165000,936.0,462.0,463.0,434.0,556.0,592.0,585.0,449.0,
1706263170000,949.0,433.0,432.0,412.0,509.0,500.0,523.0,416.0,
1706263175000,958.0,437.0,410.0,392.0,494.0,465.0,485.0,404.0,
1706263180000,964.0,449.0,403.0,398.0,491.0,436.0,472.0,396.0,
1706263185000,968.0,468.0,420.0,419.0,498.0,426.0,484.0,416.0,
1706263190000,972.0,466.0,425.0,426.0,516.0,436.0,490.0,426.0,
1706263195000,975.0,467.0,434.0,435.0,520.0,445.0,495.0,438.0,
1706263200000,977.0,473.0,429.0,437.0,506.0,446.0,493.0,434.0,
1706263205000,979.0,470.0,424.0,436.0,501.0,437.0,488.0,432.0,
1706263210000,979.0,458.0,410.0,426.0,494.0,432.0,461.0,415.0,
1706263215000,1000.0,436.0,389.0,410.0,485.0,404.0,452.0,409.0,
1706263220000,1000.0,457.0,413.0,437.0,481.0,389.0,431.0,425.0,
1706263225000,1000.0,476.0,427.0,463.0,501.0,402.0,456.0,454.0,
1706263230000,1000.0,494.0,455.0,491.0,543.0,414.0,488.0,477.0,
1706263235000,1000.0,500.0,470.0,517.0,563.0,442.0,507.0,490.0,
1706263240000,1000.0,495.0,479.0,526.0,563.0,463.0,514.0,501.0,
1706263245000,1000.0,483.0,476.0,521.0,585.0,476.0,521.0,501.0,
1706263250000,1000.0,493.0,480.0,525.0,580.0,488.0,530.0,505.0,
1706263255000,1000.0,495.0,477.0,527.0,576.0,500.0,524.0,497.0,
1706263260000,1000.0,499.0,489.0,538.0,609.0,501.0,541.0,515.0,
1706263265000,1000.0,512.0,513.0,555.0,639.0,531.0,558.0,537.0,
1706263270000,1000.0,510.0,518.0,561.0,638.0,554.0,558.0,531.0,
1706263275000,1000.0,526.0,529.0,575.0,647.0,561.0,564.0,541.0,
1706263280000,1000.0,520.0,522.0,563.0,644.0,572.0,564.0,532.0,
1706263285000,1000.0,528.0,529.0,572.0,656.0,565.0,568.0,533.0,
1706263290000,1000.0,522.0,524.0,568.0,636.0,577.0,571.0,540.0,
1706263295000,1000.0,524.0,533.0,559.0,635.0,565.0,576.0,542.0,
1706263300000,1000.0,529.0,535.0,562.0,643.0,580.0,580.0,548.0,
1706263305000,1000.0,532.0,535.0,562.0,624.0,575.0,573.0,544.0,
1706263310000,1000.0,532.0,535.0,563.0,622.0,566.0,571.0,541.0,
1706263315000,1000.0,542.0,549.0,569.0,631.0,557.0,580.0,555.0,
1706263320000,1000.0,547.0,552.0,576.0,631.0,563.0,590.0,555.0,
1706263325000,1000.0,544.0,546.0,568.0,614.0,556.0,592.0,539.0,
1706263330000,1000.0,553.0,552.0,575.0,627.0,537.0,606.0,552.0,
1706263335000,1000.0,550.0,551.0,577.0,625.0,560.0,611.0,552.0,
1706263340000,1000.0,559.0,554.0,581.0,619.0,563.0,606.0,553.0,
1706263345000,1000.0,550.0,555.0,571.0,614.0,573.0,624.0,552.0,
1706263350000,1000.0,557.0,558.0,582.0,624.0,568.0,620.0,545.0,
1706263355000,1000.0,564.0,558.0,596.0,618.0,577.0,620.0,548.0,
1706263360000,1000.0,567.0,564.0,605.0,623.0,564.0,620.0,547.0,
1706263365000,1000.0,566.0,562.0,605.0,619.0,567.0,613.0,544.0,
1706263370000,1000.0,572.0,567.0,610.0,628.0,557.0,626.0,556.0,
1706263375000,1000.0,563.0,553.0,606.0,620.0,562.0,618.0,543.0,
1706263380000,1000.0,556.0,552.0,597.0,612.0,554.0,604.0,540.0,
1706263385000,1000.0,561.0,554.0,602.0,626.0,555.0,614.0,550.0,
1706263390000,1000.0,558.0,545.0,596.0,616.0,565.0,614.0,543.0,
1706263395000,1000.0,562.0,549.0,594.0,621.0,539.0,615.0,545.0,
1706263400000,1000.0,555.0,554.0,599.0,621.0,536.0,625.0,551.0,
1706263405000,1000.0,562.0,559.0,606.0,630.0,535.0,623.0,559.0,
1706263410000,1000.0,555.0,551.0,589.0,622.0,540.0,611.0,559.0,
1706263415000,1000.0,540.0,539.0,572.0,621.0,537.0,607.0,551.0,
1706263420000,,,,,,528.0,,551.0,
1706263425000,,,,,,,,,
1706263470000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,523.0,606.0,1000.0
1706263475000,795.0,697.0,760.0,666.0,560.0,541.0,335.0,385.0,658.0
1706263480000,623.0,411.0,432.0,439.0,394.0,408.0,292.0,305.0,403.0
1706263485000,744.0,323.0,344.0,350.0,313.0,327.0,346.0,318.0,307.0
1706263490000,808.0,374.0,345.0,409.0,339.0,364.0,373.0,377.0,328.0
1706263495000,846.0,407.0,372.0,417.0,380.0,389.0,371.0,369.0,361.0
1706263500000,872.0,396.0,366.0,414.0,379.0,385.0,365.0,358.0,363.0
1706263505000,890.0,381.0,361.0,406.0,370.0,377.0,376.0,365.0,352.0
1706263510000,904.0,395.0,378.0,413.0,386.0,400.0,385.0,373.0,359.0
1706263515000,915.0,395.0,384.0,422.0,396.0,405.0,392.0,374.0,364.0
