,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1706261130000,13870.266666659998,,,,,,,,
1706261135000,13458.68333333,,,,,,,,
1706261140000,13915.883333329999,,,,,,,,
1706261145000,14154.8,,,,,,,,
1706261150000,13572.85,,,,,,,,
1706261155000,,,,,,,,,
1706261195000,0.0,,,,,,,,
1706261200000,0.0,0.0,,,,,,,
1706261205000,7.316666666666,0.0,,,,,,,
1706261210000,119.7333333333,8.083333333333,,,,,,,
1706261215000,678.4666666666,225.6166666666,,,,,,,
1706261220000,1429.7833333333,841.3333333333,,,,,,,
1706261225000,2125.15,1701.2833333332999,,,,,,,
1706261230000,2878.9833333333,2403.05,,,,,,,
1706261235000,4188.08333333,3226.4666666666,,,,,,,
1706261240000,4903.95,4201.28333333,,,,,,,
1706261245000,5844.05,4928.53333333,,,,,,,
1706261250000,7076.483333329999,6130.116666670001,,,,,,,
1706261255000,8213.98333333,7421.26666666,,,,,,,
1706261260000,9067.383333329999,8256.55,,,,,,,
1706261265000,9999.1,9125.55,,,,,,,
1706261270000,10993.2,10289.56666666,,,,,,,
1706261275000,11515.21666666,11257.68333333,,,,,,,
1706261280000,11843.516666659998,11636.6,,,,,,,
1706261285000,12142.48333333,11636.48333333,,,,,,,
1706261290000,12788.08333333,11941.35,,,,,,,
1706261295000,12306.866666659998,12518.783333329999,,,,,,,
1706261300000,12470.133333329999,12376.08333333,,,,,,,
1706261305000,12809.633333329999,12790.23333333,,,,,,,
1706261310000,12763.06666666,12946.05,,,,,,,
1706261315000,12498.98333333,12531.133333329999,,,,,,,
1706261320000,12657.55,12802.616666659998,,,,,,,
1706261325000,13035.65,12818.366666659998,,,,,,,
1706261330000,12859.9,13037.05,,,,,,,
1706261335000,12710.466666659999,12625.533333329999,,,,,,,
1706261340000,13184.83333333,12662.68333333,,,,,,,
1706261345000,13105.716666659999,13357.9,,,,,,,
1706261350000,12529.0,13165.65,,,,,,,
1706261355000,13033.266666659998,12980.16666666,,,,,,,
1706261360000,13253.533333329999,13459.9,,,,,,,
1706261365000,12799.75,13062.766666659998,,,,,,,
1706261370000,13431.06666666,12773.616666659998,,,,,,,
1706261375000,13337.2,13483.85,,,,,,,
1706261380000,13395.91666666,13161.58333333,,,,,,,
1706261385000,13370.75,13537.1,,,,,,,
1706261390000,13325.016666659998,13260.16666666,,,,,,,
1706261395000,13794.06666666,13599.31666666,,,,,,,
1706261400000,13317.7,14003.716666659999,,,,,,,
1706261405000,13442.366666659998,13266.43333333,,,,,,,
1706261410000,14008.516666659998,13834.33333333,,,,,,,
1706261415000,13592.216666659999,13774.216666659999,,,,,,,
1706261420000,14014.06666666,13543.216666659999,,,,,,,
1706261425000,13764.866666659998,14208.81666666,,,,,,,
1706261430000,14210.23333333,13884.0,,,,,,,
1706261435000,14576.7,14542.81666666,,,,,,,
1706261440000,14430.55,14622.266666659998,,,,,,,
1706261445000,14606.016666659998,14498.95,,,,,,,
1706261450000,14819.5,14678.9,,,,,,,
1706261455000,14682.466666659999,14912.133333329999,,,,,,,
1706261460000,14551.23333333,14642.9,,,,,,,
1706261465000,14598.8,14650.0,,,,,,,
1706261470000,14601.93333333,14590.56666666,,,,,,,
1706261475000,,,,,,,,,
1706261520000,,0.0,,,,,,,
1706261525000,0.0,0.0,0.0,,,,,,
1706261530000,0.0,87.5666666666,0.0,,,,,,
1706261535000,106.9833333333,489.6333333333,94.8666666666,,,,,,
1706261540000,272.1833333333,842.65,467.1666666666,,,,,,
1706261545000,826.0833333333,1012.95,806.6166666666,,,,,,
1706261550000,875.7833333333,1594.0666666666,963.9,,,,,,
1706261555000,1390.1666666666,2557.6333333333,1515.6166666666,,,,,,
1706261560000,2496.8833333333,3563.25,2433.3833333333,,,,,,
1706261565000,3348.71666667,4474.38333333,3396.55,,,,,,
1706261570000,4389.1,5359.88333333,4256.15,,,,,,
1706261575000,5257.0,6444.983333329999,5328.73333333,,,,,,
1706261580000,6331.46666667,7510.983333329999,6204.566666670001,,,,,,
1706261585000,7227.81666666,8694.48333333,7262.96666666,,,,,,
1706261590000,8394.31666666,9317.0,8281.75,,,,,,
1706261595000,9077.33333333,10190.73333333,9059.633333329999,,,,,,
1706261600000,10146.4,10961.65,9689.2,,,,,,
1706261605000,10692.4,11717.283333329999,10419.55,,,,,,
1706261610000,11574.533333329999,12282.716666659999,11156.65,,,,,,
1706261615000,12205.23333333,12558.25,11681.73333333,,,,,,
1706261620000,12293.266666659998,12644.7,11946.15,,,,,,
1706261625000,12515.5,12853.08333333,12005.766666659998,,,,,,
1706261630000,12557.15,13140.6,12224.383333329999,,,,,,
1706261635000,12848.98333333,13208.716666659999,12265.25,,,,,,
1706261640000,12896.08333333,13270.05,12490.1,,,,,,
1706261645000,13093.8,13270.366666659998,12499.93333333,,,,,,
1706261650000,13089.41666666,13710.116666659998,12603.05,,,,,,
1706261655000,13409.31666666,13673.91666666,12823.116666659998,,,,,,
1706261660000,13393.966666659999,13817.283333329999,13027.68333333,,,,,,
1706261665000,13545.1,13903.466666659999,13149.633333329999,,,,,,
1706261670000,13582.1,14215.91666666,13255.216666659999,,,,,,
1706261675000,14035.66666666,14445.966666659999,13637.06666666,,,,,,
1706261680000,14123.95,14458.35,13739.2,,,,,,
1706261685000,14133.41666666,14497.83333333,13759.8,,,,,,
1706261690000,14144.633333329999,14704.383333329999,13793.06666666,,,,,,
1706261695000,14396.91666666,14433.266666659998,13974.55,,,,,,
1706261700000,14107.48333333,14585.65,13720.83333333,,,,,,
1706261705000,14397.66666666,14450.533333329999,14076.7,,,,,,
1706261710000,14262.56666666,15030.65,13992.866666659998,,,,,,
1706261715000,14759.31666666,14970.98333333,14347.9,,,,,,
1706261720000,14635.48333333,14560.33333333,14196.216666659999,,,,,,
1706261725000,14188.516666659998,14879.0,13999.25,,,,,,
1706261730000,14497.966666659999,14565.85,14227.25,,,,,,
1706261735000,14224.283333329999,14048.58333333,13854.08333333,,,,,,
1706261740000,13764.25,14313.81666666,13369.41666666,,,,,,
1706261745000,13933.966666659999,14339.4,13688.3,,,,,,
1706261750000,14049.95,14084.1,13627.58333333,,,,,,
1706261755000,13742.766666659998,14454.866666659998,13400.55,,,,,,
1706261760000,14127.68333333,14313.2,13743.783333329999,,,,,,
1706261765000,14018.43333333,14339.616666659998,13547.383333329999,,,,,,
1706261770000,13886.633333329999,13688.05,13398.633333329999,,,,,,
1706261775000,13363.98333333,13944.383333329999,13228.8,,,,,,
1706261780000,13597.516666659998,14357.1,13280.15,,,,,,
1706261785000,14079.05,14344.266666659998,13492.033333329999,,,,,,
1706261790000,14091.98333333,14318.866666659998,13517.08333333,,,,,,
1706261795000,13860.56666666,14700.98333333,13508.616666659998,,,,,,
1706261800000,,,,,,,,,
1706261845000,0.0,0.0,,0.0,,,,,
1706261850000,0.0,0.0,0.0,0.0,,,,,
1706261855000,144.4333333333,0.0,0.0,140.2833333333,,,,,
1706261860000,298.5666666666,140.95,146.3,499.1,,,,,
1706261865000,818.4166666666,504.9833333333,507.4333333333,977.8,,,,,
1706261870000,1371.15,993.4166666666,1000.5,1364.3333333333,,,,,
1706261875000,2114.1333333333,1381.8333333333,1390.4,2281.6166666666,,,,,
1706261880000,3000.0166666665996,2295.3166666666,2280.4666666666,3013.55,,,,,
1706261885000,3673.55,3048.9833333333,3066.4333333332997,3861.65,,,,,
1706261890000,4619.53333333,3913.48333333,3935.13333333,4725.18333333,,,,,
1706261895000,5525.78333333,4778.88333333,4810.86666667,5547.6,,,,,
1706261900000,6259.46666667,5616.03333333,5643.43333333,6285.116666670001,,,,,
1706261905000,7096.91666666,6364.95,6422.9,7311.46666666,,,,,
1706261910000,7954.8,7450.433333329999,7486.51666666,8233.48333333,,,,,
1706261915000,8578.96666666,8335.36666666,8379.283333329999,8866.133333329999,,,,,
1706261920000,9738.08333333,8976.883333329999,9021.16666666,9634.68333333,,,,,
1706261925000,10050.2,9763.36666666,9807.8,10069.16666666,,,,,
1706261930000,10399.133333329999,10189.06666666,10241.61666666,10442.45,,,,,
1706261935000,10466.0,10567.65,10629.75,10391.85,,,,,
1706261940000,10589.76666666,10682.61666666,10582.35,10766.61666666,,,,,
1706261945000,10716.96666666,10774.71666666,10957.31666666,10829.3,,,,,
1706261950000,10798.83333333,10968.033333329999,10984.31666666,10764.71666666,,,,,
1706261955000,11050.73333333,10902.68333333,10953.01666666,11056.26666666,,,,,
1706261960000,11102.133333329999,11205.3,11253.68333333,11322.31666666,,,,,
1706261965000,11220.8,11471.71666666,11460.08333333,11092.883333329999,,,,,
1706261970000,11285.68333333,11175.51666666,11238.86666666,11339.533333329999,,,,,
1706261975000,11682.216666659999,11478.65,11539.783333329999,11552.616666659998,,,,,
1706261980000,11187.23333333,11694.16666666,11753.133333329999,11208.35,,,,,
1706261985000,11171.93333333,11341.11666666,11409.08333333,11162.86666666,,,,,
1706261990000,11372.7,11457.45,11526.66666666,11523.21666666,,,,,
1706261995000,11657.7,11667.75,11722.75,11675.83333333,,,,,
1706262000000,11608.58333333,11675.05,11909.533333329999,11539.6,,,,,
1706262005000,11812.75,11808.366666659998,11743.66666666,11668.45,,,,,
1706262010000,11636.383333329999,11810.45,11874.883333329999,11727.66666666,,,,,
1706262015000,11817.98333333,12040.58333333,11907.75,11924.033333329999,,,,,
1706262020000,11830.56666666,12054.0,12130.31666666,11810.05,,,,,
1706262025000,11789.43333333,11944.133333329999,12055.05,12091.16666666,,,,,
1706262030000,12036.81666666,12245.3,12256.43333333,11852.93333333,,,,,
1706262035000,12017.533333329999,11990.58333333,12054.633333329999,12016.283333329999,,,,,
1706262040000,11989.3,12163.216666659999,12226.516666659998,12159.43333333,,,,,
1706262045000,12318.35,12305.716666659999,12368.41666666,12351.81666666,,,,,
1706262050000,12080.65,12347.8,12387.133333329999,12293.0,,,,,
1706262055000,12279.81666666,12444.5,12509.4,12339.83333333,,,,,
1706262060000,12140.81666666,12485.06666666,12563.15,12141.016666659998,,,,,
1706262065000,12007.0,12351.08333333,12406.35,12276.75,,,,,
1706262070000,12381.3,12420.48333333,12524.033333329999,12404.0,,,,,
1706262075000,11886.55,12391.23333333,12650.616666659998,12099.133333329999,,,,,
1706262080000,12239.85,12297.033333329999,12151.5,12288.85,,,,,
1706262085000,12169.85,12422.5,12525.45,11969.3,,,,,
1706262090000,11990.033333329999,12324.9,12233.9,12084.58333333,,,,,
1706262095000,11980.83333333,12241.783333329999,12304.95,12027.9,,,,,
1706262100000,12233.68333333,12191.66666666,12236.883333329999,12296.08333333,,,,,
1706262105000,12018.016666659998,12443.533333329999,12379.58333333,12052.7,,,,,
1706262110000,11966.16666666,12210.1,12282.216666659999,12036.95,,,,,
1706262115000,11889.15,12184.83333333,12247.883333329999,11946.58333333,,,,,
1706262120000,12043.08333333,12096.516666659998,12163.81666666,,,,,,
1706262125000,,,,,,,,,
1706262165000,,,0.0,,0.0,,,,
1706262170000,0.0,0.0,0.0,0.0,0.0,,,,
1706262175000,0.0,0.0,0.0,0.0,0.0,,,,
1706262180000,2.35,99.95,98.55,99.3666666666,96.2666666666,,,,
1706262185000,504.6333333333,564.4666666666,559.2833333333,555.0166666666,538.6,,,,
1706262190000,842.3833333333,976.5833333333,959.0833333333,963.4666666666,931.3666666666,,,,
1706262195000,1172.8166666666,1347.8166666666,1321.0333333333,1328.8166666666,1284.3833333333,,,,
1706262200000,1845.9166666666,1962.5666666666,1898.6,1844.6,1865.1166666666,,,,
1706262205000,2531.85,2728.1666666666,2673.0833333333,2685.55,2598.65,,,,
1706262210000,3204.4,3458.05,3388.0,3408.81666667,3294.25,,,,
1706262215000,4293.08333333,4340.46666667,4255.51666667,4279.48333333,4134.68333333,,,,
1706262220000,4925.0,5251.08333333,5151.0,5150.28333333,4977.38333333,,,,
1706262225000,5765.9,5947.233333329999,5828.883333329999,5863.133333329999,5664.2,,,,
1706262230000,6627.15,6701.61666666,6567.25,6605.28333333,6379.03333333,,,,
1706262235000,7237.78333333,7532.55,7382.26666666,7424.45,7174.5,,,,
1706262240000,8120.633333329999,8246.283333329999,8083.81666666,8129.133333329999,7855.53333333,,,,
1706262245000,8355.383333329999,8630.08333333,8451.36666666,8505.6,8218.86666666,,,,
1706262250000,8868.83333333,9021.73333333,8839.1,8892.31666666,8593.283333329999,,,,
1706262255000,9403.133333329999,9400.93333333,9214.2,9267.65,8953.16666666,,,,
1706262260000,9484.01666666,9733.65,9565.21666666,9685.16666666,9275.71666666,,,,
1706262265000,9864.5,9821.96666666,9625.06666666,9682.26666666,9354.55,,,,
1706262270000,10040.01666666,9999.95,9811.51666666,9865.4,9533.08333333,,,,
1706262275000,9699.383333329999,9863.93333333,9728.85,9786.43333333,9458.033333329999,,,,
1706262280000,10165.133333329999,10011.633333329999,9807.11666666,9897.73333333,9564.11666666,,,,
1706262285000,10205.45,10207.26666666,10009.43333333,10069.883333329999,9730.85,,,,
1706262290000,10041.883333329999,10388.48333333,10181.18333333,10237.4,9899.43333333,,,,
1706262295000,10691.85,10602.01666666,10389.86666666,10451.11666666,10099.91666666,,,,
1706262300000,10503.033333329999,10723.83333333,10505.93333333,10568.91666666,10212.533333329999,,,,
1706262305000,10705.56666666,10712.36666666,10503.5,10513.06666666,10197.16666666,,,,
1706262310000,10883.95,10985.2,10770.36666666,10721.81666666,10422.883333329999,,,,
1706262315000,10861.66666666,11135.8,10939.83333333,10974.783333329999,10606.55,,,,
1706262320000,11070.883333329999,11154.283333329999,10932.83333333,10809.96666666,10611.65,,,,
1706262325000,11020.68333333,11173.16666666,10953.68333333,11016.283333329999,10644.0,,,,
1706262330000,11234.85,11315.55,11095.43333333,11144.883333329999,10786.1,,,,
1706262335000,11329.2,11538.0,11261.883333329999,11281.01666666,10803.1,,,,
1706262340000,11074.3,11437.98333333,11210.71666666,11245.633333329999,10793.7,,,,
1706262345000,11214.46666666,11473.883333329999,11105.383333329999,11166.26666666,10786.9,,,,
1706262350000,11464.65,11358.06666666,11135.48333333,11199.35,10828.16666666,,,,
1706262355000,11012.6,11379.46666666,11152.06666666,11158.58333333,10834.9,,,,
1706262360000,11229.68333333,11293.76666666,11112.883333329999,11131.3,10756.383333329999,,,,
1706262365000,11290.61666666,11546.5,11311.83333333,11416.35,11006.43333333,,,,
1706262370000,11232.383333329999,11439.93333333,11207.3,11221.8,10890.0,,,,
1706262375000,11441.73333333,11516.61666666,11200.91666666,11294.533333329999,10915.85,,,,
1706262380000,11398.0,11563.65,11335.133333329999,11559.85,11008.71666666,,,,
1706262385000,11466.783333329999,11515.96666666,11282.43333333,11351.56666666,10968.08333333,,,,
1706262390000,11244.83333333,11394.33333333,11310.15,11210.05,10812.85,,,,
1706262395000,11404.85,11587.4,11336.98333333,11449.5,11033.01666666,,,,
1706262400000,11469.98333333,11528.26666666,11295.11666666,11388.58333333,10923.26666666,,,,
1706262405000,11708.25,11794.2,11598.66666666,11665.216666659999,11283.16666666,,,,
1706262410000,11729.75,11871.65,11634.65,11703.23333333,11298.36666666,,,,
1706262415000,11854.8,11752.43333333,11516.9,11641.41666666,11196.51666666,,,,
1706262420000,11868.116666659998,12076.66666666,11790.3,11904.25,11481.76666666,,,,
1706262425000,11991.516666659998,12046.616666659998,11798.93333333,11852.5,11467.23333333,,,,
1706262430000,11895.48333333,12001.83333333,11761.35,11990.4,11477.45,,,,
1706262435000,11711.866666659998,11875.81666666,11582.58333333,11724.98333333,11343.3,,,,
1706262440000,11842.0,11994.68333333,,11820.98333333,11444.15,,,,
1706262445000,,,,,,,,,
1706262490000,0.0,0.0,0.0,0.0,0.0,0.0,,,
1706262495000,0.0,0.0,0.0,0.0,0.0,0.0,,,
1706262500000,138.4,0.0,133.7166666666,145.4333333333,131.8666666666,131.3166666666,,,
1706262505000,170.1,131.8833333333,335.1833333333,368.3333333333,298.5166666666,298.4,,,
1706262510000,476.4166666666,299.6833333333,658.7666666666,753.6666666666,592.0833333333,599.3666666666,,,
1706262515000,1083.8333333333,594.1833333333,1214.6166666666,1304.3166666666,1029.7166666666,1172.3666666666,,,
1706262520000,1635.6833333332997,1156.2833333333,1719.9333333332997,1894.4833333333,1589.7666666666,1554.8,,,
1706262525000,2359.7333333333,1613.9833333333,2277.3166666666,2609.4166666666,2242.3666666666,2243.2,,,
1706262530000,3080.2333333333,2251.7166666666,3166.75,3391.75,3101.6833333332997,3117.2333333333,,,
1706262535000,3914.86666667,3129.9833333333,3989.16666667,4272.96666667,3778.16666667,3904.5,,,
1706262540000,4489.95,3887.13333333,4557.1,4880.96666667,4456.3,4483.68333333,,,
1706262545000,5392.61666667,4485.61666667,5204.11666667,5576.6,5123.9,5120.96666667,,,
1706262550000,6026.28333333,5143.16666667,6012.616666670001,6439.616666670001,5884.96666667,5886.0,,,
1706262555000,6786.71666666,5909.46666667,6776.15,7258.85,6646.883333329999,6673.33333333,,,
1706262560000,7455.983333329999,6699.83333333,7370.86666666,7892.21666666,7228.08333333,7254.16666666,,,
1706262565000,8373.033333329999,7271.2,7923.85,8478.11666666,7824.83333333,7834.78333333,,,
1706262570000,8842.18333333,7866.75,8346.33333333,8890.0,8262.41666666,8268.0,,,
1706262575000,8792.91666666,8308.86666666,8530.56666666,9133.86666666,8354.5,8424.31666666,,,
1706262580000,9001.3,8474.23333333,8555.45,9112.8,8528.98333333,8564.3,,,
1706262585000,9185.68333333,8546.2,8974.283333329999,9439.91666666,8771.8,8836.06666666,,,
1706262590000,9198.75,8871.9,8710.18333333,9317.68333333,8592.283333329999,8577.83333333,,,
1706262595000,9197.41666666,8613.31666666,8667.0,9297.33333333,8633.01666666,8568.35,,,
1706262600000,9438.16666666,8636.5,9104.65,9751.7,8778.4,8971.35,,,
1706262605000,9488.7,8803.76666666,9144.71666666,9794.48333333,8963.91666666,9009.05,,,
1706262610000,9621.25,9049.1,9125.4,9773.86666666,8983.45,8982.81666666,,,
1706262615000,9640.45,9020.23333333,9074.41666666,9914.883333329999,8960.86666666,8936.783333329999,,,
1706262620000,9704.98333333,8973.83333333,9215.41666666,9869.56666666,9103.6,9080.06666666,,,
1706262625000,9668.58333333,9129.36666666,9306.21666666,9972.36666666,9174.86666666,9172.25,,,
1706262630000,9624.283333329999,9208.01666666,9514.51666666,10218.21666666,9334.26666666,9346.65,,,
1706262635000,10062.48333333,9383.533333329999,9585.25,10266.3,9650.76666666,9439.91666666,,,
1706262640000,10097.08333333,9483.85,9823.71666666,10547.36666666,9555.283333329999,9589.51666666,,,
1706262645000,10197.81666666,9630.033333329999,9757.83333333,10556.35,9674.76666666,9613.6,,,
1706262650000,10349.0,9652.46666666,9952.55,10662.18333333,9792.26666666,9783.91666666,,,
1706262655000,10320.883333329999,9830.93333333,10179.36666666,10883.883333329999,9974.45,10013.5,,,
1706262660000,10458.61666666,10055.35,10063.36666666,10774.58333333,9937.96666666,9907.36666666,,,
1706262665000,10661.96666666,10170.133333329999,10298.133333329999,11025.16666666,10094.33333333,10141.75,,,
1706262670000,10722.75,10179.86666666,10324.58333333,11056.0,10204.23333333,10281.8,,,
1706262675000,10894.68333333,10279.533333329999,10708.75,11263.133333329999,10357.48333333,10538.25,,,
1706262680000,10953.91666666,10573.41666666,10763.48333333,11536.93333333,10470.65,10545.26666666,,,
1706262685000,10944.633333329999,10513.71666666,10690.46666666,11508.01666666,10525.41666666,10519.65,,,
1706262690000,11106.83333333,10565.11666666,10565.48333333,11286.65,10458.91666666,10435.7,,,
1706262695000,11130.15,10476.283333329999,10881.3,11651.25,10459.08333333,10705.533333329999,,,
1706262700000,11302.1,10748.9,10804.96666666,11544.83333333,10759.883333329999,10732.95,,,
1706262705000,11124.21666666,10771.4,10937.08333333,11608.216666659999,10545.4,10768.11666666,,,
1706262710000,11305.15,10587.48333333,10917.01666666,11831.56666666,10757.0,10768.61666666,,,
1706262715000,11370.46666666,10805.68333333,10971.15,11750.3,10675.85,10804.66666666,,,
1706262720000,11185.15,10838.383333329999,10686.66666666,11612.866666659998,10712.68333333,10526.06666666,,,
1706262725000,11030.93333333,10568.633333329999,10836.7,11604.45,10592.05,10580.81666666,,,
1706262730000,11009.51666666,10543.033333329999,10818.96666666,11586.33333333,10481.533333329999,10578.76666666,,,
1706262735000,10872.7,10619.33333333,10509.68333333,11262.4,10344.56666666,10356.36666666,,,
1706262740000,10935.033333329999,10408.68333333,10442.98333333,11173.2,10411.91666666,10338.81666666,,,
1706262745000,10909.31666666,10457.133333329999,10570.1,11282.283333329999,10244.883333329999,10411.01666666,,,
1706262750000,10782.2,10454.05,10341.133333329999,11073.95,10191.5,10180.75,,,
1706262755000,10758.51666666,10227.3,10148.45,10866.65,10096.81666666,10003.75,,,
1706262760000,10747.86666666,10039.85,10378.23333333,11111.71666666,10218.31666666,10212.76666666,,,
1706262765000,,10259.96666666,,,,,,,
1706262770000,,,,,,,,,
1706262810000,0.0,,0.0,,0.0,0.0,0.0,,
1706262815000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1706262820000,0.0,0.0,0.0,0.0,0.0,109.6333333333,118.2833333333,,
1706262825000,115.3166666666,111.5,113.3166666666,122.8,119.0166666666,417.3333333333,415.1666666666,,
1706262830000,441.4333333333,425.0166666666,429.45,452.6166666666,420.8333333333,820.2333333333,823.4833333333,,
1706262835000,686.3666666666,830.7166666666,831.1666666666,898.5333333333,832.75,1039.3166666666,1031.55,,
1706262840000,928.8333333333,1040.3166666666,1052.5666666666,1124.45,1044.2,1413.5166666666,1499.1166666666,,
1706262845000,1405.2666666666,1474.75,1481.75,1583.5,1517.55,2104.8,2096.8,,
1706262850000,2192.9166666666,2108.7833333332997,2127.15,2288.7833333332997,2124.8666666666,2719.65,2698.0333333332997,,
1706262855000,2829.6333333333,2722.2333333333,2759.6666666666,2943.3833333333,2732.1833333332997,3486.21666667,3455.83333333,,
1706262860000,3662.36666667,3488.43333333,3523.98333333,3767.88333333,3498.95,4250.41666667,4267.88333333,,
1706262865000,4281.45,4257.03333333,4296.45,4622.3,4319.78333333,4908.98333333,4903.01666667,,
1706262870000,5010.5,4912.08333333,4962.33333333,5306.11666667,4926.36666667,5621.51666667,5644.45,,
1706262875000,5702.85,5625.0,5681.75,6077.6,5641.13333333,6329.516666670001,6274.6,,
1706262880000,6441.933333329999,6334.616666670001,6187.33333333,6846.11666666,6356.883333329999,6954.83333333,6907.91666666,,
1706262885000,7084.05,6958.41666666,7026.683333329999,7513.4,6970.76666666,7339.25,7279.31666666,,
1706262890000,7497.06666666,7337.433333329999,7421.75,7944.883333329999,7374.633333329999,7618.983333329999,7542.733333329999,,
1706262895000,8123.0,7605.25,7706.33333333,8220.2,7631.1,8298.533333329999,8268.76666666,,
1706262900000,8717.4,8314.6,8392.9,8962.0,8337.8,8832.1,8648.93333333,,
1706262905000,9145.0,8776.91666666,8873.01666666,9491.43333333,8764.66666666,8990.98333333,8935.85,,
1706262910000,9350.61666666,8993.8,9086.43333333,9703.61666666,9008.76666666,9266.1,9172.68333333,,
1706262915000,9543.283333329999,9270.51666666,9352.0,10011.58333333,9293.76666666,9397.783333329999,9302.533333329999,,
1706262920000,9644.11666666,9402.76666666,9495.8,10158.23333333,9428.0,9403.5,9460.783333329999,,
1706262925000,10062.1,9404.26666666,9501.68333333,10134.98333333,9380.533333329999,9678.883333329999,9579.55,,
1706262930000,10084.51666666,9684.55,9779.5,10460.46666666,9716.533333329999,9801.48333333,9646.08333333,,
1706262935000,10303.73333333,9815.83333333,9907.61666666,10603.883333329999,9843.4,10050.61666666,9951.5,,
1706262940000,10540.0,10050.36666666,10360.18333333,10862.18333333,10084.1,10070.55,10060.41666666,,
1706262945000,10664.533333329999,10078.71666666,10172.31666666,10941.133333329999,10188.25,10227.48333333,10150.883333329999,,
1706262950000,10778.25,10232.96666666,10322.383333329999,11040.56666666,10249.883333329999,10507.05,10394.93333333,,
1706262955000,10937.48333333,10521.36666666,10607.65,11351.383333329999,10548.283333329999,10303.66666666,10249.3,,
1706262960000,10790.58333333,10242.76666666,10360.01666666,11195.633333329999,10406.883333329999,10263.533333329999,10208.43333333,,
1706262965000,10815.61666666,10290.0,10378.58333333,11120.11666666,10334.9,10280.35,10173.58333333,,
1706262970000,10679.91666666,10286.883333329999,10387.6,11152.25,10353.1,10140.8,10218.98333333,,
1706262975000,10851.283333329999,10274.48333333,10374.66666666,11136.533333329999,10174.3,10257.96666666,10197.18333333,,
1706262980000,10760.25,10265.033333329999,10365.8,11086.5,10292.91666666,10340.23333333,10127.633333329999,,
1706262985000,10726.56666666,10364.58333333,10447.08333333,11221.8,10440.783333329999,10253.35,10208.65,,
1706262990000,10826.8,10273.46666666,10385.6,11181.66666666,10375.71666666,10339.3,10255.5,,
1706262995000,10873.48333333,10336.96666666,10442.56666666,11058.8,10267.16666666,10217.65,10111.23333333,,
1706263000000,10720.18333333,10228.81666666,10329.23333333,11038.8,10245.56666666,10319.43333333,10099.06666666,,
1706263005000,10946.75,10334.9,10425.533333329999,11099.21666666,10282.25,10368.25,10237.21666666,,
