Time,Parallelism,Throughput_OUT,Throughput_IN
1707944312,1.0,0.0,0.0
1707944317,1.0,0.0,0.0
1707944322,1.0,425.75,425.75
1707944327,1.0,761.6833333333,761.6833333333
1707944332,1.0,761.6833333333,761.6833333333
1707944337,1.0,761.6833333333,761.6833333333
1707944342,1.0,3909.26666667,3909.26666667
1707944347,1.0,10305.16666666,10305.16666666
1707944352,1.0,17200.51666666,17200.5
1707944357,1.0,25117.2,25117.2
1707944362,1.0,33798.35,33798.35
1707944367,1.0,42077.93333333,42077.91666666
1707944372,1.0,51360.25,51360.25
1707944377,1.0,60800.2,60800.2
1707944382,1.0,69670.78333333,69670.76666666
1707944387,1.0,78598.21666666,78598.2
1707944392,1.0,87356.73333332999,87356.71666666
1707944397,1.0,95331.93333333,95331.91666666
1707944402,1.0,100272.1,100272.08333333
1707944407,1.0,102963.75,102963.75
1707944412,1.0,105174.23333333,105174.25
1707944417,1.0,106573.83333333,106573.81666666
1707944422,1.0,107178.93333333,107178.91666666
1707944427,1.0,108098.66666666,108098.66666666
1707944432,1.0,108243.0,108243.0
1707944437,1.0,108171.2,108171.2
1707944442,1.0,108384.61666666,108384.63333333
1707944447,1.0,108677.25,108677.26666666
1707944452,1.0,109345.4,109345.41666666
1707944457,1.0,110935.9,110935.86666666
1707944462,1.0,112331.01666666,112331.03333333
1707944467,1.0,109979.03333333,109979.03333333
1707944472,1.0,110335.23333333,110335.21666666
1707944477,1.0,110560.18333333,110560.18333333
1707944482,1.0,110817.6,110817.61666666
1707944487,1.0,111221.16666666,111221.18333333
1707944492,1.0,111140.7,111140.7
1707944497,1.0,111313.93333333,111313.93333333
1707944502,1.0,111366.61666666,111366.6
1707944507,1.0,111406.36666666,111406.36666666
1707944512,1.0,111466.25,111466.25
1707944517,1.0,111450.4,111450.45
1707944522,1.0,111350.31666666,111350.31666666
1707944527,1.0,114102.08333333,114102.06666666
1707944532,1.0,114122.75,114122.76666666
1707944537,1.0,114127.6,114127.61666666
1707944542,1.0,113802.41666666,113802.4
1707944547,1.0,113742.96666666,113742.96666666
1707944552,1.0,113837.3,113837.3
1707944557,1.0,113916.9,113916.88333333
1707944562,1.0,113880.18333333,113880.18333333
1707944567,1.0,113796.51666666,113796.5
1707944572,1.0,113503.55,113503.55
1707944577,1.0,113516.45,113516.43333333
1707944582,1.0,113571.11666666,113571.11666666
1707944587,1.0,112269.86666666,112269.88333333
1707944592,1.0,112299.38333333,112299.38333333
1707944597,1.0,112292.98333333,112292.96666666
1707944602,1.0,112627.58333333,112627.6
1707944607,1.0,112380.33333333,112380.33333333
1707944612,1.0,112284.9,112284.9
1707944617,1.0,111922.38333333,111922.4
1707944622,1.0,111806.91666666,111806.91666666
1707944627,1.0,111777.25,111777.26666666
1707944632,1.0,111908.91666666,111908.9
1707944637,1.0,111857.63333333,111857.65
1707944642,1.0,111917.76666666,111917.76666666
1707944647,1.0,113157.96666666,113157.95
1707944652,1.0,112299.65,112299.63333333
1707944657,1.0,112320.71666666,112320.71666666
1707944662,1.0,112318.9,112318.9
1707944667,1.0,112626.76666666,112626.76666666
1707944672,1.0,112832.23333333,112832.21666666
1707944677,1.0,113194.58333333,113194.58333333
1707944682,1.0,113206.7,113206.71666666
1707944687,1.0,0.0,0.0
1707944692,1.0,0.0,0.0
1707944697,1.0,9664.88333333,9664.83333333
1707944752,2.0,725.1333333333,0.0
1707944757,2.0,5548.58333333,725.1333333333
1707944762,2.0,15512.38333333,5548.66666667
1707944767,2.0,25023.11666666,15512.45
1707944772,2.0,34230.9,25023.23333333
1707944777,2.0,45104.83333333,34231.01666666
1707944782,2.0,56211.68333333,45104.91666666
1707944787,2.0,68151.33333333,56211.71666666
1707944792,2.0,80125.2,68151.41666665999
1707944797,2.0,89399.15,80125.3
