,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737521680000,1000.0
1737521685000,1000.0
1737521690000,0.0
1737521695000,0.0
1737521700000,0.0
1737521705000,0.0
1737521710000,0.0
1737521715000,40.0
1737521720000,177.0
1737521725000,280.0
1737521730000,360.0
1737521735000,424.0
1737521740000,477.0
1737521745000,520.0
1737521750000,663.0
1737521755000,747.0
1737521760000,824.0
1737521765000,906.0
1737521770000,988.0
1737521775000,1000.0
1737521780000,1000.0
1737521785000,1000.0
1737521790000,1000.0
1737521795000,1000.0
1737521800000,1000.0
1737521805000,1000.0
1737521810000,1000.0
1737521815000,1000.0
1737521820000,1000.0
1737521825000,1000.0
1737521830000,1000.0
1737521835000,1000.0
1737521840000,1000.0
1737521845000,1000.0
1737521850000,1000.0
1737521855000,1000.0
1737521860000,1000.0
1737521865000,1000.0
1737521870000,1000.0
1737521875000,1000.0
1737521880000,1000.0
1737521885000,1000.0
1737521890000,1000.0
1737521895000,1000.0
1737521900000,1000.0
1737521905000,1000.0
1737521910000,1000.0
1737521915000,1000.0
1737521920000,
