,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737226670000,-9.223372036854775e+18
1737226675000,-9.223372036854775e+18
1737226680000,-9.223372036854775e+18
1737226685000,-9.223372036854775e+18
1737226690000,-9.223372036854775e+18
1737226695000,-9.223372036854775e+18
1737226700000,-9.223372036854775e+18
1737226705000,-9.223372036854775e+18
1737226710000,-9.223372036854775e+18
1737226715000,-9.223372036854775e+18
1737226720000,-9.223372036854775e+18
1737226725000,-9.223372036854775e+18
1737226730000,-9.223372036854775e+18
1737226735000,-9.223372036854775e+18
1737226740000,-9.223372036854775e+18
1737226745000,-9.223372036854775e+18
1737226750000,-9.223372036854775e+18
1737226755000,-9.223372036854775e+18
1737226760000,-9.223372036854775e+18
1737226765000,-9.223372036854775e+18
1737226770000,-9.223372036854775e+18
1737226775000,-9.223372036854775e+18
1737226780000,-9.223372036854775e+18
1737226785000,-9.223372036854775e+18
1737226790000,-9.223372036854775e+18
1737226795000,-9.223372036854775e+18
1737226800000,-9.223372036854775e+18
1737226805000,-9.223372036854775e+18
1737226810000,-9.223372036854775e+18
1737226815000,-9.223372036854775e+18
1737226820000,-9.223372036854775e+18
1737226825000,-9.223372036854775e+18
1737226830000,-9.223372036854775e+18
1737226835000,-9.223372036854775e+18
1737226840000,-9.223372036854775e+18
1737226845000,-9.223372036854775e+18
1737226850000,-9.223372036854775e+18
1737226855000,-9.223372036854775e+18
1737226860000,-9.223372036854775e+18
1737226865000,-9.223372036854775e+18
1737226870000,-9.223372036854775e+18
1737226875000,-9.223372036854775e+18
1737226880000,-9.223372036854775e+18
1737226885000,-9.223372036854775e+18
1737226890000,-9.223372036854775e+18
1737226895000,-9.223372036854775e+18
1737226900000,-9.223372036854775e+18
1737226905000,-9.223372036854775e+18
1737226910000,
