,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737226670000,1000.0
1737226675000,385.0
1737226680000,326.0
1737226685000,220.0
1737226690000,403.0
1737226695000,518.0
1737226700000,598.0
1737226705000,655.0
1737226710000,699.0
1737226715000,732.0
1737226720000,759.0
1737226725000,781.0
1737226730000,799.0
1737226735000,851.0
1737226740000,912.0
1737226745000,994.0
1737226750000,998.0
1737226755000,1000.0
1737226760000,1000.0
1737226765000,1000.0
1737226770000,1000.0
1737226775000,1000.0
1737226780000,1000.0
1737226785000,1000.0
1737226790000,1000.0
1737226795000,1000.0
1737226800000,1000.0
1737226805000,1000.0
1737226810000,1000.0
1737226815000,1000.0
1737226820000,1000.0
1737226825000,1000.0
1737226830000,1000.0
1737226835000,1000.0
1737226840000,1000.0
1737226845000,1000.0
1737226850000,1000.0
1737226855000,1000.0
1737226860000,1000.0
1737226865000,1000.0
1737226870000,1000.0
1737226875000,1000.0
1737226880000,1000.0
1737226885000,1000.0
1737226890000,1000.0
1737226895000,1000.0
1737226900000,1000.0
1737226905000,1000.0
1737226910000,
