,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737513105000,0.0
1737513110000,0.0
1737513115000,0.0
1737513120000,206.9666666666
1737513125000,532.5166666666
1737513130000,542.4333333333
1737513135000,6401.983333329999
1737513140000,11873.783333329999
1737513145000,17610.16666666
1737513150000,22065.45
1737513155000,22065.45
1737513160000,31778.3
1737513165000,31778.3
1737513170000,39032.6
1737513175000,40689.983333330005
1737513180000,40483.01666666
1737513185000,46332.45
1737513190000,46322.53333333
1737513195000,46223.03333333
1737513200000,40751.233333330005
1737513205000,39914.03333333
1737513210000,37677.08333333
1737513215000,37677.08333333
1737513220000,29435.083333330003
1737513225000,33514.466666659995
1737513230000,34399.6
1737513235000,39229.11666666
1737513240000,47150.05
1737513245000,43512.76666666
1737513250000,47559.21666666
1737513255000,42135.03333333
1737513260000,48100.28333333
1737513265000,43201.1
1737513270000,46958.91666666001
1737513275000,46958.91666666001
1737513280000,51092.483333330005
1737513285000,47013.1
1737513290000,40200.58333333
1737513295000,33713.68333333
1737513300000,28607.98333333
1737513305000,35871.216666659995
1737513310000,37785.65
1737513315000,43422.15
1737513320000,43215.61666666
1737513325000,49243.483333330005
1737513330000,43267.33333333
1737513335000,48429.95
1737513340000,43845.81666666
1737513345000,46701.0
1737513350000,
