,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737511775000,0.0
1737511780000,0.0
1737511785000,0.0
1737511790000,145.8333333333
1737511795000,624.4
1737511800000,650.7166666666
1737511805000,6386.616666670001
1737511810000,16805.566666659997
1737511815000,16805.566666659997
1737511820000,20572.4
1737511825000,26164.11666666
1737511830000,29088.11666666
1737511835000,34880.16666666
1737511840000,37918.18333333
1737511845000,47910.65
1737511850000,47764.81666666
1737511855000,49318.38333333
1737511860000,57327.93333333
1737511865000,51592.03333333
1737511870000,41173.08333333
1737511875000,48648.45
1737511880000,44881.61666666
1737511885000,41174.76666666
1737511890000,42737.716666659995
1737511895000,36945.66666666
1737511900000,35273.8
1737511905000,26601.53333333
1737511910000,33653.36666666
1737511915000,37181.01666666
1737511920000,35474.81666666
1737511925000,42560.16666666
1737511930000,51082.31666666
1737511935000,50553.75
1737511940000,50758.616666660004
1737511945000,50904.58333333
1737511950000,50637.35
1737511955000,50637.35
1737511960000,50383.4
1737511965000,49063.2
1737511970000,42898.01666666
1737511975000,45178.83333333
1737511980000,44916.56666666
1737511985000,43990.03333333
1737511990000,42662.8
1737511995000,43659.55
1737512000000,51164.08333333
1737512005000,50236.91666666001
1737512010000,51546.8
1737512015000,
