,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737505525000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21956000.0,24270000.0,16801.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505530000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.0,1990000.0,1034.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505535000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.0,256000.0,699.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505540000,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1436.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505545000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,716000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505550000,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,862.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505555000,10.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,10.0,120410000.0,15.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505560000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,11.0,6.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505565000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,16965000.0,18.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505570000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,4329000.0,22.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505575000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,3438000.0,48.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505580000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,48.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505585000,9.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,3.0,52.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505590000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,16767000.0,468.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505595000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,468.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505600000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,468.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505605000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,5805000.0,87.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505610000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,87.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505615000,9.0,22.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,9.0,7.0,8056.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505620000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,307.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505625000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,307.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505630000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505635000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737505640000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,252.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
