,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737495620000,0.0
1737495625000,0.0
1737495630000,0.0
1737495635000,224.5
1737495640000,621.3666666666
1737495645000,796.05
1737495650000,10481.95
1737495655000,11372.533333329999
1737495660000,18029.316666659997
1737495665000,23708.15
1737495670000,27643.55
1737495675000,28217.05
1737495680000,32935.2
1737495685000,32935.2
1737495690000,40352.5
1737495695000,43805.63333333
1737495700000,43408.76666666
1737495705000,45600.31666666
1737495710000,41181.75
1737495715000,40291.16666666
1737495720000,38928.18333333
1737495725000,33249.35
1737495730000,32170.4
1737495735000,33244.18333333
1737495740000,30225.95
1737495745000,38272.733333330005
1737495750000,38378.216666659995
1737495755000,40620.4
1737495760000,46648.41666666001
1737495765000,49961.233333330005
1737495770000,44693.9
1737495775000,51259.43333333
1737495780000,45965.63333333
1737495785000,49359.4
1737495790000,49728.5
1737495795000,48081.21666666
1737495800000,47424.35
1737495805000,39377.56666666
1737495810000,34624.68333333
1737495815000,35370.483333330005
1737495820000,35440.36666666
1737495825000,36287.233333330005
1737495830000,42090.58333333
1737495835000,40580.56666666
1737495840000,47003.28333333
1737495845000,43609.51666666
1737495850000,46543.9
1737495855000,46543.9
1737495860000,
