,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737495620000,1000.0
1737495625000,1000.0
1737495630000,0.0
1737495635000,0.0
1737495640000,0.0
1737495645000,0.0
1737495650000,35.0
1737495655000,196.0
1737495660000,307.0
1737495665000,392.0
1737495670000,459.0
1737495675000,514.0
1737495680000,558.0
1737495685000,595.0
1737495690000,734.0
1737495695000,815.0
1737495700000,893.0
1737495705000,973.0
1737495710000,996.0
1737495715000,996.0
1737495720000,998.0
1737495725000,999.0
1737495730000,999.0
1737495735000,999.0
1737495740000,999.0
1737495745000,999.0
1737495750000,1000.0
1737495755000,1000.0
1737495760000,1000.0
1737495765000,1000.0
1737495770000,1000.0
1737495775000,1000.0
1737495780000,1000.0
1737495785000,1000.0
1737495790000,1000.0
1737495795000,1000.0
1737495800000,1000.0
1737495805000,1000.0
1737495810000,1000.0
1737495815000,1000.0
1737495820000,1000.0
1737495825000,1000.0
1737495830000,1000.0
1737495835000,1000.0
1737495840000,1000.0
1737495845000,1000.0
1737495850000,1000.0
1737495855000,1000.0
1737495860000,
