,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737491010000,1000.0
1737491015000,0.0
1737491020000,0.0
1737491025000,0.0
1737491030000,0.0
1737491035000,0.0
1737491040000,0.0
1737491045000,42.0
1737491050000,143.0
1737491055000,235.0
1737491060000,311.0
1737491065000,374.0
1737491070000,426.0
1737491075000,515.0
1737491080000,600.0
1737491085000,685.0
1737491090000,769.0
1737491095000,853.0
1737491100000,939.0
1737491105000,985.0
1737491110000,998.0
1737491115000,1000.0
1737491120000,1000.0
1737491125000,1000.0
1737491130000,1000.0
1737491135000,1000.0
1737491140000,1000.0
1737491145000,1000.0
1737491150000,1000.0
1737491155000,1000.0
1737491160000,1000.0
1737491165000,1000.0
1737491170000,1000.0
1737491175000,1000.0
1737491180000,1000.0
1737491185000,1000.0
1737491190000,1000.0
1737491195000,1000.0
1737491200000,1000.0
1737491205000,1000.0
1737491210000,1000.0
1737491215000,1000.0
1737491220000,1000.0
1737491225000,1000.0
1737491230000,1000.0
1737491235000,1000.0
1737491240000,1000.0
1737491245000,1000.0
1737491250000,
