,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737228305000,0.0
1737228310000,713.6666666666
1737228315000,2244.7166666666
1737228320000,4247.61666667
1737228325000,13205.4
1737228330000,15422.16666666
1737228335000,19402.0
1737228340000,22676.05
1737228345000,32852.58333333
1737228350000,32852.58333333
1737228355000,40584.15
1737228360000,44365.216666659995
1737228365000,44365.216666659995
1737228370000,48542.58333333
1737228375000,49130.516666660005
1737228380000,47127.616666660004
1737228385000,43415.733333330005
1737228390000,41198.966666659995
1737228395000,43265.05
1737228400000,39991.0
1737228405000,36135.9
1737228410000,36135.9
1737228415000,29533.23333333
1737228420000,25752.16666666
1737228425000,30697.55
1737228430000,32185.85
1737228435000,37332.75
1737228440000,44982.216666659995
1737228445000,41577.2
1737228450000,44786.1
1737228455000,41845.25
1737228460000,42145.28333333
1737228465000,40852.33333333
1737228470000,40852.33333333
1737228475000,41483.38333333
1737228480000,41483.38333333
1737228485000,45066.51666666
1737228490000,45373.4
1737228495000,45922.95
1737228500000,44252.31666666
1737228505000,42411.43333333
1737228510000,45512.26666666
1737228515000,42407.2
1737228520000,47896.75
1737228525000,42868.26666666
1737228530000,47357.66666666001
1737228535000,45597.716666659995
1737228540000,45597.716666659995
1737228545000,39506.7
1737228550000,
