,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737104660000,-9.223372036854775e+18
1737104665000,-9.223372036854775e+18
1737104670000,-9.223372036854775e+18
1737104675000,-9.223372036854775e+18
1737104680000,-9.223372036854775e+18
1737104685000,-9.223372036854775e+18
1737104690000,-9.223372036854775e+18
1737104695000,-9.223372036854775e+18
1737104700000,-9.223372036854775e+18
1737104705000,-9.223372036854775e+18
1737104710000,-9.223372036854775e+18
1737104715000,-9.223372036854775e+18
1737104720000,-9.223372036854775e+18
1737104725000,-9.223372036854775e+18
1737104730000,-9.223372036854775e+18
1737104735000,-9.223372036854775e+18
1737104740000,-9.223372036854775e+18
1737104745000,-9.223372036854775e+18
1737104750000,-9.223372036854775e+18
1737104755000,-9.223372036854775e+18
1737104760000,-9.223372036854775e+18
1737104765000,-9.223372036854775e+18
1737104770000,-9.223372036854775e+18
1737104775000,-9.223372036854775e+18
1737104780000,-9.223372036854775e+18
1737104785000,-9.223372036854775e+18
1737104790000,-9.223372036854775e+18
1737104795000,-9.223372036854775e+18
1737104800000,-9.223372036854775e+18
1737104805000,-9.223372036854775e+18
1737104810000,-9.223372036854775e+18
1737104815000,-9.223372036854775e+18
1737104820000,-9.223372036854775e+18
1737104825000,-9.223372036854775e+18
1737104830000,-9.223372036854775e+18
1737104835000,-9.223372036854775e+18
1737104840000,-9.223372036854775e+18
1737104845000,-9.223372036854775e+18
1737104850000,-9.223372036854775e+18
1737104855000,-9.223372036854775e+18
1737104860000,-9.223372036854775e+18
1737104865000,-9.223372036854775e+18
1737104870000,-9.223372036854775e+18
1737104875000,-9.223372036854775e+18
1737104880000,-9.223372036854775e+18
1737104885000,-9.223372036854775e+18
1737104890000,-9.223372036854775e+18
1737104895000,-9.223372036854775e+18
1737104900000,-9.223372036854775e+18
1737104905000,
1737104930000,-9.223372036854775e+18
1737104935000,-9.223372036854775e+18
1737104940000,-9.223372036854775e+18
1737104945000,-9.223372036854775e+18
1737104950000,-9.223372036854775e+18
1737104955000,-9.223372036854775e+18
1737104960000,-9.223372036854775e+18
1737104965000,-9.223372036854775e+18
1737104970000,-9.223372036854775e+18
1737104975000,-9.223372036854775e+18
1737104980000,-9.223372036854775e+18
1737104985000,-9.223372036854775e+18
1737104990000,-9.223372036854775e+18
1737104995000,-9.223372036854775e+18
