,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737488010000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488015000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147511.0,8919000.0,5973000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488020000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,741000.0,998.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488025000,1.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,9.0,679000.0,353.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488030000,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,951000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488035000,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,862.0,256000.0,5.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488040000,11.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,11.0,241516000.0,4.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488045000,8.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,8.0,251.0,13.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488050000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,477.0,66.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488055000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,218412000.0,97.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488060000,9.0,20.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,241407000.0,254.0,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488065000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,40.0,150.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488070000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,72603000.0,129.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488075000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,60.0,351.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488080000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,52605000.0,134.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488085000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,4275000.0,134.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488090000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,1.0,129.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488095000,9.0,19.0,2.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,4428000.0,251.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488100000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,251.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488105000,10.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,10.0,3.0,287.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488110000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,14418000.0,230.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488115000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,230.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488120000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,230.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737488125000,9.0,21.0,0.0,0.0,0.0,11.0,0.0,0.0,7.0,9.0,2.0,149.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
