Time,Parallelism,Throughput_OUT,Throughput_IN
1707248499,1.0,0.0,0.0
1707248504,1.0,374.5666666666,374.5833333333
1707248509,1.0,894.3333333333,894.3333333333
1707248514,1.0,1307.2333333333,1307.25
1707248519,1.0,3132.7833333333,3132.8
1707248524,1.0,4956.06666667,4956.08333333
1707248529,1.0,6714.56666666,6714.58333333
1707248534,1.0,8528.133333329999,8528.15
1707248539,1.0,10344.08333333,10344.1
1707248544,1.0,12037.4,12037.43333333
1707248549,1.0,13840.31666666,13840.33333333
1707248554,1.0,15590.88333333,15590.9
1707248559,1.0,17334.71666666,17334.733333329998
1707248564,1.0,18805.91666666,18805.91666666
1707248569,1.0,20106.23333333,20106.26666666
1707248574,1.0,21458.98333333,21458.98333333
1707248579,1.0,21147.4,21147.4
1707248584,1.0,21068.58333333,21068.58333333
1707248589,1.0,21197.11666666,21197.11666666
1707248594,1.0,21057.73333333,21057.73333333
1707248599,1.0,21152.03333333,21152.03333333
1707248604,1.0,21338.63333333,21338.61666666
1707248609,1.0,21293.28333333,21293.3
1707248614,1.0,21386.76666666,21386.76666666
1707248619,1.0,21076.18333333,21076.18333333
1707248624,1.0,21115.36666666,21115.36666666
1707248629,1.0,21202.11666666,21202.1
1707248634,1.0,21332.06666666,21332.06666666
1707248639,1.0,21712.33333333,21712.33333333
1707248644,1.0,21813.33333333,21813.33333333
1707248649,1.0,21538.73333333,21538.71666666
1707248654,1.0,21734.66666666,21734.66666666
1707248659,1.0,21729.65,21729.65
1707248664,1.0,21736.65,21736.66666666
1707248669,1.0,21865.88333333,21865.86666666
1707248674,1.0,21884.91666666,21884.91666666
1707248679,1.0,22361.63333333,22361.63333333
1707248684,1.0,22392.68333333,22392.68333333
1707248689,1.0,22406.88333333,22406.88333333
1707248694,1.0,21895.23333333,21895.25
1707248699,1.0,21892.4,21892.4
1707248704,1.0,21919.63333333,21919.65
1707248709,1.0,22203.76666666,22203.78333333
1707248714,1.0,22218.98333333,22218.98333333
1707248719,1.0,22228.71666666,22228.73333333
1707248724,1.0,21904.91666666,21904.88333333
1707248729,1.0,21328.48333333,21328.5
1707248734,1.0,21384.21666666,21384.21666666
1707248739,1.0,21379.18333333,21379.18333333
1707248744,1.0,21318.43333333,21318.43333333
1707248749,1.0,21316.48333333,21316.48333333
1707248754,1.0,21260.68333333,21260.65
1707248759,1.0,21234.06666666,21234.06666666
1707248814,2.0,0.0,0.0
1707248819,2.0,1515.5666666666,0.0
1707248824,2.0,4646.16666667,1515.5833333332998
1707248829,2.0,7916.233333329999,4646.18333333
1707248834,2.0,11299.68333333,7916.26666666
1707248839,2.0,14616.366666659998,11299.7
1707248844,2.0,16235.15,14616.38333333
1707248849,2.0,19267.76666666,16235.16666666
1707248854,2.0,22246.51666666,19267.8
1707248859,2.0,25366.55,22246.53333333
1707248864,2.0,28345.66666666,25366.56666666
1707248869,2.0,31783.883333330003,28345.68333333
1707248874,2.0,35149.61666666,31783.9
1707248879,2.0,36988.31666666,35149.63333333
1707248884,2.0,37451.43333333,36988.33333333
1707248889,2.0,36839.16666666,37451.43333333
1707248894,2.0,36942.2,36839.15
1707248899,2.0,37052.83333333,36942.2
1707248904,2.0,38765.28333333,37052.85
1707248909,2.0,39182.61666666,38765.3
1707248914,2.0,39785.68333333,39182.6
1707248919,2.0,38391.8,39785.68333333
1707248924,2.0,38766.36666666,38391.81666666
1707248929,2.0,38843.41666666,38766.36666666
1707248934,2.0,39047.31666666,38843.41666666
1707248939,2.0,39223.56666666,39047.31666666
1707248944,2.0,39268.78333333,39223.56666666
1707248949,2.0,40181.38333333,39268.8
1707248954,2.0,40267.01666666,40181.36666666
1707248959,2.0,40356.18333333,40267.03333333
1707248964,2.0,39574.85,40356.16666666
1707248969,2.0,39498.88333333,39574.83333333
1707248974,2.0,39530.28333333,39498.86666666
1707248979,2.0,41310.88333333,39530.26666666
1707248984,2.0,41583.733333330005,41310.86666666
1707248989,2.0,41495.8,41583.733333330005
1707248994,2.0,40947.85,41495.78333333
1707248999,2.0,40769.55,40947.85
1707249004,2.0,40776.36666666,40769.55
1707249009,2.0,40693.46666666,40776.36666666
1707249014,2.0,40676.43333333,40693.5
1707249019,2.0,40723.96666666,40676.41666666
1707249024,2.0,40739.3,40723.983333330005
1707249029,2.0,40969.93333333,40739.3
1707249034,2.0,40951.33333333,40969.95
1707249039,2.0,40978.08333333,40951.35
1707249044,2.0,40824.6,40978.1
1707249049,2.0,40896.6,40824.6
1707249054,2.0,40457.28333333,40896.63333333
1707249059,2.0,40507.88333333,40457.26666666
1707249064,2.0,40268.18333333,40507.86666666
1707249069,2.0,40360.5,40268.18333333
1707249074,2.0,40160.96666666,40360.483333330005
1707249079,2.0,40059.76666666,40160.96666666
1707249084,2.0,40182.45,40059.75
1707249089,2.0,40139.733333330005,40182.45
1707249094,2.0,40127.76666666,40139.733333330005
1707249099,2.0,40113.2,40127.78333333
1707249104,1.0,20131.6,40113.18333333
1707249109,2.0,0.0,20131.6
1707249114,2.0,4168.9,0.0
1707249159,1.0,0.0,4168.93333333
1707249169,3.0,429.2,0.0
1707249174,3.0,2408.5666666666,0.0
1707249179,3.0,6270.78333333,429.2
1707249184,3.0,10590.3,2408.6166666666
1707249189,3.0,14843.98333333,6270.816666670001
1707249194,3.0,19026.08333333,10590.38333333
1707249199,3.0,22807.83333333,14844.03333333
1707249204,3.0,26131.85,19026.13333333
1707249209,3.0,30515.1,22807.88333333
1707249214,3.0,35108.11666666,26131.91666666
1707249219,3.0,39711.1,30515.16666666
1707249224,3.0,44092.53333333,35108.16666666
1707249229,3.0,47922.03333333,39711.16666666
1707249234,3.0,49998.36666666,44092.6
1707249239,3.0,50840.11666666,47922.08333333
1707249244,3.0,51530.75,49998.4
1707249249,3.0,52193.91666666001,50840.16666666001
1707249254,3.0,53031.1,51530.733333330005
1707249259,3.0,54046.43333333,52193.91666666001
1707249264,3.0,55105.016666660005,53031.1
1707249269,3.0,55373.016666660005,54046.45
1707249274,3.0,55709.266666660005,55105.0
1707249279,3.0,55943.766666660005,55373.016666660005
1707249284,3.0,56591.733333330005,55709.25
1707249289,3.0,57074.36666666,55943.75
1707249294,3.0,57434.78333333,56591.7
1707249299,3.0,57720.03333333,57074.38333333
1707249304,3.0,57691.71666666,57434.75
1707249309,3.0,57833.55,57720.0
1707249314,3.0,57955.766666660005,57691.733333330005
1707249319,3.0,57903.15,57833.55
1707249324,3.0,57879.93333333,57955.78333333
1707249329,3.0,58293.31666666,57903.13333333
1707249334,3.0,58426.8,57879.96666666
1707249339,3.0,58675.9,58293.31666666
1707249344,3.0,58735.8,58426.8
1707249349,3.0,58395.95,58675.88333333
1707249354,3.0,57834.55,58735.81666666
1707249359,3.0,57719.11666666,58395.91666666001
1707249364,3.0,57561.68333333,57834.53333333
1707249369,3.0,57705.483333330005,57719.11666666
1707249374,3.0,57681.2,57561.63333333
1707249379,3.0,57283.38333333,57705.5
1707249384,3.0,56638.61666666,57681.18333333
1707249389,3.0,56645.78333333,57283.4
1707249394,3.0,56594.983333330005,56638.6
1707249399,3.0,56505.88333333,56645.766666660005
1707249404,3.0,56458.63333333,56595.0
1707249409,3.0,56469.81666666,56505.91666666001
1707249414,3.0,56512.66666666001,56458.65
1707249419,3.0,56687.983333330005,56469.86666666
1707249424,3.0,56685.11666666,56512.7
1707249429,3.0,56619.983333330005,56687.983333330005
1707249434,3.0,56613.233333330005,56685.13333333
1707249439,3.0,56983.41666666001,56619.96666666
1707249444,3.0,57599.21666666,56613.25
1707249449,3.0,57613.41666666001,56983.41666666001
1707249454,3.0,57713.9,57599.2
1707249504,2.0,0.0,57613.43333333
1707249509,4.0,0.0,57713.9
1707249519,4.0,4512.16666667,0.0
1707249524,4.0,9691.65,0.0
1707249529,4.0,14705.6,1087.1
1707249534,4.0,19859.11666666,4512.18333333
1707249539,4.0,25009.96666666,9691.7
1707249544,4.0,29877.85,14705.63333333
1707249549,4.0,34802.38333333,19859.13333333
1707249554,4.0,40196.35,25010.0
1707249559,4.0,45244.71666666,29877.86666666
1707249564,4.0,49691.233333330005,34802.4
1707249569,4.0,54390.91666666001,40196.38333333
1707249574,4.0,59270.45,45244.75
1707249579,4.0,62033.733333330005,49691.266666660005
1707249584,4.0,63147.81666666,54390.93333333
1707249589,4.0,63881.45,59270.483333330005
1707249594,4.0,63940.233333330005,62033.75
1707249599,4.0,63919.53333333,63147.81666666
1707249604,4.0,65047.65,63881.46666666
1707249609,4.0,66145.43333333,63940.233333330005
1707249614,4.0,67155.1,63919.53333333
1707249619,4.0,68019.71666666001,65047.68333333
1707249624,4.0,69557.55,66145.46666666001
1707249629,4.0,70871.65,67155.11666666
1707249634,4.0,71419.48333333,68019.71666666001
1707249639,4.0,71713.46666666001,69557.51666666
1707249644,4.0,71886.01666666,70871.66666666
1707249649,4.0,72050.71666666001,71419.48333333
1707249654,4.0,73047.25,71713.48333333
1707249659,4.0,74128.9,71886.0
1707249664,4.0,74440.63333333,72050.7
1707249669,4.0,74691.16666666,73047.23333333
1707249674,4.0,74742.41666666,74128.9
1707249679,4.0,74572.55,74440.65
1707249684,4.0,74187.13333333,74691.13333333
1707249689,4.0,73890.83333333,74742.4
1707249694,4.0,73782.6,74572.56666666
1707249699,4.0,73733.73333333,74187.15
1707249704,4.0,73599.05,73890.81666666
1707249709,4.0,73576.95,73782.61666666
1707249714,4.0,72473.36666666,73733.71666666001
1707249719,4.0,71289.06666666,73599.1
1707249724,4.0,71429.86666666,73576.95
1707249729,4.0,71497.73333333,72473.38333333
1707249734,4.0,71585.33333333,71289.1
1707249739,4.0,71795.86666666,71429.86666666
1707249744,4.0,72321.43333333,71497.76666666
1707249749,4.0,72650.58333333,71585.35
1707249754,4.0,72064.8,71795.85
1707249759,4.0,70402.15,72321.41666666
1707249764,4.0,68832.45,72650.61666666
1707249769,4.0,69129.95,72064.78333333001
1707249774,4.0,70292.03333333001,70402.13333333
1707249779,4.0,71572.16666666,68832.43333333
1707249784,4.0,70980.05,69129.93333333
1707249789,4.0,70523.35,70292.05
1707249794,4.0,69814.51666666,71572.13333333
1707249799,3.0,52481.8,70980.03333333001
1707249844,1.0,0.0,70523.31666666
1707249849,5.0,0.0,69814.51666666
1707249854,5.0,0.0,52481.83333333
1707249864,5.0,8045.33333333,0.0
1707249869,5.0,14559.28333333,0.0
1707249874,5.0,20974.61666666,0.0
1707249879,5.0,24988.03333333,2510.5166666666
1707249884,5.0,30729.56666666,8045.41666666
1707249889,5.0,37333.45,14559.31666666
1707249894,5.0,43748.08333333,20974.7
1707249899,5.0,50354.23333333,24988.1
1707249904,5.0,57696.31666666,30729.633333329995
1707249909,5.0,62785.81666666,37333.55
1707249914,5.0,69724.3,43748.15
1707249919,5.0,74318.35,50354.25
1707249924,5.0,75277.7,57696.33333333
1707249929,5.0,75832.8,62785.83333333
1707249934,5.0,76357.16666665999,69724.36666665999
1707249939,5.0,76233.08333333,74318.4
1707249944,5.0,77884.73333332999,75277.66666665999
1707249949,5.0,78105.8,75832.81666665999
1707249954,5.0,78584.0,76357.13333333
1707249959,5.0,79224.0,76233.11666665999
1707249964,5.0,79041.01666666,77884.68333333
1707249969,5.0,79568.75,78105.71666666
1707249974,5.0,79911.65,78583.98333332999
1707249979,5.0,80123.41666665999,79224.03333333
1707249984,5.0,80875.31666665999,79041.03333333
1707249989,5.0,81258.66666665999,79568.81666665999
1707249994,5.0,81632.93333333,79911.63333333
1707249999,5.0,81245.51666666,80123.36666665999
1707250004,5.0,81316.96666666,80875.3
1707250009,5.0,80885.65,81258.68333333
1707250014,5.0,81022.76666666,81632.96666666
1707250019,5.0,81041.5,81245.46666666
1707250024,5.0,81200.1,81317.03333333
1707250029,5.0,81733.28333333,80885.7
1707250034,5.0,81876.66666665999,81022.78333333
1707250039,5.0,81683.05,81041.46666666
1707250044,5.0,81517.83333333,81200.1
1707250049,5.0,81315.6,81733.21666666
1707250054,5.0,81188.3,81876.68333333
1707250059,5.0,82396.28333333,81683.08333333
1707250064,5.0,82323.51666666,81517.86666665999
1707250069,5.0,83207.58333333,81315.6
1707250074,5.0,83380.36666665999,81188.3
1707250079,5.0,83547.23333332999,82396.33333333
1707250084,5.0,83517.85,82323.5
1707250089,5.0,83018.05,83207.55
1707250094,5.0,82924.91666665999,83380.31666665999
1707250099,5.0,82908.48333332999,83547.26666666
1707250104,5.0,82428.78333333,83517.83333333
1707250109,5.0,82032.66666665999,83018.1
1707250114,5.0,81494.43333333,82924.95
1707250119,5.0,84182.66666665999,82908.5
1707250124,5.0,83553.48333332999,82428.71666666
1707250129,5.0,83580.93333333,82032.61666665999
1707250134,5.0,80404.88333333,81494.45
1707250139,5.0,80460.8,84182.65
1707250189,4.0,0.0,83553.5
1707250194,6.0,0.0,83580.95
1707250199,6.0,1588.7666666666,80404.98333332999
1707250204,6.0,6849.45,80460.83333333
1707250214,6.0,21148.08333333,0.0
1707250219,6.0,28045.41666666,0.0
1707250224,6.0,34554.86666666,1588.7666666666
1707250229,6.0,41118.76666666,6849.48333333
1707250234,6.0,48789.51666666,14145.9
1707250239,6.0,56849.85,21148.1
1707250244,6.0,65171.36666666,28045.46666666
1707250249,6.0,73824.23333332999,34554.9
1707250254,6.0,82130.06666665999,41118.78333332999
1707250259,6.0,88937.53333333,48789.58333333
1707250264,6.0,92359.93333333,56849.91666666
1707250269,6.0,94113.86666666,65171.5
1707250274,6.0,96181.36666666,73824.3
1707250279,6.0,98251.65,82130.18333333
1707250284,6.0,99399.08333333,88937.56666665999
1707250289,6.0,100027.58333333,92359.98333333
1707250294,6.0,100727.4,94113.86666666
1707250299,6.0,101704.75,96181.43333333
1707250304,6.0,102497.35,98251.68333333
1707250309,6.0,103049.05,99399.06666666
1707250314,6.0,102555.91666666,100027.61666666
1707250319,6.0,101771.78333333,100727.45
1707250324,6.0,102105.5,101704.75
1707250329,6.0,101322.43333333,102497.31666666
1707250334,6.0,100345.3,103049.03333333
1707250339,6.0,100287.5,102555.83333333
1707250344,6.0,101812.6,101771.81666666
1707250349,6.0,103776.56666666,102105.53333333
1707250354,6.0,104214.98333333,101322.45
1707250359,6.0,101932.05,100345.31666666
1707250364,6.0,99457.08333333,100287.48333333
1707250369,6.0,99177.95,101812.65
1707250374,6.0,100455.16666666,103776.61666666
1707250379,6.0,101936.25,104214.88333333
1707250384,6.0,102004.85,101932.06666666
1707250389,6.0,101212.45,99457.06666666
1707250394,6.0,100679.56666666,99177.96666666
1707250399,6.0,101013.88333333,100455.2
1707250404,6.0,101088.46666666,101936.25
1707250409,6.0,101047.23333333,102004.81666666
1707250414,6.0,101264.16666666,101212.45
1707250419,6.0,101589.2,100679.58333333
1707250424,6.0,102148.48333333,101013.91666666
1707250429,6.0,102439.1,101088.48333333
1707250434,6.0,102455.31666666,101047.2
1707250439,6.0,102548.88333333,101264.2
1707250444,6.0,102488.73333333,101589.13333333
1707250449,6.0,102858.03333333,102148.5
1707250454,6.0,102674.46666666,102439.08333333
1707250459,6.0,102069.65,102455.3
1707250464,6.0,102129.18333333,102548.88333333
1707250469,6.0,102014.33333333,102488.71666666
1707250474,6.0,101793.05,102858.05
1707250479,6.0,101853.68333333,102674.43333333
1707250484,5.0,84869.66666665999,102069.61666666
1707250529,1.0,0.0,102129.13333333
1707250534,7.0,0.0,102014.31666666
1707250539,7.0,4.3,101793.1
1707250544,7.0,3481.28333333,101853.71666666
1707250549,7.0,11456.31666666,84869.66666665999
1707250559,7.0,27111.48333333,0.0
1707250564,7.0,35236.73333333,0.0
1707250569,7.0,39601.35,4.3
1707250574,7.0,48490.96666666,3481.33333333
1707250579,7.0,57627.28333332999,11456.43333333
1707250584,7.0,67412.4,19260.73333333
1707250589,7.0,77330.31666665999,27111.53333333
1707250594,7.0,86995.95,35236.78333332999
1707250599,7.0,93826.6,39601.45
1707250604,7.0,100415.06666666,48491.05
1707250609,7.0,101880.61666666,57627.35
1707250614,7.0,103800.1,67412.48333332999
1707250619,7.0,106091.83333333,77330.38333333
1707250624,7.0,108100.1,86996.0
1707250629,7.0,113674.28333333,93826.68333333
1707250634,7.0,114628.15,100415.11666666
1707250639,7.0,115512.43333333,101880.6
1707250644,7.0,112504.26666666,103800.11666666
1707250649,7.0,112829.4,106091.86666666
1707250654,7.0,111462.31666666,108100.16666666
1707250659,7.0,115050.78333333,113674.28333333
1707250664,7.0,115101.01666666,114628.11666666
1707250669,7.0,115862.51666666,115512.45
1707250674,7.0,111725.76666666,112504.28333333
1707250679,7.0,112149.9,112829.38333333
1707250684,7.0,112443.16666666,111462.31666666
1707250689,7.0,112759.95,115050.76666666
1707250694,7.0,113026.48333333,115101.01666666
1707250699,7.0,113411.75,115862.5
1707250704,7.0,112249.7,111725.76666666
1707250709,7.0,112378.58333333,112149.91666666
1707250714,7.0,113879.05,112443.11666666
1707250719,7.0,114010.85,112759.93333333
1707250724,7.0,114128.61666666,113026.5
1707250729,7.0,114134.45,113411.76666666
1707250734,7.0,114213.13333333,112249.7
1707250739,7.0,114310.31666666,112378.55
1707250744,7.0,114206.98333333,113879.06666666
1707250749,7.0,114293.2,114010.86666666
1707250754,7.0,114138.4,114128.61666666
1707250759,7.0,113933.4,114134.48333333
1707250764,7.0,116553.86666666,114213.13333333
1707250769,7.0,116425.0,114310.35
1707250774,7.0,116755.55,114206.98333333
1707250779,7.0,116646.66666666,114293.2
1707250784,7.0,116316.15,114138.41666666
1707250789,7.0,116365.45,113933.4
1707250794,7.0,119011.0,116553.88333333
1707250799,7.0,118582.16666666,116425.1
1707250804,7.0,117616.41666666,116755.58333333
1707250809,7.0,117684.65,116646.65
1707250814,7.0,117764.06666666,116316.16666666
1707250819,7.0,117973.46666666,116365.38333333
1707250824,7.0,115716.48333333,119011.03333333
1707250874,5.0,0.0,118582.1
1707250879,8.0,0.0,117616.43333333
1707250884,8.0,654.35,117684.66666666
1707250889,8.0,4493.08333333,117764.08333333
1707250894,8.0,11863.86666666,117973.46666666
1707250899,8.0,20103.65,115716.45
1707250909,8.0,36105.23333333,0.0
1707250914,8.0,42397.78333332999,0.0
1707250919,8.0,50222.41666666,654.3666666666
1707250924,8.0,59627.98333333,4493.11666667
1707250929,8.0,69023.1,11863.9
1707250934,8.0,78291.83333333,20103.7
1707250939,8.0,87824.1,28167.86666666
1707250944,8.0,95019.18333333,36105.25
1707250949,8.0,99541.65,42397.85
1707250954,8.0,101968.16666666,50222.48333333
1707250959,8.0,103993.41666666,59628.03333332999
1707250964,8.0,106356.06666666,69023.15
1707250969,8.0,108920.1,78291.9
1707250974,8.0,112409.28333333,87824.13333333
1707250979,8.0,114345.93333333,95019.2
1707250984,8.0,114823.75,99541.65
1707250989,8.0,114965.43333333,101968.18333333
1707250994,8.0,115851.18333333,103993.4
1707250999,8.0,116657.76666666,106356.06666666
1707251004,8.0,119226.38333333,108920.16666666
1707251009,8.0,121452.03333333,112409.25
1707251014,8.0,121955.81666666,114345.95
1707251019,8.0,121950.66666666,114823.73333333
1707251024,8.0,122051.25,114965.45
1707251029,8.0,121834.3,115851.15
1707251034,8.0,119783.18333333,116657.76666666
1707251039,8.0,119119.78333333,119226.43333333
1707251044,8.0,119950.1,121452.06666666
1707251049,8.0,121029.65,121955.76666666
1707251054,8.0,121207.9,121950.68333333
1707251059,8.0,120828.3,122051.23333333
1707251064,8.0,118128.53333333,121834.23333333
1707251069,8.0,116824.1,119783.2
1707251074,8.0,116931.95,119119.78333333
1707251079,8.0,117201.98333333,119950.1
1707251084,8.0,117522.86666666,121029.68333333
1707251089,8.0,117716.68333333,121207.91666666
1707251094,8.0,118542.51666666,120828.28333333
1707251099,8.0,119207.96666666,118128.45
1707251104,8.0,119565.38333333,116824.11666666
1707251109,8.0,119739.95,116931.98333333
1707251114,8.0,119992.16666666,117202.01666666
1707251119,8.0,120627.7,117522.8
1707251124,8.0,120519.66666666,117716.7
1707251129,8.0,120057.2,118542.51666666
1707251134,8.0,120015.05,119207.95
1707251139,8.0,119796.11666666,119565.4
1707251144,8.0,119288.28333333,119739.93333333
1707251149,8.0,118782.96666666,119992.16666666
1707251154,8.0,117294.6,120627.73333333
1707251159,8.0,116344.31666666,120519.71666666
1707251164,8.0,116130.68333333,120057.16666666
