,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737214020000,0.0
1737214025000,727.3166666666
1737214030000,2013.85
1737214035000,2643.5833333333
1737214040000,8232.0
1737214045000,16208.48333333
1737214050000,20216.85
1737214055000,20609.33333333
1737214060000,30517.066666659997
1737214065000,34062.93333333
1737214070000,34062.93333333
1737214075000,35567.45
1737214080000,41618.16666666
1737214085000,40890.85
1737214090000,39619.466666659995
1737214095000,45078.58333333
1737214100000,39490.16666666
1737214105000,34895.08333333
1737214110000,33756.733333330005
1737214115000,33364.25
1737214120000,24635.433333330002
1737214125000,21089.566666659997
1737214130000,22283.46666666
1737214135000,26909.7
1737214140000,26577.2
1737214145000,32048.85
1737214150000,36078.75
1737214155000,31892.75
1737214160000,36366.56666666
1737214165000,32985.16666666
1737214170000,35496.1
1737214175000,35496.1
1737214180000,35489.05
1737214185000,35489.05
1737214190000,35667.4
1737214195000,37603.51666666
1737214200000,37382.983333330005
1737214205000,38942.26666666
1737214210000,40365.83333333
1737214215000,41178.216666659995
1737214220000,37036.85
1737214225000,42796.216666659995
1737214230000,37415.26666666
1737214235000,42578.7
1737214240000,41815.06666666
1737214245000,42893.58333333
1737214250000,41577.2
1737214255000,34110.2
1737214260000,36102.6
1737214265000,
