,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737232200000,0.0
1737232205000,647.65
1737232210000,2392.8166666666
1737232215000,2547.5
1737232220000,7976.66666666
1737232225000,13727.866666659998
1737232230000,17752.15
1737232235000,18855.91666666
1737232240000,28849.7
1737232245000,28849.7
1737232250000,28849.7
1737232255000,37600.5
1737232260000,37600.5
1737232265000,36952.85
1737232270000,41552.51666666
1737232275000,41397.83333333
1737232280000,41431.55
1737232285000,36094.7
1737232290000,32379.183333330002
1737232295000,36392.85
1737232300000,26399.066666659997
1737232305000,28316.23333333
1737232310000,31380.25
1737232315000,28165.73333333
1737232320000,34202.216666659995
1737232325000,34202.216666659995
1737232330000,33356.91666666
1737232335000,33607.26666666
1737232340000,29552.98333333
1737232345000,33349.83333333
1737232350000,33041.06666666
1737232355000,34120.33333333
1737232360000,34120.33333333
1737232365000,33068.35
1737232370000,33120.81666666
1737232375000,32866.01666666
1737232380000,26829.53333333
1737232385000,33089.483333330005
1737232390000,27589.95
1737232395000,32896.966666659995
1737232400000,31488.36666666
1737232405000,29926.23333333
1737232410000,33505.86666666
1737232415000,27309.16666666
1737232420000,32698.03333333
1737232425000,31832.85
1737232430000,33574.76666666
1737232435000,34259.1
1737232440000,
