,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737232200000,1000.0
1737232205000,311.0
1737232210000,324.0
1737232215000,255.0
1737232220000,429.0
1737232225000,543.0
1737232230000,619.0
1737232235000,674.0
1737232240000,714.0
1737232245000,746.0
1737232250000,771.0
1737232255000,792.0
1737232260000,809.0
1737232265000,867.0
1737232270000,922.0
1737232275000,996.0
1737232280000,1000.0
1737232285000,1000.0
1737232290000,1000.0
1737232295000,1000.0
1737232300000,1000.0
1737232305000,1000.0
1737232310000,1000.0
1737232315000,1000.0
1737232320000,1000.0
1737232325000,1000.0
1737232330000,1000.0
1737232335000,1000.0
1737232340000,1000.0
1737232345000,1000.0
1737232350000,1000.0
1737232355000,1000.0
1737232360000,1000.0
1737232365000,1000.0
1737232370000,1000.0
1737232375000,1000.0
1737232380000,1000.0
1737232385000,1000.0
1737232390000,1000.0
1737232395000,1000.0
1737232400000,1000.0
1737232405000,1000.0
1737232410000,1000.0
1737232415000,1000.0
1737232420000,1000.0
1737232425000,1000.0
1737232430000,1000.0
1737232435000,1000.0
1737232440000,
