,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
,0,1,2,3,4,5,6,7
Timestamp,,,,,,,,
1701874800000,13682.216666659999,14051.466666659999,,,,,,
1701874805000,14237.45,13461.35,,,,,,
1701874810000,13469.616666659998,14525.766666659998,,,,,,
1701874815000,14452.966666659999,14154.58333333,,,,,,
1701874820000,14097.43333333,14128.85,,,,,,
1701874825000,13802.6,14457.783333329999,,,,,,
1701874830000,14391.533333329999,14667.15,,,,,,
1701874835000,14681.633333329999,14249.7,,,,,,
1701874840000,14190.966666659999,14448.23333333,,,,,,
1701874845000,14195.616666659998,14439.91666666,,,,,,
1701874850000,14484.35,14427.266666659998,,,,,,
1701874855000,14340.18333333,14699.133333329999,,,,,,
1701874860000,14869.41666666,14646.716666659999,,,,,,
1701874865000,14326.68333333,15110.81666666,,,,,,
1701874870000,14826.466666659999,14318.866666659998,,,,,,
1701874875000,14257.68333333,15170.966666659999,,,,,,
1701874880000,14851.766666659998,14693.81666666,,,,,,
1701874885000,14817.3,15109.2,,,,,,
1701874890000,14780.35,14591.9,,,,,,
1701874895000,14674.266666659998,14880.633333329999,,,,,,
1701874900000,14816.56666666,14800.116666659998,,,,,,
1701874905000,14646.116666659998,16181.33333333,,,,,,
1701874910000,16100.06666666,16832.33333333,,,,,,
1701874915000,16561.15,15940.98333333,,,,,,
1701874920000,15869.7,16364.41666666,,,,,,
1701874925000,16266.31666666,16026.91666666,,,,,,
1701874930000,16195.283333329999,16537.733333329998,,,,,,
1701874935000,16283.83333333,15727.533333329999,,,,,,
1701874940000,15954.55,16488.53333333,,,,,,
1701874945000,16244.56666666,15749.91666666,,,,,,
1701874950000,15919.56666666,16264.43333333,,,,,,
1701874955000,15924.383333329999,16048.4,,,,,,
1701874960000,15940.783333329999,16058.4,,,,,,
1701874965000,16236.85,14853.383333329999,,,,,,
1701874970000,14763.91666666,14500.7,,,,,,
1701874975000,14378.55,14984.43333333,,,,,,
1701874980000,14895.366666659998,14205.4,,,,,,
1701874985000,14381.1,14623.116666659998,,,,,,
1701874990000,14277.1,14372.533333329999,,,,,,
1701874995000,14457.366666659998,15063.43333333,,,,,,
1701875000000,14696.616666659998,14478.35,,,,,,
1701875005000,14592.8,15020.2,,,,,,
1701875010000,14944.966666659999,14458.35,,,,,,
1701875015000,14643.56666666,14980.633333329999,,,,,,
1701875020000,14921.716666659999,15075.98333333,,,,,,
1701875025000,14757.7,14915.1,,,,,,
1701875030000,14797.75,14902.5,,,,,,
1701875035000,14828.55,15015.83333333,,,,,,
1701875040000,14926.81666666,15553.33333333,,,,,,
1701875045000,15268.33333333,15243.25,,,,,,
1701875050000,15393.31666666,15510.9,,,,,,
1701875055000,15194.06666666,14996.05,,,,,,
1701875060000,15144.383333329999,15238.8,,,,,,
1701875065000,14952.33333333,15105.1,,,,,,
1701875070000,15012.68333333,15819.06666666,,,,,,
1701875075000,15573.65,15146.81666666,,,,,,
1701875080000,15066.1,15493.533333329999,,,,,,
1701875085000,15658.283333329999,14911.08333333,,,,,,
1701875090000,14889.55,,,,,,,
1701875095000,,,,,,,,
1701875135000,,,0.0,,,,,
1701875140000,0.0,0.0,0.0,,,,,
1701875145000,0.0,0.0,67.4166666666,,,,,
1701875150000,4.583333333333,35.8,360.7833333333,,,,,
1701875155000,256.3166666666,380.5333333333,728.6166666666,,,,,
1701875160000,697.1833333333,774.9666666666,1132.45,,,,,
1701875165000,1046.5,1189.8333333333,1551.6,,,,,
1701875170000,1434.2166666666,1633.75,2337.75,,,,,
1701875175000,2212.4166666666,2457.25,2943.0833333333,,,,,
1701875180000,3002.8166666665998,3095.75,4100.9,,,,,
1701875185000,4088.51666667,4175.5,5082.4,,,,,
1701875190000,5227.6,5345.66666667,6194.866666670001,,,,,
1701875195000,6360.433333329999,6507.516666670001,7272.51666666,,,,,
1701875200000,7435.983333329999,7660.96666666,8109.03333333,,,,,
1701875205000,8098.91666666,8526.783333329999,9081.45,,,,,
1701875210000,9172.73333333,9584.75,9901.15,,,,,
1701875215000,10095.15,10410.11666666,10441.1,,,,,
1701875220000,10775.66666666,10953.283333329999,11034.21666666,,,,,
1701875225000,11261.8,11654.98333333,11499.81666666,,,,,
1701875230000,11985.43333333,12087.93333333,12068.0,,,,,
1701875235000,12402.383333329999,12690.866666659998,12427.883333329999,,,,,
1701875240000,12563.08333333,13067.15,12136.383333329999,,,,,
1701875245000,12367.05,12897.016666659998,12327.58333333,,,,,
1701875250000,12469.033333329999,12778.0,12101.133333329999,,,,,
1701875255000,12455.75,12722.16666666,12063.55,,,,,
1701875260000,12454.05,12673.75,12390.783333329999,,,,,
1701875265000,12978.116666659998,13033.66666666,12407.15,,,,,
1701875270000,12992.8,13051.9,12328.383333329999,,,,,
1701875275000,12886.633333329999,12971.116666659998,12805.75,,,,,
1701875280000,12951.06666666,13272.966666659999,12881.25,,,,,
1701875285000,13208.866666659998,13490.716666659999,13055.66666666,,,,,
1701875290000,13194.83333333,13727.366666659998,12929.216666659999,,,,,
1701875295000,13492.266666659998,13595.45,13279.266666659998,,,,,
1701875300000,13727.75,13978.016666659998,13303.85,,,,,
1701875305000,13770.383333329999,14055.91666666,13484.966666659999,,,,,
1701875310000,14074.05,14362.616666659998,13687.4,,,,,
1701875315000,14083.033333329999,14421.616666659998,13780.366666659998,,,,,
1701875320000,14120.16666666,14484.033333329999,13606.05,,,,,
1701875325000,14013.716666659999,14300.2,13740.41666666,,,,,
1701875330000,14140.6,14447.266666659998,13848.56666666,,,,,
1701875335000,14135.91666666,14458.9,13504.41666666,,,,,
1701875340000,14126.116666659998,14413.83333333,13687.95,,,,,
1701875345000,14079.41666666,14282.6,13843.216666659999,,,,,
1701875350000,14231.48333333,14556.9,13537.266666659998,,,,,
1701875355000,13852.23333333,14144.05,13440.66666666,,,,,
1701875360000,13755.133333329999,14123.83333333,13377.98333333,,,,,
1701875365000,13823.2,14033.83333333,14056.83333333,,,,,
1701875370000,14438.883333329999,14778.73333333,14643.35,,,,,
1701875375000,15047.3,15377.83333333,14727.1,,,,,
1701875380000,15007.35,15550.06666666,14706.4,,,,,
1701875385000,14915.18333333,15534.1,14773.883333329999,,,,,
1701875390000,15175.75,15531.91666666,14837.35,,,,,
1701875395000,15261.4,15712.43333333,14902.48333333,,,,,
1701875400000,15285.68333333,15665.65,14771.06666666,,,,,
1701875405000,15425.633333329999,15637.66666666,14780.06666666,,,,,
1701875410000,15283.75,15353.133333329999,15067.5,,,,,
1701875415000,15442.85,15934.9,14793.81666666,,,,,
1701875420000,15204.4,15550.1,15376.966666659999,,,,,
1701875425000,15713.08333333,16142.016666659998,14532.98333333,,,,,
1701875430000,14946.8,15289.266666659998,13866.23333333,,,,,
1701875435000,14265.66666666,14584.0,13938.366666659998,,,,,
1701875440000,14271.283333329999,14596.4,14203.866666659998,,,,,
1701875445000,14600.25,14929.98333333,13933.93333333,,,,,
1701875450000,14087.68333333,14655.016666659998,14179.383333329999,,,,,
1701875455000,14515.883333329999,14885.966666659999,14135.7,,,,,
1701875460000,14558.66666666,14872.85,14078.18333333,,,,,
