Timestamp,flink_jobmanager_job_lastCheckpointSize
0,-1.0
5,22464.0
10,22464.0
15,655401.0
20,1641107.0
25,3099433.0
30,4501376.0
35,6860523.0
40,11594737.0
45,13389628.0
50,4117381.0
55,8064026.0
60,12272890.0
65,6542711.0
70,8108848.0
75,11789285.0
80,5948716.0
85,7754978.0
90,11310246.0
95,13160901.0
100,8092535.0
105,11252019.0
110,14017591.0
115,6866560.0
120,11543501.0
125,5211811.0
130,5211811.0
135,10930370.0
140,12659551.0
145,12659551.0
150,8292671.0
155,13404484.0
160,6611861.0
165,9459604.0
170,11151360.0
175,4807600.0
180,7936467.0
185,10901610.0
190,12665267.0
195,8049570.0
200,10970976.0
205,14368758.0
210,4942164.0
215,10157124.0
220,12194021.0
225,6878493.0
230,8556294.0
235,14258785.0
240,6897144.0
245,10109028.0
250,11736890.0
255,5015556.0
260,7866405.0
265,10906550.0
270,12821300.0
275,6437433.0
280,12291117.0
285,14511981.0
290,6169335.0
295,9484307.0
300,9484307.0
305,2500345.0
310,4817268.0
315,8741022.0
320,4178808.0
325,6533115.0
330,8015965.0
335,3798561.0
340,5797972.0
345,9989896.0
350,9989896.0
355,4619110.0
360,9005279.0
365,11301667.0
370,4484353.0
375,4484353.0
380,7594221.0
385,4870476.0
390,9740929.0
395,11864367.0
400,11864367.0
405,5269581.0
410,7832554.0
415,4818295.0
420,7581718.0
425,9329618.0
430,11681158.0
435,
480,-1.0
485,-1.0
490,2252912.0
495,3810541.0
500,3810541.0
505,7447172.0
510,6980759.0
515,9964151.0
520,8735713.0
525,12679688.0
530,16481062.0
535,20866860.0
540,12698821.0
545,17847914.0
550,17847914.0
555,6873620.0
560,10902388.0
565,15731790.0
570,7578067.0
575,11536549.0
580,14955768.0
585,7554263.0
590,11639264.0
595,15913018.0
600,8195324.0
605,12857238.0
610,18073072.0
615,23406003.0
620,10006580.0
625,18586700.0
630,22248792.0
635,8140872.0
640,15829743.0
645,21205421.0
650,10856680.0
655,16006367.0
660,20088434.0
665,8488045.0
670,12388706.0
675,16573169.0
680,22492070.0
685,12783797.0
690,16496103.0
695,9065738.0
700,9065738.0
705,19190621.0
710,22879739.0
715,9149841.0
