Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,1000.0,0.0,0.0,-1.0,-1.0,1
5,0.0,1000.0,0.0,0.0,1028352.0,3151.0,1
10,1175.5833333333,820.0,249.0,339.0,6541163.0,407.0,1
15,2385.1333333333,807.0,494.0,336.0,13346903.0,1747.0,1
20,7130.51666666,826.0,329.0,450.0,18066585.0,3447.0,1
25,10650.9,869.0,368.0,534.0,31375775.0,1475.0,1
30,13187.7,895.0,495.0,591.0,37208343.0,2276.0,1
35,16568.33333333,911.0,576.0,630.0,10222798.0,2549.0,1
40,20292.36666666,924.0,631.0,646.0,18877922.0,1246.0,1
45,25972.316666659997,934.0,701.0,709.0,26844517.0,1444.0,1
50,30813.833333330003,941.0,734.0,741.0,37392198.0,6148.0,1
55,32318.0,947.0,758.0,763.0,17156747.0,1005.0,1
60,36043.86666666,952.0,775.0,771.0,17156747.0,1005.0,1
65,37533.233333330005,956.0,791.0,788.0,27314728.0,1451.0,1
70,36862.75,971.0,925.0,913.0,20208022.0,1154.0,1
75,40198.9,988.0,928.0,956.0,20208022.0,1154.0,1
80,36047.83333333,999.0,1000.0,984.0,20208022.0,1154.0,1
85,32527.45,1000.0,1000.0,1000.0,27585251.0,1294.0,1
90,30911.66666666,1000.0,1000.0,1000.0,15278286.0,848.0,1
95,31981.73333333,1000.0,1000.0,1000.0,15278286.0,848.0,1
100,28257.7,1000.0,1000.0,1000.0,26141886.0,12045.0,1
105,22577.75,1000.0,1000.0,1000.0,4929306.0,523.0,1
110,19199.016666659998,1000.0,1000.0,1000.0,9319027.0,1245.0,1
115,21271.6,1000.0,1000.0,1000.0,14210732.0,2188.0,1
120,22699.03333333,1000.0,1000.0,1000.0,24409765.0,1445.0,1
125,26725.95,1000.0,1000.0,1000.0,32447342.0,1548.0,1
130,31849.85,1000.0,1000.0,1000.0,33849563.0,1944.0,1
135,29226.53333333,1000.0,1000.0,1000.0,29386521.0,3344.0,1
140,33002.31666666,1000.0,1000.0,1000.0,35714526.0,1394.0,1
145,38598.233333330005,1000.0,1000.0,1000.0,32808262.0,1763.0,1
150,40248.61666666,1000.0,1000.0,1000.0,32808262.0,1763.0,1
155,39410.95,1000.0,1000.0,1000.0,43887770.0,1775.0,1
160,41281.81666666,1000.0,1000.0,1000.0,43887770.0,1775.0,1
165,44961.13333333,1000.0,1000.0,1000.0,43887770.0,1775.0,1
170,43498.35,1000.0,954.0,967.0,52973118.0,11949.0,1
175,40946.55,1000.0,1000.0,1000.0,52973118.0,11949.0,1
180,35793.25,1000.0,1000.0,1000.0,52973118.0,11949.0,1
185,30276.96666666,1000.0,1000.0,1000.0,53577545.0,3137.0,1
190,24911.083333330003,1000.0,1000.0,1000.0,9496080.0,758.0,1
195,26236.85,1000.0,1000.0,1000.0,15603119.0,2389.0,1
200,25222.61666666,1000.0,1000.0,1000.0,25068270.0,1678.0,1
205,25325.96666666,1000.0,1000.0,1000.0,25742544.0,1346.0,1
210,27645.05,1000.0,1000.0,1000.0,32173997.0,1380.0,1
215,28808.433333330002,1000.0,1000.0,1000.0,39847034.0,2347.0,1
220,29837.16666666,1000.0,1000.0,1000.0,39974276.0,1946.0,1
225,31160.583333330003,1000.0,1000.0,1000.0,33508211.0,1863.0,1
230,35585.1,1000.0,1000.0,1000.0,43671661.0,3679.0,1
235,38123.33333333,1000.0,1000.0,1000.0,43671661.0,3679.0,1
240,,,,,43671661.0,3679.0,0
245,,,,,,,0
