,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737201375000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201380000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,1087.0,243.0,939.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201385000,9.0,21.0,1.0,0.0,0.0,11.0,1.0,0.0,9.0,9.0,448.0,279.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201390000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,452.0,530.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201395000,9.0,10.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,55.0,26823000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201400000,10.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,10.0,65420000.0,5856400.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201405000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,170.0,143.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201410000,9.0,18.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,100.0,223.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201415000,4.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,3.0,41.0,288.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201420000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,218412000.0,125.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201425000,9.0,21.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,8.0,151.0,155.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201430000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,106389000.0,201.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201435000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,160281000.0,7276.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201440000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,144.0,201.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201445000,9.0,20.0,1.0,0.0,0.0,11.0,1.0,0.0,9.0,9.0,98.0,180.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201450000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,132399000.0,168.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201455000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0,9.0,329.0,444.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201460000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,131571000.0,336.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201465000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,117828000.0,143.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201470000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,9612000.0,143.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201475000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,143.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201480000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,143.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201485000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,7.0,4.0,571.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737201490000,9.0,21.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,12.0,147.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
