Parallelism,Throughput,ThroughputStdErr,BusyTime,BusyTimeStdErr,BackpressureTime,BackpressureTimeStdErr
52,196132.1367816099,5084.341139137485,223.30835543766577,2.444678717873408,19.0,1.4889605660264904
104,240275.95260416318,5694.334547974065,130.28545673076923,1.4137784282274972,5.90625,1.4030236426364577
106,249090.43020832984,3336.615921449083,136.57429245283018,0.546351439419617,1.90625,0.1801115919281016
108,260187.3688888854,3621.2553416469823,137.72993827160494,0.7550860271674429,0.8,0.08366600265340757
