,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737233175000,0.0
1737233180000,0.0
1737233185000,2309.4833333333
1737233190000,2309.4833333333
1737233195000,7349.8
1737233200000,13438.366666659998
1737233205000,13438.366666659998
1737233210000,15367.116666659998
1737233215000,26705.566666659997
1737233220000,26860.183333330002
1737233225000,26860.183333330002
1737233230000,26860.183333330002
1737233235000,32354.03333333
1737233240000,33326.966666659995
1737233245000,31017.48333333
1737233250000,36867.06666666
1737233255000,31826.75
1737233260000,31971.36666666
1737233265000,31971.36666666
1737233270000,34798.65
1737233275000,24007.766666659998
1737233280000,24499.3
1737233285000,25020.28333333
1737233290000,31423.9
1737233295000,25930.05
1737233300000,30764.566666659997
1737233305000,30764.566666659997
1737233310000,30416.3
1737233315000,30875.9
1737233320000,27015.4
1737233325000,30982.3
1737233330000,26226.266666659998
1737233335000,30994.78333333
1737233340000,30348.633333330003
1737233345000,33640.33333333
1737233350000,33075.15
1737233355000,33075.15
1737233360000,32717.1
1737233365000,32932.25
1737233370000,29496.083333330003
1737233375000,33123.216666659995
1737233380000,30750.53333333
1737233385000,32769.86666666
1737233390000,32769.86666666
1737233395000,32788.5
1737233400000,32788.5
1737233405000,34735.55
1737233410000,29250.2
1737233415000,
