Parallelism,Throughput,ThroughputStdErr,BusyTime,BusyTimeStdErr,BackpressureTime,BackpressureTimeStdErr
1,26371.10509258889,406.44832052508923,998.1388888888889,1.6245382904273054,1000.0,0.0
2,48967.74146340805,1283.4236042368207,897.8048780487804,4.361418855658955,993.4875,3.61556908988751
3,67108.4772357622,2488.386780171816,830.9756097560976,9.082362612656906,884.4615384615385,26.44565952098995
4,89679.96774192194,251.15144619936316,775.4596774193549,1.8584850825482326,786.8225806451613,2.9772418416919573
5,103528.74946234806,951.493551348065,715.4903225806452,6.146493556097234,734.483870967742,6.836255032348408
6,124518.92499998026,440.6529706362713,718.6973684210526,1.849003950031307,642.921052631579,3.40301552336772
7,129677.81801799405,287.28458355785165,670.6756756756756,0.8561796502637151,580.9864864864865,2.1502617170014626
8,142844.31055552667,282.5942502797561,686.2416666666667,1.6704533372267096,539.3833333333333,3.1653228142668985
