,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
1709760580000,1000.0,981.0,880.0,818.0,,,
1709760585000,593.0,663.0,491.0,448.0,,,
1709760590000,756.0,531.0,389.0,346.0,,,
1709760595000,837.0,504.0,326.0,284.0,,,
1709760600000,878.0,558.0,331.0,282.0,,,
1709760605000,903.0,592.0,323.0,269.0,,,
1709760610000,919.0,634.0,317.0,272.0,,,
1709760615000,904.0,675.0,334.0,286.0,,,
1709760620000,888.0,711.0,348.0,311.0,,,
1709760625000,870.0,740.0,357.0,320.0,,,
1709760630000,831.0,764.0,354.0,318.0,,,
1709760635000,826.0,783.0,370.0,333.0,,,
1709760640000,820.0,785.0,334.0,299.0,,,
1709760645000,830.0,839.0,357.0,324.0,,,
1709760650000,813.0,900.0,381.0,346.0,,,
1709760655000,788.0,949.0,406.0,375.0,,,
1709760660000,769.0,967.0,423.0,397.0,,,
1709760665000,755.0,984.0,433.0,412.0,,,
1709760670000,734.0,993.0,447.0,427.0,,,
1709760675000,736.0,996.0,457.0,434.0,,,
1709760680000,749.0,995.0,486.0,454.0,,,
1709760685000,751.0,994.0,487.0,457.0,,,
1709760690000,779.0,994.0,494.0,467.0,,,
1709760695000,780.0,992.0,490.0,461.0,,,
1709760700000,787.0,992.0,491.0,469.0,,,
1709760705000,795.0,991.0,499.0,476.0,,,
1709760710000,811.0,991.0,498.0,483.0,,,
1709760715000,798.0,991.0,496.0,479.0,,,
1709760720000,776.0,991.0,483.0,472.0,,,
1709760725000,770.0,994.0,489.0,487.0,,,
1709760730000,755.0,993.0,485.0,482.0,,,
1709760735000,733.0,993.0,476.0,480.0,,,
1709760740000,697.0,994.0,448.0,445.0,,,
1709760745000,692.0,995.0,449.0,448.0,,,
1709760750000,670.0,995.0,451.0,451.0,,,
1709760755000,653.0,997.0,457.0,462.0,,,
1709760760000,636.0,997.0,460.0,464.0,,,
1709760765000,614.0,997.0,455.0,458.0,,,
1709760770000,580.0,998.0,452.0,450.0,,,
1709760775000,588.0,997.0,462.0,461.0,,,
1709760780000,585.0,997.0,461.0,453.0,,,
1709760785000,567.0,997.0,458.0,440.0,,,
1709760790000,568.0,998.0,463.0,440.0,,,
1709760795000,573.0,998.0,466.0,438.0,,,
1709760800000,571.0,998.0,457.0,442.0,,,
1709760805000,570.0,998.0,457.0,438.0,,,
1709760810000,580.0,998.0,455.0,433.0,,,
1709760815000,583.0,998.0,451.0,434.0,,,
1709760820000,587.0,998.0,457.0,437.0,,,
1709760825000,603.0,996.0,456.0,434.0,,,
1709760830000,615.0,995.0,470.0,450.0,,,
1709760835000,616.0,996.0,465.0,445.0,,,
1709760840000,643.0,997.0,475.0,460.0,,,
1709760845000,666.0,996.0,479.0,463.0,,,
1709760850000,678.0,996.0,484.0,461.0,,,
1709760855000,682.0,996.0,488.0,477.0,,,
1709760860000,699.0,995.0,500.0,486.0,,,
1709760865000,688.0,996.0,502.0,486.0,,,
1709760870000,684.0,996.0,504.0,488.0,,,
1709760875000,691.0,996.0,498.0,476.0,,,
1709760880000,705.0,995.0,514.0,491.0,,,
1709760885000,726.0,997.0,565.0,547.0,,,
1709760890000,732.0,998.0,597.0,531.0,,,
1709760895000,735.0,994.0,635.0,525.0,,,
1709760900000,731.0,993.0,633.0,513.0,,,
1709760905000,732.0,993.0,636.0,515.0,,,
1709760910000,744.0,991.0,627.0,522.0,,,
1709760915000,755.0,991.0,630.0,516.0,,,
1709760920000,771.0,991.0,638.0,529.0,,,
1709760925000,786.0,991.0,636.0,533.0,,,
1709760930000,775.0,991.0,635.0,530.0,,,
1709760935000,784.0,990.0,642.0,537.0,,,
1709760940000,769.0,991.0,613.0,514.0,,,
1709760945000,738.0,991.0,557.0,459.0,,,
1709760950000,727.0,991.0,504.0,456.0,,,
1709760955000,735.0,989.0,464.0,457.0,,,
1709760960000,717.0,990.0,456.0,457.0,,,
1709760965000,705.0,991.0,453.0,464.0,,,
1709760970000,694.0,993.0,455.0,459.0,,,
1709760975000,,949.0,425.0,,,,
1709760980000,,,,,,,
1709761025000,,1000.0,1000.0,1000.0,,,
1709761030000,1000.0,1000.0,1000.0,1000.0,1000.0,,
1709761035000,1000.0,559.0,587.0,546.0,530.0,,
1709761040000,1000.0,456.0,515.0,437.0,431.0,,
1709761045000,1000.0,453.0,621.0,417.0,387.0,,
1709761050000,1000.0,416.0,640.0,397.0,361.0,,
1709761055000,1000.0,378.0,654.0,368.0,333.0,,
1709761060000,1000.0,371.0,672.0,360.0,328.0,,
1709761065000,971.0,370.0,701.0,360.0,326.0,,
1709761070000,951.0,358.0,723.0,353.0,317.0,,
1709761075000,954.0,384.0,740.0,377.0,348.0,,
1709761080000,959.0,409.0,733.0,411.0,372.0,,
1709761085000,948.0,415.0,739.0,414.0,377.0,,
1709761090000,944.0,371.0,726.0,361.0,316.0,,
1709761095000,937.0,389.0,783.0,385.0,337.0,,
1709761100000,931.0,405.0,825.0,408.0,350.0,,
1709761105000,923.0,397.0,823.0,408.0,356.0,,
1709761110000,921.0,404.0,834.0,409.0,361.0,,
1709761115000,911.0,419.0,854.0,426.0,378.0,,
1709761120000,905.0,433.0,870.0,455.0,392.0,,
1709761125000,890.0,434.0,874.0,455.0,394.0,,
1709761130000,866.0,452.0,883.0,469.0,399.0,,
1709761135000,855.0,435.0,891.0,448.0,376.0,,
1709761140000,808.0,407.0,919.0,416.0,351.0,,
1709761145000,778.0,402.0,932.0,410.0,343.0,,
1709761150000,752.0,400.0,944.0,417.0,358.0,,
1709761155000,716.0,399.0,955.0,417.0,357.0,,
1709761160000,684.0,397.0,965.0,411.0,358.0,,
1709761165000,670.0,408.0,970.0,422.0,371.0,,
1709761170000,632.0,412.0,982.0,427.0,375.0,,
1709761175000,604.0,410.0,982.0,422.0,372.0,,
1709761180000,582.0,401.0,983.0,402.0,365.0,,
1709761185000,580.0,401.0,986.0,406.0,367.0,,
1709761190000,568.0,390.0,985.0,397.0,368.0,,
1709761195000,539.0,387.0,985.0,401.0,370.0,,
1709761200000,555.0,399.0,985.0,409.0,377.0,,
1709761205000,559.0,396.0,989.0,408.0,376.0,,
1709761210000,550.0,387.0,990.0,407.0,368.0,,
1709761215000,557.0,397.0,991.0,414.0,378.0,,
1709761220000,553.0,394.0,991.0,411.0,372.0,,
1709761225000,529.0,388.0,993.0,404.0,361.0,,
1709761230000,533.0,391.0,994.0,404.0,360.0,,
1709761235000,528.0,393.0,997.0,407.0,359.0,,
1709761240000,518.0,399.0,998.0,410.0,360.0,,
1709761245000,520.0,404.0,999.0,409.0,362.0,,
1709761250000,523.0,405.0,1000.0,410.0,364.0,,
1709761255000,516.0,400.0,1000.0,408.0,359.0,,
1709761260000,507.0,393.0,1000.0,404.0,356.0,,
1709761265000,511.0,399.0,1000.0,411.0,359.0,,
1709761270000,507.0,397.0,1000.0,406.0,354.0,,
1709761275000,522.0,417.0,1000.0,426.0,378.0,,
1709761280000,545.0,425.0,1000.0,448.0,387.0,,
1709761285000,544.0,416.0,998.0,438.0,380.0,,
1709761290000,546.0,409.0,998.0,435.0,379.0,,
1709761295000,573.0,414.0,993.0,435.0,378.0,,
1709761300000,561.0,404.0,993.0,433.0,371.0,,
1709761305000,552.0,406.0,993.0,433.0,366.0,,
1709761310000,560.0,405.0,993.0,433.0,366.0,,
1709761315000,567.0,412.0,993.0,435.0,375.0,,
1709761320000,571.0,418.0,993.0,443.0,382.0,,
1709761325000,559.0,405.0,993.0,435.0,376.0,,
1709761330000,558.0,403.0,993.0,431.0,375.0,,
1709761335000,540.0,378.0,993.0,406.0,344.0,,
1709761340000,517.0,376.0,993.0,383.0,342.0,,
1709761345000,534.0,383.0,992.0,391.0,343.0,,
1709761350000,521.0,385.0,992.0,392.0,341.0,,
1709761355000,497.0,380.0,997.0,398.0,344.0,,
1709761360000,518.0,383.0,996.0,394.0,346.0,,
1709761365000,513.0,370.0,996.0,388.0,348.0,,
1709761370000,511.0,372.0,996.0,391.0,348.0,,
1709761375000,514.0,372.0,996.0,389.0,345.0,,
1709761380000,503.0,363.0,996.0,380.0,331.0,,
1709761385000,505.0,365.0,996.0,381.0,334.0,,
1709761390000,515.0,375.0,996.0,386.0,337.0,,
1709761395000,503.0,369.0,996.0,379.0,335.0,,
1709761400000,514.0,367.0,996.0,387.0,333.0,,
1709761405000,506.0,373.0,1000.0,392.0,342.0,,
1709761410000,502.0,366.0,1000.0,385.0,339.0,,
1709761415000,496.0,366.0,1000.0,382.0,338.0,,
1709761420000,492.0,1000.0,1000.0,1000.0,342.0,,
1709761425000,1000.0,1000.0,1000.0,1000.0,,,
1709761430000,964.0,,,,152.0,,
1709761435000,,1000.0,1000.0,1000.0,1000.0,,
1709761440000,937.0,390.0,791.0,386.0,356.0,,
1709761445000,906.0,,1000.0,1000.0,383.0,,
1709761450000,1000.0,1000.0,1000.0,1000.0,1000.0,,
1709761455000,904.0,1000.0,,,0.0,,
1709761460000,,1000.0,1000.0,1000.0,1000.0,,
1709761465000,945.0,82.0,828.0,161.0,40.0,,
1709761470000,,,,,127.0,,
1709761475000,,,,,,,
1709761520000,1000.0,1000.0,1000.0,1000.0,1000.0,,
1709761525000,1000.0,1000.0,1000.0,523.0,1000.0,1000.0,
1709761530000,1000.0,749.0,801.0,762.0,615.0,791.0,
1709761535000,1000.0,833.0,868.0,696.0,791.0,790.0,
1709761540000,1000.0,721.0,857.0,573.0,581.0,625.0,
1709761545000,1000.0,620.0,781.0,516.0,475.0,541.0,
1709761550000,1000.0,559.0,812.0,486.0,434.0,501.0,
1709761555000,981.0,522.0,837.0,469.0,412.0,470.0,
1709761560000,968.0,503.0,839.0,448.0,408.0,448.0,
1709761565000,956.0,484.0,844.0,435.0,396.0,430.0,
1709761570000,948.0,471.0,857.0,424.0,387.0,420.0,
1709761575000,947.0,458.0,861.0,418.0,387.0,407.0,
1709761580000,945.0,455.0,859.0,406.0,387.0,398.0,
1709761585000,936.0,395.0,849.0,391.0,378.0,337.0,
1709761590000,928.0,383.0,875.0,341.0,355.0,317.0,
1709761595000,915.0,330.0,875.0,321.0,306.0,278.0,
1709761600000,907.0,321.0,881.0,331.0,318.0,289.0,
1709761605000,889.0,331.0,920.0,342.0,331.0,300.0,
1709761610000,874.0,348.0,920.0,354.0,345.0,308.0,
1709761615000,872.0,360.0,914.0,350.0,356.0,317.0,
1709761620000,867.0,355.0,919.0,355.0,349.0,318.0,
1709761625000,861.0,357.0,922.0,367.0,350.0,321.0,
1709761630000,864.0,363.0,921.0,376.0,359.0,329.0,
1709761635000,863.0,365.0,923.0,373.0,361.0,331.0,
1709761640000,857.0,354.0,930.0,387.0,353.0,331.0,
1709761645000,857.0,358.0,933.0,389.0,358.0,342.0,
1709761650000,857.0,361.0,928.0,391.0,361.0,343.0,
1709761655000,863.0,364.0,922.0,397.0,364.0,345.0,
1709761660000,858.0,369.0,926.0,399.0,365.0,349.0,
1709761665000,870.0,371.0,923.0,398.0,366.0,349.0,
1709761670000,873.0,367.0,921.0,442.0,362.0,347.0,
1709761675000,884.0,413.0,928.0,498.0,408.0,398.0,
1709761680000,899.0,471.0,936.0,516.0,467.0,456.0,
1709761685000,915.0,487.0,942.0,491.0,474.0,455.0,
1709761690000,899.0,467.0,927.0,481.0,453.0,436.0,
1709761695000,889.0,465.0,924.0,486.0,445.0,435.0,
1709761700000,891.0,468.0,925.0,491.0,448.0,437.0,
1709761705000,900.0,474.0,926.0,491.0,456.0,437.0,
1709761710000,893.0,463.0,934.0,496.0,451.0,427.0,
1709761715000,894.0,465.0,939.0,493.0,452.0,430.0,
1709761720000,891.0,465.0,936.0,490.0,456.0,433.0,
1709761725000,854.0,464.0,941.0,483.0,456.0,430.0,
1709761730000,837.0,459.0,944.0,431.0,453.0,426.0,
1709761735000,808.0,406.0,944.0,377.0,399.0,370.0,
1709761740000,761.0,349.0,944.0,353.0,341.0,311.0,
1709761745000,713.0,329.0,944.0,366.0,332.0,307.0,
1709761750000,686.0,342.0,962.0,364.0,345.0,318.0,
1709761755000,654.0,336.0,971.0,355.0,338.0,309.0,
1709761760000,652.0,330.0,972.0,346.0,333.0,304.0,
1709761765000,627.0,325.0,969.0,349.0,325.0,297.0,
1709761770000,612.0,344.0,972.0,337.0,341.0,312.0,
1709761775000,579.0,338.0,972.0,330.0,334.0,306.0,
1709761780000,546.0,332.0,981.0,328.0,325.0,303.0,
1709761785000,552.0,331.0,983.0,326.0,317.0,301.0,
1709761790000,539.0,324.0,985.0,319.0,311.0,295.0,
1709761795000,521.0,315.0,985.0,319.0,304.0,291.0,
1709761800000,522.0,317.0,985.0,323.0,308.0,290.0,
1709761805000,524.0,319.0,985.0,325.0,314.0,294.0,
1709761810000,539.0,324.0,984.0,326.0,317.0,295.0,
1709761815000,542.0,327.0,984.0,336.0,324.0,305.0,
1709761820000,518.0,334.0,990.0,326.0,333.0,312.0,
1709761825000,494.0,330.0,997.0,317.0,327.0,311.0,
1709761830000,476.0,315.0,999.0,325.0,308.0,307.0,
1709761835000,484.0,311.0,999.0,322.0,310.0,311.0,
1709761840000,476.0,310.0,999.0,323.0,310.0,308.0,
1709761845000,465.0,307.0,999.0,330.0,316.0,314.0,
1709761850000,470.0,322.0,997.0,334.0,327.0,322.0,
1709761855000,465.0,325.0,997.0,328.0,330.0,318.0,
1709761860000,464.0,321.0,996.0,328.0,322.0,317.0,
1709761865000,468.0,326.0,996.0,362.0,320.0,321.0,
1709761870000,504.0,358.0,997.0,359.0,348.0,351.0,
1709761875000,523.0,362.0,992.0,357.0,345.0,347.0,
1709761880000,522.0,370.0,992.0,358.0,343.0,353.0,
1709761885000,526.0,370.0,991.0,362.0,345.0,349.0,
1709761890000,529.0,375.0,991.0,353.0,350.0,345.0,
1709761895000,521.0,378.0,991.0,355.0,346.0,346.0,
1709761900000,523.0,384.0,991.0,359.0,347.0,348.0,
1709761905000,528.0,389.0,991.0,355.0,348.0,348.0,
1709761910000,521.0,387.0,994.0,358.0,342.0,352.0,
1709761915000,,,,,,357.0,
1709761920000,,,,,,,
1709761965000,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0
1709761970000,546.0,1000.0,120.0,133.0,157.0,86.0,1000.0
1709761975000,510.0,49.0,108.0,254.0,139.0,107.0,108.0
1709761980000,512.0,82.0,141.0,396.0,164.0,145.0,120.0
1709761985000,488.0,151.0,149.0,461.0,175.0,160.0,151.0
1709761990000,454.0,181.0,143.0,460.0,170.0,154.0,162.0
1709761995000,420.0,174.0,145.0,457.0,174.0,154.0,153.0
1709762000000,427.0,179.0,156.0,481.0,186.0,172.0,153.0
1709762005000,400.0,183.0,152.0,480.0,178.0,168.0,177.0
1709762010000,378.0,177.0,152.0,481.0,177.0,169.0,168.0
1709762015000,371.0,175.0,156.0,489.0,178.0,173.0,167.0
1709762020000,356.0,176.0,157.0,494.0,181.0,173.0,169.0
1709762025000,342.0,180.0,155.0,495.0,180.0,170.0,168.0
1709762030000,314.0,177.0,156.0,521.0,176.0,175.0,165.0
1709762035000,296.0,184.0,161.0,536.0,178.0,178.0,167.0
1709762040000,271.0,188.0,157.0,531.0,177.0,176.0,170.0
1709762045000,249.0,182.0,152.0,512.0,172.0,170.0,169.0
1709762050000,241.0,172.0,156.0,520.0,175.0,173.0,164.0
1709762055000,238.0,173.0,154.0,520.0,173.0,174.0,165.0
1709762060000,217.0,168.0,149.0,515.0,169.0,166.0,166.0
1709762065000,266.0,172.0,181.0,534.0,195.0,195.0,155.0
1709762070000,275.0,207.0,182.0,537.0,195.0,192.0,187.0
1709762075000,270.0,212.0,183.0,537.0,194.0,192.0,190.0
1709762080000,275.0,212.0,182.0,544.0,195.0,192.0,192.0
1709762085000,273.0,212.0,183.0,538.0,194.0,191.0,192.0
1709762090000,270.0,211.0,182.0,537.0,191.0,192.0,192.0
1709762095000,265.0,212.0,184.0,530.0,193.0,195.0,192.0
1709762100000,265.0,212.0,184.0,522.0,200.0,193.0,192.0
1709762105000,269.0,210.0,187.0,528.0,199.0,197.0,191.0
1709762110000,264.0,212.0,186.0,521.0,200.0,196.0,192.0
1709762115000,261.0,211.0,189.0,521.0,197.0,198.0,193.0
1709762120000,258.0,213.0,187.0,514.0,199.0,196.0,194.0
1709762125000,207.0,206.0,155.0,494.0,196.0,168.0,190.0
1709762130000,195.0,172.0,154.0,485.0,170.0,169.0,162.0
1709762135000,193.0,170.0,151.0,476.0,173.0,166.0,160.0
1709762140000,186.0,168.0,150.0,470.0,170.0,165.0,155.0
1709762145000,190.0,170.0,152.0,473.0,170.0,167.0,154.0
1709762150000,188.0,171.0,151.0,475.0,174.0,167.0,156.0
1709762155000,188.0,170.0,149.0,474.0,175.0,164.0,156.0
1709762160000,190.0,168.0,150.0,473.0,168.0,165.0,154.0
1709762165000,187.0,169.0,149.0,468.0,170.0,164.0,153.0
1709762170000,190.0,166.0,148.0,473.0,168.0,167.0,151.0
1709762175000,190.0,167.0,148.0,475.0,170.0,166.0,154.0
1709762180000,192.0,166.0,151.0,493.0,168.0,170.0,153.0
1709762185000,196.0,171.0,152.0,501.0,175.0,172.0,157.0
1709762190000,195.0,170.0,153.0,502.0,176.0,171.0,155.0
1709762195000,193.0,169.0,154.0,507.0,174.0,173.0,153.0
1709762200000,194.0,168.0,153.0,502.0,174.0,172.0,156.0
1709762205000,194.0,164.0,154.0,506.0,175.0,173.0,154.0
1709762210000,201.0,166.0,157.0,508.0,174.0,175.0,154.0
1709762215000,204.0,169.0,158.0,512.0,177.0,175.0,156.0
1709762220000,202.0,170.0,158.0,514.0,179.0,173.0,157.0
1709762225000,203.0,170.0,158.0,525.0,180.0,172.0,157.0
1709762230000,200.0,173.0,157.0,514.0,183.0,169.0,157.0
1709762235000,202.0,170.0,156.0,517.0,179.0,167.0,150.0
1709762240000,200.0,171.0,156.0,503.0,179.0,167.0,149.0
1709762245000,198.0,169.0,156.0,507.0,175.0,165.0,148.0
1709762250000,198.0,170.0,153.0,512.0,174.0,164.0,149.0
1709762255000,200.0,171.0,154.0,517.0,174.0,163.0,149.0
1709762260000,202.0,173.0,158.0,514.0,174.0,169.0,152.0
1709762265000,206.0,178.0,158.0,517.0,180.0,168.0,156.0
1709762270000,202.0,177.0,157.0,514.0,180.0,168.0,157.0
1709762275000,201.0,175.0,156.0,520.0,176.0,168.0,155.0
1709762280000,,175.0,,,,,
