,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1709760370000,17542.016666659998,57032.15,16820.36666666,,,,
1709760375000,17648.61666666,55878.4,16929.316666659997,,,,
1709760380000,18229.35,55620.9,17370.733333329998,,,,
1709760385000,17344.86666666,55559.866666660004,16710.516666659998,,,,
1709760390000,16882.13333333,53856.616666660004,16186.35,,,,
1709760395000,16836.266666659998,53326.75,16094.68333333,,,,
1709760400000,17279.483333329998,53693.78333333,16556.266666659998,,,,
1709760405000,16776.71666666,51108.866666660004,16104.35,,,,
1709760410000,16113.98333333,51452.31666666,15560.9,,,,
1709760415000,16872.65,51176.21666666,16220.4,,,,
1709760420000,15164.383333329999,49966.266666660005,14591.533333329999,,,,
1709760425000,15064.66666666,49614.13333333,14388.866666659998,,,,
1709760430000,15444.7,49248.91666666001,14808.2,,,,
1709760435000,14387.08333333,48137.8,13858.216666659999,,,,
1709760440000,13389.65,48467.733333330005,12838.05,,,,
1709760445000,14005.633333329999,48242.68333333,13428.866666659998,,,,
1709760450000,13844.93333333,48379.53333333,13232.06666666,,,,
1709760455000,13581.06666666,47045.96666666,13009.43333333,,,,
1709760460000,14263.16666666,47454.983333330005,13670.31666666,,,,
1709760465000,14030.616666659998,49534.2,13563.85,,,,
1709760470000,13780.116666659998,48197.3,13098.383333329999,,,,
1709760475000,13850.48333333,48076.1,13238.93333333,,,,
1709760480000,14746.93333333,49770.2,14114.3,,,,
1709760485000,12830.75,48697.96666666,12416.033333329999,,,,
1709760490000,11502.08333333,44674.28333333,11053.2,,,,
1709760495000,10919.0,40645.53333333,10512.83333333,,,,
1709760500000,10003.45,37778.08333333,9698.883333329999,,,,
1709760505000,8767.25,46515.25,8405.7,,,,
1709760510000,8280.58333333,47138.8,7982.86666666,,,,
1709760515000,7965.233333329999,48128.7,7638.733333329999,,,,
1709760520000,6828.7,46745.53333333,6539.03333333,,,,
1709760525000,,44240.13333333,,,,,
1709760530000,,,,,,,
1709760575000,0.0,0.0,0.0,0.0,,,
1709760580000,0.0,0.0,0.0,0.0,,,
1709760585000,50.95,191.45,53.0166666667,50.85,,,
1709760590000,193.75,885.3666666666,192.3833333333,187.5,,,
1709760595000,267.75,3279.7,388.2666666666,364.95,,,
1709760600000,608.0333333333,6381.733333329999,693.0,673.8666666666,,,
1709760605000,1088.6166666666,9788.08333333,1211.9166666666,1156.15,,,
1709760610000,1678.8666666666,14563.033333329999,1781.4166666666,1731.6333333332998,,,
1709760615000,2627.05,17519.5,2618.4666666666,2536.85,,,
1709760620000,3790.05,19890.85,3881.85,3753.8,,,
1709760625000,4853.16666667,21941.9,4830.35,4687.63333333,,,
1709760630000,5917.0,24131.05,5926.25,5747.36666667,,,
1709760635000,7278.36666666,27232.883333330003,7313.06666666,7109.7,,,
1709760640000,8456.23333333,30005.28333333,8458.01666666,8181.983333329999,,,
1709760645000,9463.43333333,31717.0,9448.71666666,9138.51666666,,,
1709760650000,11021.76666666,34620.43333333,10964.83333333,10659.5,,,
1709760655000,12427.18333333,36924.08333333,12224.35,11896.216666659999,,,
1709760660000,13657.31666666,38331.06666666,13680.6,13220.73333333,,,
1709760665000,15024.0,40770.733333330005,14906.43333333,14407.98333333,,,
1709760670000,16407.93333333,41673.233333330005,16227.35,15747.83333333,,,
1709760675000,17091.61666666,43742.41666666,16971.7,16508.3,,,
1709760680000,16183.05,42357.26666666,16081.633333329999,15653.1,,,
1709760685000,16368.033333329999,43920.91666666,16302.4,15856.45,,,
1709760690000,16807.983333329998,46228.516666660005,16739.55,16211.466666659999,,,
1709760695000,16680.2,47557.46666666,16490.03333333,16031.58333333,,,
1709760700000,17132.68333333,50073.7,17079.8,16611.85,,,
1709760705000,17858.2,53208.06666666,17775.6,17253.63333333,,,
1709760710000,17566.58333333,53757.4,17486.88333333,16985.2,,,
1709760715000,17334.0,53846.983333330005,17302.316666659997,16742.0,,,
1709760720000,16868.71666666,53608.56666666,16580.58333333,16178.18333333,,,
1709760725000,15942.06666666,51734.78333333,15864.55,15395.83333333,,,
1709760730000,15186.93333333,52380.46666666,15053.9,14655.033333329999,,,
1709760735000,14536.9,52270.46666666,14443.56666666,14040.266666659998,,,
1709760740000,15301.83333333,54542.13333333,15084.16666666,14669.0,,,
1709760745000,15178.133333329999,55556.58333333,15104.55,14661.533333329999,,,
1709760750000,14774.05,56496.1,14621.633333329999,14271.4,,,
1709760755000,14524.0,56683.68333333,14510.65,14071.45,,,
1709760760000,13949.2,55307.78333333,13733.33333333,13432.866666659998,,,
1709760765000,13306.5,55612.93333333,13155.033333329999,12864.06666666,,,
1709760770000,12944.43333333,56068.766666660005,12843.48333333,12493.31666666,,,
1709760775000,12732.783333329999,54875.233333330005,12601.73333333,12328.98333333,,,
1709760780000,12662.783333329999,55775.96666666,12637.91666666,12287.4,,,
1709760785000,12847.33333333,56625.46666666,12649.0,12416.16666666,,,
1709760790000,12566.1,54465.68333333,12568.9,12216.466666659999,,,
1709760795000,12660.43333333,54162.35,12579.48333333,12228.55,,,
1709760800000,12737.866666659998,54349.766666660005,12653.966666659999,12297.08333333,,,
1709760805000,12552.4,53908.16666666001,12400.41666666,12073.216666659999,,,
1709760810000,12686.266666659998,53321.25,12585.033333329999,12259.616666659998,,,
1709760815000,12677.966666659999,53346.5,12619.45,12260.91666666,,,
1709760820000,12467.9,53238.71666666,12423.16666666,12003.016666659998,,,
1709760825000,12069.366666659998,51039.7,11974.56666666,11640.06666666,,,
1709760830000,12663.95,51447.4,12601.65,12249.533333329999,,,
1709760835000,12625.23333333,52699.1,12511.883333329999,12163.016666659998,,,
1709760840000,12428.15,50152.31666666,12376.8,12057.08333333,,,
1709760845000,12531.98333333,50610.56666666,12424.06666666,12112.55,,,
1709760850000,12801.15,51656.116666660004,12656.8,12307.766666659998,,,
1709760855000,12633.883333329999,50093.9,12550.45,12202.05,,,
1709760860000,12611.383333329999,51028.53333333,12614.633333329999,12263.08333333,,,
1709760865000,12847.65,51765.45,12797.81666666,12432.93333333,,,
1709760870000,12511.883333329999,50347.8,12491.58333333,12140.56666666,,,
1709760875000,12679.35,50538.16666666001,12493.516666659998,12185.766666659998,,,
1709760880000,12380.533333329999,48397.9,12275.73333333,11958.383333329999,,,
1709760885000,11638.1,45254.233333330005,11563.116666659998,11240.96666666,,,
1709760890000,10189.5,41192.55,9880.81666666,9799.31666666,,,
1709760895000,9605.15,40066.56666666,9567.2,9333.51666666,,,
1709760900000,9995.61666666,41597.38333333,9844.3,9563.55,,,
1709760905000,10104.96666666,41117.45,10123.41666666,9813.43333333,,,
1709760910000,10439.61666666,42134.56666666,10393.85,10101.95,,,
1709760915000,11244.96666666,43749.41666666,11173.61666666,10861.06666666,,,
1709760920000,11608.06666666,43409.216666659995,11526.8,11149.93333333,,,
1709760925000,12493.133333329999,44288.03333333,12475.75,12105.533333329999,,,
1709760930000,12772.95,45206.5,12728.616666659998,12356.58333333,,,
1709760935000,12477.48333333,43951.03333333,12444.15,12105.55,,,
1709760940000,13054.05,47030.71666666,13120.883333329999,12753.283333329999,,,
1709760945000,14318.18333333,51291.866666660004,14234.23333333,13838.58333333,,,
1709760950000,14963.68333333,54841.3,15207.31666666,14597.2,,,
1709760955000,15751.93333333,56042.83333333,15625.783333329999,15157.516666659998,,,
1709760960000,15537.56666666,56155.06666666,15476.91666666,15035.93333333,,,
1709760965000,15064.966666659999,55216.35,15041.216666659999,14622.66666666,,,
1709760970000,14907.85,54418.65,14767.616666659998,14361.033333329999,,,
1709760975000,,51397.43333333,13397.216666659999,,,,
1709760980000,,,,,,,
1709761025000,0.0,0.0,0.0,0.0,0.0,,
1709761030000,0.0,0.0,0.0,0.0,0.0,,
1709761035000,0.0,45.05,341.4333333333,42.1166666667,45.2166666667,,
1709761040000,80.25,135.5333333333,832.6,134.9166666666,127.85,,
1709761045000,137.6166666666,252.1333333333,2560.9666666666,254.9,238.8833333333,,
1709761050000,345.7,451.2,5545.76666667,454.0166666666,425.15,,
1709761055000,554.65,572.3833333333,8616.55,567.7,545.4333333333,,
1709761060000,680.35,716.8166666666,11590.93333333,700.4,687.1833333333,,
1709761065000,1418.45,1436.4166666666,15450.61666666,1448.8666666666,1356.05,,
1709761070000,2204.25,2244.6,18712.0,2236.15,2149.3833333333,,
1709761075000,2780.0666666666,2833.85,21234.78333333,2853.4166666666,2660.5333333333,,
1709761080000,2914.4833333333,2863.55,21388.98333333,2890.8,2697.8666666666,,
1709761085000,3737.05,3673.71666667,24248.75,3686.38333333,3459.05,,
1709761090000,4429.95,4430.88333333,27423.28333333,4463.65,4173.13333333,,
1709761095000,5699.46666667,5670.11666667,31232.53333333,5685.18333333,5338.71666667,,
1709761100000,6881.68333333,6744.63333333,35512.46666666,6781.1,6368.95,,
1709761105000,8399.4,8182.8,39158.88333333,8218.51666666,7770.5,,
1709761110000,9328.03333333,9055.53333333,41702.23333333,9143.95,8584.9,,
1709761115000,10627.16666666,10415.21666666,43956.18333333,10526.96666666,9801.93333333,,
1709761120000,11819.35,11543.8,44375.21666666,11668.11666666,10887.96666666,,
1709761125000,12202.3,11948.55,46388.03333333,12057.81666666,11278.3,,
1709761130000,12295.15,11993.9,48193.48333333,12123.1,11277.73333333,,
1709761135000,12527.81666666,12208.43333333,49844.8,12336.3,11558.01666666,,
1709761140000,13297.55,13070.76666666,54641.35,13184.11666666,12319.75,,
1709761145000,13342.8,13106.18333333,57138.18333333,13241.38333333,12356.46666666,,
1709761150000,13475.73333333,13164.83333333,58106.26666666,13303.83333333,12437.78333333,,
1709761155000,13052.91666666,12711.9,59952.25,12880.26666666,11968.18333333,,
1709761160000,12626.33333333,12431.58333333,59911.78333333,12549.56666666,11706.68333333,,
1709761165000,11936.28333333,11676.1,58531.0,11805.35,10948.13333333,,
1709761170000,11711.76666666,11499.13333333,59033.63333333,11595.15,10788.96666666,,
1709761175000,11013.31666666,10822.3,59542.86666666,10929.3,10190.0,,
1709761180000,10539.28333333,10379.58333333,60852.51666666,10489.31666666,9742.8,,
1709761185000,10344.63333333,10166.15,58768.51666666,10271.83333333,9551.88333333,,
1709761190000,10327.3,10149.95,60077.51666666,10263.21666666,9546.35,,
1709761195000,10330.36666666,10151.1,61096.91666666,10251.05,9504.66666666,,
1709761200000,10336.45,10156.21666666,59984.26666666,10264.55,9548.93333333,,
1709761205000,10328.95,10155.1,60572.53333333,10267.96666666,9546.88333333,,
1709761210000,10364.4,10186.58333333,61879.81666666,10272.08333333,9564.0,,
1709761215000,10328.38333333,10149.08333333,59701.75,10249.45,9556.13333333,,
1709761220000,10405.05,10155.76666666,59887.45,10289.38333333,9556.71666666,,
1709761225000,10344.81666666,10207.76666666,60829.81666666,10302.2,9605.8,,
1709761230000,10329.23333333,10153.68333333,58345.63333333,10263.35,9547.13333333,,
1709761235000,10329.23333333,10150.36666666,58315.73333333,10250.25,9557.3,,
1709761240000,10312.05,10198.23333333,58270.26666666,10301.93333333,9627.86666666,,
1709761245000,10329.48333333,10151.28333333,58812.18333333,10250.46666666,9563.3,,
1709761250000,10325.36666666,10150.2,58789.45,10250.31666666,9554.5,,
1709761255000,10329.48333333,10150.65,58813.53333333,10250.41666666,9557.41666666,,
1709761260000,10235.28333333,10057.91666666,59299.45,10162.16666666,9473.18333333,,
1709761265000,10330.1,10149.78333333,57491.96666666,10209.46666666,9566.56666666,,
1709761270000,10330.75,10140.25,57094.11666666,10250.26666666,9552.51666666,,
1709761275000,9975.36666666,9808.36666666,56242.23333333,9901.61666666,9228.28333333,,
1709761280000,10085.36666666,9917.4,53480.03333333,10015.98333333,9323.56666666,,
1709761285000,10364.81666666,10149.68333333,53446.48333333,10281.51666666,9551.83333333,,
1709761290000,10283.26666666,10145.85,55508.73333333,10223.0,9566.48333333,,
1709761295000,10329.0,10149.98333333,53952.51666666,10249.95,9620.05,,
1709761300000,10394.76666666,10149.75,54156.06666666,10249.78333333,9550.08333333,,
1709761305000,10294.8,10144.96666666,55501.46666666,10218.33333333,9550.58333333,,
1709761310000,10315.9,10136.98333333,53794.4,10236.86666666,9570.65,,
1709761315000,10328.36666666,10149.18333333,54464.33333333,10249.53333333,9556.43333333,,
1709761320000,10415.45,10236.08333333,54225.4,10336.8,9649.03333333,,
1709761325000,10282.55,10109.93333333,54063.23333333,10250.3,9557.36666666,,
1709761330000,10327.48333333,10157.1,54469.31666666,10259.86666666,9559.18333333,,
1709761335000,10682.41666666,10491.36666666,56961.05,10598.06666666,9885.48333333,,
1709761340000,10536.46666666,10355.78333333,59449.85,10457.2,9750.26666666,,
1709761345000,10329.15,10149.35,59543.33333333,10249.56666666,9556.6,,
1709761350000,10340.68333333,10150.33333333,59477.05,10257.36666666,9557.36666666,,
1709761355000,10328.81666666,10149.73333333,60311.6,10249.86666666,9493.78333333,,
1709761360000,10312.51666666,10171.23333333,59925.51666666,10235.31666666,9571.48333333,,
1709761365000,10363.15,10155.05,59878.83333333,10281.58333333,9547.65,,
1709761370000,10345.6,10162.73333333,60531.56666666,10262.6,9556.11666666,,
1709761375000,10329.01666666,10150.01666666,59203.8,10249.96666666,9595.36666666,,
1709761380000,10337.383333329999,10156.98333333,59675.68333333,10249.48333333,9565.31666666,,
1709761385000,10369.25,10190.283333329999,61210.2,10290.25,9543.73333333,,
1709761390000,10330.383333329999,10142.61666666,60724.21666666,10240.0,9554.55,,
1709761395000,10329.51666666,10150.65,60739.116666660004,10250.633333329999,9557.71666666,,
1709761400000,10364.3,10176.51666666,60983.733333330005,10276.25,9596.91666666,,
1709761405000,10246.73333333,10071.86666666,60645.616666660004,10173.31666666,9472.33333333,,
1709761410000,10361.33333333,10149.76666666,60608.88333333,10269.5,9556.75,,
1709761415000,10328.66666666,10149.71666666,61305.9,10249.83333333,9556.66666666,,
1709761420000,10141.55,,0.0,0.0,9447.16666666,,
1709761425000,0.0,0.0,0.0,0.0,,,
1709761430000,1328.4333333333,,,,1333.5666666666,,
1709761435000,0.0,0.0,0.0,0.0,0.0,,
1709761440000,1431.0666666666,1398.0,4817.98333333,1409.15,1384.9166666666,,
1709761445000,2590.5833333333003,0.0,,0.0,2393.3666666666,,
1709761450000,,0.0,0.0,0.0,,,
1709761455000,2236.8833333333,,0.0,0.0,2147.0666666665998,,
1709761460000,,0.0,0.0,0.0,0.0,,
1709761465000,2118.9333333332997,2151.4,7220.85,2154.55,2042.2,,
1709761470000,,,,,2693.8,,
1709761475000,,,,,,,
1709761515000,,,0.0,0.0,,,
1709761520000,0.0,0.0,0.0,0.0,0.0,0.0,
1709761525000,0.0,0.0,0.0,0.783333333333,0.0,0.0,
1709761530000,0.0,0.716666666666,5.666666666666,0.783333333333,0.666666666666,0.65,
1709761535000,13.333333333333,13.416666666666,173.8166666666,150.7833333333,34.8833333333,33.8333333333,
1709761540000,36.75,145.85,3018.8833333333,389.4166666666,148.5666666666,142.1333333333,
1709761545000,390.2666666666,393.0833333333,6159.066666670001,924.8,396.7,383.7833333333,
1709761550000,963.15,968.7166666666,9223.93333333,2015.4166666666,940.75,944.35,
1709761555000,2091.2,1951.3,12607.866666659998,2935.45,1983.2333333333,1915.5,
1709761560000,3016.6666666665997,2878.7,17871.233333329998,3800.41666667,2889.75,2808.9666666666,
1709761565000,4007.85,3735.03333333,23252.25,4947.16666667,3768.03333333,3621.71666667,
1709761570000,5156.4,4831.46666667,28081.98333333,5970.983333329999,4868.11666667,4693.16666667,
1709761575000,6102.58333333,5775.91666667,32128.23333333,6825.08333333,5875.35,5631.9,
1709761580000,7062.21666666,6625.116666670001,36074.38333333,8060.91666666,6735.11666666,6459.95,
1709761585000,8281.0,7799.76666666,41549.68333333,8983.93333333,7931.85,7602.78333333,
1709761590000,9363.633333329999,8691.68333333,46753.866666660004,10357.61666666,8838.36666666,8474.0,
1709761595000,10801.61666666,10028.76666666,50847.4,11321.71666666,10166.66666666,9760.05,
1709761600000,11886.16666666,11003.73333333,52485.53333333,12648.966666659999,11140.283333329999,10733.81666666,
1709761605000,13257.25,12274.16666666,54958.9,13508.2,12441.266666659998,11974.1,
1709761610000,14080.383333329999,12996.7,57173.733333330005,13379.283333329999,13261.08333333,12669.016666659998,
1709761615000,13957.23333333,12947.216666659999,57510.03333333,13709.16666666,13167.533333329999,12608.366666659998,
1709761620000,14381.05,13287.81666666,57415.3,14366.266666659998,13493.9,12951.05,
1709761625000,14996.68333333,13910.83333333,57009.56666666,14072.3,14108.883333329999,13588.31666666,
1709761630000,14719.15,13661.75,55073.63333333,14283.6,13868.56666666,13326.5,
1709761635000,14908.68333333,13840.73333333,56012.55,14696.5,14054.1,13492.1,
1709761640000,15416.08333333,14263.6,56687.016666660005,14692.8,14453.65,13901.43333333,
1709761645000,15446.133333329999,14226.966666659999,55294.45,14649.633333329999,14467.66666666,13869.133333329999,
1709761650000,15270.55,14175.85,54701.3,14440.56666666,14416.7,13817.33333333,
1709761655000,14912.466666659999,13952.5,54750.53333333,14200.2,14200.43333333,13597.65,
1709761660000,14842.23333333,13747.7,54697.46666666,13228.91666666,13985.58333333,13390.66666666,
1709761665000,13651.2,12791.266666659998,53034.28333333,13086.366666659998,13007.65,12460.8,
1709761670000,13633.1,12655.2,52411.88333333,12124.66666666,12869.866666659998,12340.033333329999,
1709761675000,12628.2,11722.1,48691.65,10874.75,11920.93333333,11429.533333329999,
1709761680000,11278.91666666,10454.1,43523.01666666,9487.2,10688.05,10193.383333329999,
1709761685000,9822.16666666,9126.18333333,38722.716666659995,9344.93333333,9336.133333329999,8888.65,
1709761690000,9702.9,8978.21666666,38965.78333333,9136.98333333,9176.533333329999,8773.383333329999,
1709761695000,9630.55,8883.73333333,38253.56666666,9089.15,8993.68333333,8654.383333329999,
1709761700000,9425.36666666,8830.45,38158.2,8962.05,8940.45,8617.81666666,
1709761705000,9330.133333329999,8729.383333329999,38344.716666659995,9420.45,8808.96666666,8466.71666666,
1709761710000,9870.75,9182.75,38124.13333333,9699.783333329999,9290.81666666,8962.05,
1709761715000,10178.8,9414.08333333,38380.8,9949.18333333,9543.5,9161.383333329999,
1709761720000,10386.533333329999,9593.533333329999,38166.41666666,10128.76666666,9794.93333333,9352.783333329999,
1709761725000,10663.283333329999,9786.43333333,39835.983333330005,9539.3,9978.83333333,9536.33333333,
1709761730000,9949.1,9236.85,40649.13333333,10239.3,9392.96666666,8999.8,
1709761735000,10696.68333333,9945.31666666,45206.43333333,11006.0,10089.3,9681.05,
1709761740000,11495.95,10680.21666666,50005.4,11570.766666659998,10839.9,10402.26666666,
1709761745000,12077.15,11209.93333333,55187.78333333,11523.58333333,11395.35,10924.36666666,
1709761750000,12054.66666666,11177.1,57190.25,11195.51666666,11389.26666666,10882.51666666,
1709761755000,11711.116666659998,10818.58333333,55163.3,10665.65,11021.46666666,10550.86666666,
1709761760000,11186.283333329999,10281.56666666,56019.0,10338.21666666,10490.15,10014.11666666,
1709761765000,10801.783333329999,9963.26666666,57240.03333333,9661.95,10183.08333333,9752.883333329999,
1709761770000,10018.25,9281.23333333,57134.08333333,8971.2,9485.55,9058.06666666,
1709761775000,9420.95,8675.18333333,57243.56666666,8561.48333333,8830.75,8471.51666666,
1709761780000,8912.7,8271.3,58644.266666660005,8487.71666666,8397.86666666,8072.96666666,
1709761785000,8826.91666666,8197.383333329999,57756.55,8487.15,8347.45,8005.75,
1709761790000,8904.96666666,8279.0,56298.233333330005,8521.783333329999,8407.033333329999,8072.11666666,
1709761795000,8836.33333333,8254.6,56082.25,8486.11666666,8386.26666666,8059.26666666,
1709761800000,8847.68333333,8204.96666666,55811.91666666001,8486.93333333,8351.96666666,8004.26666666,
1709761805000,8850.7,8211.91666666,56313.233333330005,8486.883333329999,8350.61666666,8004.78333333,
1709761810000,8787.41666666,8158.45,56688.85,8508.9,8297.1,7951.15,
