,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737488340000,1000.0
1737488345000,0.0
1737488350000,0.0
1737488355000,10.0
1737488360000,9.0
1737488365000,63.0
1737488370000,198.0
1737488375000,310.0
1737488380000,395.0
1737488385000,461.0
1737488390000,513.0
1737488395000,558.0
1737488400000,595.0
1737488405000,685.0
1737488410000,766.0
1737488415000,842.0
1737488420000,925.0
1737488425000,985.0
1737488430000,996.0
1737488435000,997.0
1737488440000,998.0
1737488445000,999.0
1737488450000,1000.0
1737488455000,1000.0
1737488460000,1000.0
1737488465000,1000.0
1737488470000,1000.0
1737488475000,1000.0
1737488480000,1000.0
1737488485000,1000.0
1737488490000,1000.0
1737488495000,1000.0
1737488500000,1000.0
1737488505000,1000.0
1737488510000,1000.0
1737488515000,1000.0
1737488520000,1000.0
1737488525000,1000.0
1737488530000,1000.0
1737488535000,1000.0
1737488540000,1000.0
1737488545000,1000.0
1737488550000,1000.0
1737488555000,1000.0
1737488560000,1000.0
1737488565000,1000.0
1737488570000,1000.0
1737488575000,1000.0
1737488580000,
