Time,Parallelism,Throughput_OUT,Throughput_IN
1707346258,1.0,0.0,0.0
1707346263,1.0,0.0,0.0
1707346268,1.0,0.0,71.7
1707346273,1.0,0.0,664.5333333333
1707346278,1.0,1.216666666666,1367.8
1707346283,1.0,5.95,1519.8166666666
1707346288,1.0,5.95,1519.8166666666
1707346293,1.0,5.95,1519.8166666666
1707346298,1.0,6.033333333333,4127.98333333
1707346303,1.0,6.033333333333,9708.48333333
1707346308,1.0,6.033333333333,12771.36666666
1707346313,1.0,6.033333333333,13435.75
1707346318,1.0,6.033333333333,15100.91666666
1707346323,1.0,6.05,15992.8
1707346328,1.0,6.05,21446.55
1707346333,1.0,55.8,21101.0
1707346338,1.0,113.1,20397.73333333
1707346343,1.0,170.3666666666,20245.71666666
1707346348,1.0,232.7666666666,20245.71666666
1707346353,1.0,293.83333333329995,20245.71666666
1707346358,1.0,346.5,18696.03333333
1707346363,1.0,361.7666666666,15302.63333333
1707346368,1.0,361.7666666666,19064.25
1707346373,1.0,374.0,24407.56666666
1707346378,1.0,374.0,26084.71666666
1707346383,1.0,375.3166666666,25192.83333333
1707346388,1.0,380.9166666666,21698.18333333
1707346393,1.0,339.05,29741.1
1707346398,1.0,285.7,33844.55
1707346403,1.0,236.3166666666,37458.88333333
1707346408,1.0,177.4,43055.96666666
1707346413,1.0,117.7166666666,51034.81666666
1707346418,1.0,68.8333333333,54587.73333333
1707346423,1.0,57.5833333333,55208.0
1707346428,1.0,59.1666666667,56741.0
1707346433,1.0,61.15,58355.73333333
1707346438,1.0,69.0333333333,56227.1
1707346443,1.0,70.3,58548.16666665999
1707346448,1.0,66.4166666667,67956.03333333
1707346453,1.0,80.25,66704.58333333
1707346458,1.0,75.9333333333,70974.41666665999
1707346463,1.0,75.6166666666,73800.31666665999
1707346468,1.0,77.95,74182.23333332999
1707346473,1.0,81.0666666666,67913.13333333
1707346478,1.0,82.3833333333,66485.23333332999
1707346483,1.0,84.7,70978.81666665999
1707346488,1.0,91.2,63759.4
1707346493,1.0,83.7166666666,63729.93333333
1707346498,1.0,91.3833333333,69740.1
1707346503,1.0,99.4666666666,75348.25
1707346508,1.0,111.4,67201.76666666
1707346513,1.0,93.65,70149.53333333
1707346518,1.0,92.8333333333,73120.06666665999
1707346523,1.0,83.4,68918.36666665999
1707346528,1.0,80.6,68610.53333333
1707346588,2.0,0.0,0.0
1707346593,2.0,0.6,0.0
1707346598,2.0,0.683333333333,351.4166666666
1707346603,2.0,0.683333333333,4955.06666667
1707346608,2.0,0.683333333333,14474.63333333
1707346613,2.0,0.683333333333,29655.71666666
1707346618,2.0,0.683333333333,46749.55
1707346623,2.0,13.05,61819.51666665999
1707346628,2.0,18.516666666666,75189.2
1707346633,2.0,38.7,90650.53333333
1707346638,2.0,49.0166666667,102834.36666666
1707346643,2.0,49.9666666667,119542.01666666
1707346648,2.0,59.2166666667,140945.03333333
1707346653,2.0,77.8166666666,158502.3
1707346658,2.0,105.6,174465.76666666
1707346663,2.0,132.45,181808.61666666
1707346668,2.0,140.0333333333,179618.0
1707346673,2.0,147.0833333333,174978.9
1707346678,2.0,183.5833333333,172258.21666665998
1707346683,2.0,213.8166666666,160748.98333333
1707346688,2.0,219.7833333333,149157.28333333
1707346693,2.0,232.0166666666,138688.76666666
1707346698,2.0,267.4166666666,134289.3
1707346703,2.0,316.8833333333,125136.46666666
1707346708,2.0,309.1333333333,104994.68333333
1707346713,2.0,317.7833333333,101641.46666666
1707346718,2.0,336.33333333329995,91009.16666666
1707346723,2.0,340.75,84483.75
1707346728,2.0,361.8,85042.63333333
1707346733,2.0,354.8833333333,77988.76666666
1707346738,2.0,346.3666666666,76850.28333333
1707346743,2.0,323.5166666666,76415.7
1707346748,2.0,337.8833333333,78332.26666666
1707346753,2.0,326.3,78022.0
1707346758,2.0,292.15,77668.2
1707346763,2.0,264.0666666666,78583.9
1707346768,2.0,273.8333333333,79555.76666666
1707346773,2.0,283.6,74569.6
1707346778,2.0,247.95,70498.15
1707346783,2.0,243.85,78643.35
1707346788,2.0,302.0166666666,75585.88333333
1707346793,2.0,324.3666666666,73908.63333333
1707346798,2.0,320.1666666666,67026.5
1707346803,2.0,339.2666666666,72251.16666665999
1707347133,3.0,945.4333333333,72222.23333332999
1707347138,3.0,859.4666666666,64484.91666665999
1707347143,3.0,690.6333333333,67326.98333332999
1707347148,3.0,512.9166666666,79798.53333333
1707347153,3.0,437.4,93551.98333333
1707347158,3.0,462.6666666666,98268.63333333
1707347163,3.0,486.9833333333,93197.58333333
1707347168,3.0,571.2333333332999,93367.5
1707347173,3.0,693.95,89160.71666666
1707347178,3.0,751.4666666666,81851.43333333
1707347183,3.0,749.7333333332999,75181.5
1707347188,3.0,737.8666666665999,76544.36666665999
1707347193,3.0,692.85,81310.75
1707347198,3.0,724.8,85918.01666666
1707347203,3.0,743.2333333332999,85431.85
1707347208,3.0,794.9666666666,79505.9
1707347213,3.0,843.4,73197.5
1707347218,3.0,844.4666666666,73801.61666665999
1707347223,3.0,940.6833333333,81091.11666665999
1707347228,3.0,959.8333333333,73946.88333333
1707347233,3.0,872.4666666666,67894.88333333
1707347238,2.0,548.8666666666,69549.6
1707347288,3.0,0.0,49532.15
1707347298,4.0,0.0,0.0
1707347303,4.0,2.366666666666,0.0
1707347308,4.0,18.833333333333,120.1333333333
1707347313,4.0,51.8166666667,1695.85
1707347318,4.0,75.3,7028.48333333
1707347323,4.0,146.7833333333,11759.86666666
1707347328,4.0,227.2666666666,18120.58333333
1707347333,4.0,413.7666666666,25230.91666666
1707347338,4.0,474.2666666666,34886.56666666
1707347343,4.0,549.4833333332999,37617.96666666
1707347348,4.0,655.7666666665999,44867.41666666
1707347353,4.0,790.1333333333,51717.01666666
1707347358,4.0,842.4166666665999,56440.45
1707347363,4.0,854.6666666665999,61350.85
1707347368,4.0,902.2,70284.3
1707347373,4.0,951.2,77072.45
1707347378,4.0,991.95,79173.83333333
1707347383,4.0,1005.1833333333,77549.7
1707347388,4.0,1145.3,77148.28333333001
1707347393,4.0,1217.8333333333,79592.75
1707347398,4.0,1319.4333333333,72180.91666666
1707347403,4.0,1306.7333333333,69449.51666666
1707347408,4.0,1215.85,63012.7
1707347413,4.0,1097.85,57622.31666666
1707347418,4.0,1106.9666666665998,63958.06666666
1707347423,4.0,1175.0166666666,70686.86666666
1707347428,4.0,1234.35,69789.08333333
1707347433,4.0,1217.3,66967.76666666
1707347438,4.0,1184.4833333333,65828.93333333
1707347443,4.0,1108.5666666666,72432.76666666
1707347448,4.0,946.4333333333,77219.33333333
1707347453,4.0,895.6833333333,76765.08333333
1707347458,4.0,988.8166666666,82339.01666666
1707347463,4.0,1156.3166666666,84294.2
1707347468,4.0,1277.4333333333,83481.56666666
1707347473,4.0,1333.2333333333,82182.96666666001
1707347478,4.0,1283.0833333333,72431.76666666
1707347483,4.0,1222.1833333333,66148.76666666
1707347488,4.0,1166.3166666666,69146.36666666
1707347493,4.0,1259.6166666666,67904.46666666001
1707347498,4.0,1426.35,70151.15
1707347503,4.0,1492.3666666666,65394.91666666001
1707347508,4.0,1567.25,56424.65
1707347513,4.0,1570.8,52116.66666666001
1707347518,4.0,1384.6,49296.03333333
1707347523,4.0,1187.9833333333,48808.0
1707347528,4.0,1242.4166666666,55686.53333333
1707347533,4.0,1299.7,67291.1
1707347538,4.0,1382.0833333333,68949.55
1707347543,4.0,1402.1666666666,64019.016666660005
1707347548,4.0,1437.3666666666,56468.91666666001
1707347553,4.0,1336.8833333333,64117.81666666
1707347558,4.0,1162.0,60955.06666666
1707347563,4.0,1106.0,64278.4
1707347568,4.0,1093.3666666666,73949.26666666
1707347573,4.0,959.1166666666,81804.0
1707347578,4.0,927.2833333333,84590.18333333
