,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737211425000,0.0
1737211430000,638.6
1737211435000,1907.9333333332997
1737211440000,1907.9333333332997
1737211445000,7861.733333329999
1737211450000,7861.733333329999
1737211455000,10675.1
1737211460000,21559.266666659998
1737211465000,24646.53333333
1737211470000,24646.53333333
1737211475000,29600.41666666
1737211480000,29600.41666666
1737211485000,35121.75
1737211490000,35121.75
1737211495000,34850.75
1737211500000,34850.75
1737211505000,39823.78333333
1737211510000,33869.983333330005
1737211515000,35230.65
1737211520000,25585.016666659998
1737211525000,22821.66666666
1737211530000,26402.16666666
1737211535000,26402.16666666
1737211540000,21448.28333333
1737211545000,20503.85
1737211550000,24076.46666666
1737211555000,30107.816666659997
1737211560000,28470.883333330003
1737211565000,25914.45
1737211570000,29058.55
1737211575000,24884.516666659998
1737211580000,29670.66666666
1737211585000,29346.75
1737211590000,28369.4
1737211595000,31198.183333330002
1737211600000,31198.183333330002
1737211605000,27849.4
1737211610000,31009.633333330003
1737211615000,31873.71666666
1737211620000,37171.68333333
1737211625000,37744.85
1737211630000,38246.31666666
1737211635000,40270.51666666
1737211640000,34489.86666666
1737211645000,39920.3
1737211650000,37317.15
1737211655000,36083.15
1737211660000,36083.15
1737211665000,39395.233333330005
1737211670000,
