,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737211430000,390.0
1737211435000,368.0
1737211440000,236.0
1737211445000,346.0
1737211450000,477.0
1737211455000,477.0
1737211460000,564.0
1737211465000,626.0
1737211470000,673.0
1737211475000,739.0
1737211480000,739.0
1737211485000,762.0
1737211490000,782.0
1737211495000,888.0
1737211500000,888.0
1737211505000,973.0
1737211510000,1000.0
1737211515000,1000.0
1737211520000,1000.0
1737211525000,1000.0
1737211530000,1000.0
1737211535000,1000.0
1737211540000,1000.0
1737211545000,1000.0
1737211550000,1000.0
1737211555000,1000.0
1737211560000,1000.0
1737211565000,1000.0
1737211570000,1000.0
1737211575000,1000.0
1737211580000,1000.0
1737211585000,1000.0
1737211590000,1000.0
1737211595000,1000.0
1737211600000,1000.0
1737211605000,1000.0
1737211610000,1000.0
1737211615000,1000.0
1737211620000,1000.0
1737211625000,1000.0
1737211630000,1000.0
1737211635000,1000.0
1737211640000,1000.0
1737211645000,1000.0
1737211650000,1000.0
1737211655000,1000.0
1737211660000,1000.0
1737211665000,1000.0
1737211670000,
