,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737498910000,1000.0
1737498915000,275.0
1737498920000,136.0
1737498925000,88.0
1737498930000,78.0
1737498935000,63.0
1737498940000,161.0
1737498945000,272.0
1737498950000,363.0
1737498955000,430.0
1737498960000,487.0
1737498965000,534.0
1737498970000,572.0
1737498975000,633.0
1737498980000,716.0
1737498985000,801.0
1737498990000,880.0
1737498995000,963.0
1737499000000,992.0
1737499005000,997.0
1737499010000,997.0
1737499015000,1000.0
1737499020000,1000.0
1737499025000,1000.0
1737499030000,1000.0
1737499035000,1000.0
1737499040000,1000.0
1737499045000,1000.0
1737499050000,1000.0
1737499055000,1000.0
1737499060000,1000.0
1737499065000,1000.0
1737499070000,1000.0
1737499075000,1000.0
1737499080000,1000.0
1737499085000,1000.0
1737499090000,1000.0
1737499095000,1000.0
1737499100000,1000.0
1737499105000,1000.0
1737499110000,1000.0
1737499115000,1000.0
1737499120000,1000.0
1737499125000,1000.0
1737499130000,1000.0
1737499135000,1000.0
1737499140000,1000.0
1737499145000,1000.0
1737499150000,
