,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737498910000,0.0
1737498915000,0.0
1737498920000,0.0
1737498925000,100.95
1737498930000,445.7
1737498935000,484.4833333333
1737498940000,9456.4
1737498945000,15183.41666666
1737498950000,15458.85
1737498955000,21114.0
1737498960000,25235.05
1737498965000,28372.45
1737498970000,34663.36666666
1737498975000,39925.4
1737498980000,39925.4
1737498985000,47362.58333333
1737498990000,48258.91666666001
1737498995000,48220.13333333
1737499000000,43265.41666666
1737499005000,42928.216666659995
1737499010000,42652.78333333
1737499015000,38115.4
1737499020000,38749.13333333
1737499025000,35611.733333330005
1737499030000,30335.61666666
1737499035000,27411.16666666
1737499040000,33937.78333333
1737499045000,32069.1
1737499050000,36562.8
1737499055000,42559.2
1737499060000,44454.86666666
1737499065000,44724.0
1737499070000,44724.0
1737499075000,50013.46666666
1737499080000,45258.68333333
1737499085000,47791.18333333
1737499090000,47917.81666666
1737499095000,45580.233333330005
1737499100000,39053.61666666
1737499105000,37733.1
1737499110000,40064.1
1737499115000,41150.41666666
1737499120000,41300.216666659995
1737499125000,41364.58333333
1737499130000,47443.38333333
1737499135000,46841.93333333
1737499140000,46841.93333333
1737499145000,46218.2
1737499150000,
