,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737525940000,0.0
1737525945000,0.0
1737525950000,0.0
1737525955000,120.8333333333
1737525960000,465.4166666666
1737525965000,522.95
1737525970000,10049.133333329999
1737525975000,12153.283333329999
1737525980000,17939.066666659997
1737525985000,21965.6
1737525990000,25951.766666659998
1737525995000,31894.36666666
1737526000000,39971.31666666
1737526005000,39971.31666666
1737526010000,45734.05
1737526015000,50139.85
1737526020000,49795.266666660005
1737526025000,55170.1
1737526030000,49049.65
1737526035000,46945.5
1737526040000,47196.96666666
1737526045000,43170.43333333
1737526050000,44641.41666666
1737526055000,38698.81666666
1737526060000,
1737526075000,0.0
1737526080000,15.466666666666
1737526085000,15.466666666666
1737526090000,4793.61666667
1737526095000,10787.7
1737526100000,16957.9
1737526105000,24586.883333330003
1737526110000,33775.966666659995
1737526115000,34572.966666659995
1737526120000,39207.33333333
1737526125000,39207.33333333
1737526130000,39207.33333333
1737526135000,41703.08333333
1737526140000,47862.68333333
1737526145000,47862.68333333
1737526150000,43084.53333333
1737526155000,37090.45
1737526160000,30920.25
1737526165000,23291.266666659998
1737526170000,16746.95
1737526175000,23533.46666666
1737526180000,
