,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1736786130000,2263.5,2675.6833333333,2650.3666666666,,,,,,,,,
1736786135000,2763.6333333333,2541.7166666666,2553.3666666666,,,,,,,,,
1736786140000,2487.1166666666,2592.8666666666,2555.25,,,,,,,,,
1736786145000,2607.4333333333,2636.6666666666,2630.1,,,,,,,,,
1736786150000,2667.7166666666,2636.6666666666,2568.8833333333,,,,,,,,,
1736786155000,2667.7166666666,2508.6166666666,2552.5166666666,,,,,,,,,
1736786160000,2575.6166666666,2115.7,2148.0,,,,,,,,,
1736786165000,2222.5666666665998,1904.45,1900.6333333333,,,,,,,,,
1736786170000,1944.9166666666,1726.85,1793.2,,,,,,,,,
1736786175000,1815.0,1470.1333333333,1449.9666666665998,,,,,,,,,
1736786180000,1472.0333333332999,1010.1,1081.7666666666,,,,,,,,,
1736786185000,1018.15,,,,,,,,,,,
1736786190000,,,,,,,,,,,,
1736786215000,0.0,,,0.0,0.0,0.0,,,,,,
1736786220000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1736786225000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1736786230000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1736786235000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1736786240000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1736786245000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1736786250000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1736786255000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1736786260000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1736786265000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1736786270000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1736786275000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1736786280000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1736786285000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1736786290000,0.3,0.0,0.0,0.0,0.0,0.0,,,,,,
1736786295000,9.35,0.0,0.333333333333,2.666666666666,0.9,1.466666666666,,,,,,
1736786300000,59.0833333333,2.95,8.966666666666,22.683333333333,12.666666666666,15.583333333333,,,,,,
1736786305000,137.1,24.333333333333,52.9833333333,106.4333333333,74.2333333333,89.2833333333,,,,,,
1736786310000,273.6833333333,113.2166666666,147.1666666666,204.7833333333,171.7666666666,180.3333333333,,,,,,
1736786315000,442.5333333333,209.85,282.7,379.4166666666,317.4,340.5666666666,,,,,,
1736786320000,633.7,395.58333333329995,458.5333333333,551.35,503.15,515.75,,,,,,
1736786325000,640.8,554.35,615.8166666666,663.4833333332999,642.5333333333,642.6833333333,,,,,,
1736786330000,640.8,662.05,625.1833333333,688.8833333333,642.5333333333,669.65,,,,,,
1736786335000,817.0,689.7333333332999,625.1833333333,724.6166666665999,642.5333333333,677.1833333333,,,,,,
1736786340000,1018.5333333333,728.8333333333,811.0333333333,939.3166666666,873.7166666666,861.7333333332999,,,,,,
1736786345000,1278.25,947.3333333333,1000.6,1159.0833333333,1069.0833333333,1103.75,,,,,,
1736786350000,1582.9,1177.2833333332999,1294.9333333333,1461.35,1367.2,1392.7833333332999,,,,,,
1736786355000,1724.3,1468.6,1565.6,1667.7666666666,1643.3166666666,1620.3,,,,,,
1736786360000,1674.5666666666,1677.8833333333,1667.6666666666,1672.7166666665998,1700.8,1640.0,,,,,,
1736786365000,1596.55,1680.8166666666,1623.65,1588.9666666665998,1639.2333333333,1566.3,,,,,,
1736786370000,1459.9666666665998,1591.9333333333,1529.4666666665998,1490.6166666666,1541.7,1475.25,,,,,,
1736786375000,1291.1166666666,1495.3,1393.9333333333,1315.9833333333,1396.0666666666,1315.0166666666,,,,,,
1736786380000,1099.95,1309.5666666666,1218.1,1247.4833333333,1210.3166666666,1230.5833333333,,,,,,
1736786385000,1092.85,1255.3666666666,1060.8166666666,1135.35,1070.9333333333,1103.65,,,,,,
1736786390000,1092.85,1147.6666666666,1051.45,1128.5,1070.9333333333,1094.2333333333,,,,,,
1736786395000,916.65,1138.55,1158.4166666666,1109.4,1184.3,1103.7666666666,,,,,,
1736786400000,945.85,1116.55,972.5666666666,914.9166666665999,957.5833333333,930.4333333333,,,,,,
1736786405000,899.6333333333,921.1166666665999,902.65,918.7166666666,909.0166666665999,858.3666666665999,,,,,,
1736786410000,759.6,910.3333333333,874.1333333333,864.3833333333,929.6833333333,862.8166666666,,,,,,
1736786415000,907.9166666665999,865.05,824.0833333333,895.5833333333,788.0166666665999,826.2333333332999,,,,,,
1736786420000,1189.3666666666,908.2166666666,953.4833333332999,1043.5666666666,998.85,997.9833333332999,,,,,,
1736786425000,1189.3666666666,1088.0666666666,1158.9833333333,1223.75,1192.1166666666,1175.8833333333,,,,,,
1736786430000,1189.3666666666,1236.4333333333,1158.9833333333,1223.75,1192.1166666666,1175.8833333333,,,,,,
1736786435000,1189.3666666666,1236.4333333333,1158.9833333333,1310.8666666666,1192.1166666666,1255.4333333333,,,,,,
1736786440000,1455.8,1317.2333333333,1262.6,1250.65,1299.8333333333,1187.4,,,,,,
1736786445000,1455.8,1261.45,1421.5,1503.4166666666,1516.5166666666,1437.1666666666,,,,,,
1736786450000,1961.1666666666,1514.9,1643.95,1762.6333333333,1723.0666666666,1643.6,,,,,,
1736786455000,2368.1666666666,1763.0833333333,1848.1666666666,2061.6666666666,1941.1833333333,1955.6833333333,,,,,,
1736786460000,2391.9666666666,2083.2833333333,2180.0666666665998,2363.4833333333004,2308.5,2263.0833333333,,,,,,
1736786465000,2543.3666666666,2380.5666666665998,2355.95,2434.75,2417.75,2383.05,,,,,,
1736786470000,2543.3666666666,2469.6,2406.4666666666,2447.3666666666,2448.3666666666,2366.95,,,,,,
1736786475000,2430.6833333333,2460.8166666665998,2246.9833333333,2207.0833333333,2318.7333333333004,2180.1833333332997,,,,,,
1736786480000,2131.9166666666,2205.4166666666,2006.8833333333,2034.1333333333,2038.65,1974.6166666666,,,,,,
1736786485000,1850.4666666665998,2001.25,1801.3833333333,1853.95,1845.3833333333,1796.7166666665998,,,,,,
1736786490000,1850.4666666665998,1852.8833333333,1801.3833333333,1853.95,1845.3833333333,1796.7166666665998,,,,,,
1736786495000,,1852.8833333333,1801.3833333333,,1845.3833333333,,,,,,,
1736786500000,,,,,,,,,,,,
1736786525000,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,
1736786530000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1736786535000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1736786540000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1736786545000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1736786550000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1736786555000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1736786560000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1736786565000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1736786570000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1736786575000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1736786580000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1736786585000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1736786590000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1736786595000,3.4,0.4,3.35,0.483333333333,1.466666666666,0.0,0.18333333333333,0.0,1.9,,,
1736786600000,13.15,6.95,13.716666666666,7.716666666666,9.333333333333,2.166666666666,6.366666666666,4.933333333333,10.033333333333,,,
1736786605000,43.95,23.833333333333,45.6666666667,27.033333333333,31.966666666666,10.516666666666,21.116666666666,15.05,38.8833333333,,,
1736786610000,104.1166666666,64.8166666667,105.4333333333,72.0166666666,88.0333333333,40.6166666667,61.4,46.7833333333,91.1,,,
1736786615000,156.3666666666,121.3833333333,165.65,127.7666666666,142.4,91.9333333333,121.7833333333,104.7,144.05,,,
1736786620000,209.0666666666,178.5833333333,212.0166666666,180.6166666666,194.0833333333,143.65,184.2166666666,162.9333333333,194.9833333333,,,
1736786625000,284.8333333333,245.5166666666,290.8666666666,251.0166666666,274.9666666666,197.1666666666,247.05,207.4,270.9,,,
1736786630000,343.68333333329997,321.65,348.2833333333,327.3,346.85,271.1833333333,321.7333333333,285.1,335.55,,,
1736786635000,343.68333333329997,375.93333333329997,392.8,370.08333333329995,388.3,342.5666666666,390.18333333329997,330.38333333329996,374.25,,,
1736786640000,343.68333333329997,381.2166666666,429.2833333333,383.45,405.4833333333,378.6666666666,390.18333333329997,369.18333333329997,397.93333333329997,,,
1736786645000,431.4,482.9,504.4666666666,473.2833333333,498.43333333329997,402.9833333333,499.7833333333,422.0666666666,480.1666666666,,,
1736786650000,490.3666666666,482.9,504.4666666666,473.2833333333,518.2,488.7833333333,499.7833333333,478.4666666666,498.7,,,
1736786655000,490.3666666666,506.45,501.1166666666,487.43333333329997,537.2333333332999,503.8166666666,524.2333333332999,478.4666666666,532.3,,,
1736786660000,486.9666666666,538.9166666666,580.7166666666,530.9833333332999,557.5333333333,543.5166666666,559.9333333333,473.5333333333,542.1333333333,,,
1736786665000,581.6666666665999,620.8333333333,719.4666666666,623.5333333333,657.85,550.2833333333,624.5666666666,560.35,649.1833333333,,,
1736786670000,704.8,712.7833333333,815.6666666665999,691.9,760.9,665.8,745.0333333333,686.9833333332999,770.8166666666,,,
1736786675000,800.9666666666,821.0,927.1333333333,800.9333333333,852.2333333332999,788.8,854.0166666665999,762.7,862.3166666666,,,
1736786680000,1057.6333333333,948.1833333333,1087.6333333333,958.3,1045.0333333332999,884.5666666666,976.9,886.2833333333,1029.6333333333,,,
1736786685000,1186.45,1111.1666666666,1181.0833333333,1113.0833333333,1175.4333333333,1035.0166666666,1111.9166666666,1051.6666666666,1143.5333333332999,,,
1736786690000,1186.45,1094.8333333333,1123.6666666666,1070.35,1115.5666666666,1152.0,1142.7,1109.65,1078.8833333333,,,
1736786695000,1127.6,1040.55,1079.15,1027.5666666666,1074.1166666666,1080.6166666666,1074.25,1064.3666666666,1040.1833333333,,,
1736786700000,1127.6,1035.2666666666,1154.5666666666,1014.2166666666,1190.3833333333,1044.5166666666,1074.25,1025.5666666666,1165.0,,,
1736786705000,1039.8833333333,1100.85,1140.9833333333,1089.7166666665998,1136.0,1176.1,1137.65,1136.1166666666,1099.4333333333,,,
1736786710000,1002.3,1181.55,1264.1666666666,1183.2333333333,1236.6,1103.2,1208.9166666666,1096.8666666666,1198.4666666665998,,,
1736786715000,1273.4166666666,1196.3666666666,1264.1666666666,1190.0833333333,1216.1,1203.7,1231.4666666665998,1196.6833333333,1189.7333333333,,,
1736786720000,1273.4166666666,1261.9166666666,1333.9833333333,1265.7333333333,1341.45,1188.3,1289.8666666666,1250.85,1300.0833333333,,,
1736786725000,1168.9666666665998,1242.0666666666,1255.2833333332999,1228.1666666666,1300.7,1300.0333333332999,1285.5666666666,1248.65,1244.1166666666,,,
1736786730000,1267.2666666666,1246.0166666666,1311.8666666666,1264.1666666666,1303.5166666666,1235.6333333333,1274.8666666666,1195.8166666666,1247.0,,,
1736786735000,1438.8666666666,1245.0,1312.5333333332999,1267.7333333333,1316.2166666665998,1252.6333333333,1255.7833333332999,1257.25,1266.1,,,
1736786740000,1361.65,1281.9833333333,1373.9333333333,1257.85,1311.5666666666,1267.15,1307.15,1234.1833333333,1279.4,,,
1736786745000,1396.05,1313.0666666666,1429.6666666666,1303.9166666666,1398.45,1300.7833333332999,1388.4,1305.3666666666,1371.6,,,
1736786750000,1430.05,1376.5166666666,1429.6666666666,1360.0333333332999,1421.25,1382.15,1422.0,1352.3,1373.45,,,
1736786755000,1430.05,1376.5166666666,1429.6666666666,1360.0333333332999,1421.25,1382.15,1422.0,1352.3,1373.45,,,
1736786760000,1430.05,1472.6,1318.8166666666,1462.95,1408.7333333333,1382.15,1493.2333333333,1352.3,1342.0333333332999,,,
1736786765000,1575.7833333332999,1329.6666666666,1452.4,1315.0,1394.2833333332999,1341.6333333333,1370.5,1309.0833333333,1353.0333333332999,,,
1736786770000,1575.7833333332999,1390.7,1552.5,1375.4333333333,1455.2166666665998,1364.5,1424.9833333333,1372.4166666666,1443.8166666666,,,
1736786775000,1548.75,1508.1833333333,1569.3166666666,1493.6666666666,1561.35,1457.7833333332999,1555.85,1470.7333333333,1483.4666666665998,,,
1736786780000,1566.55,1403.6166666666,1409.5333333332999,1367.2333333333,1407.8333333333,1486.5833333333,1455.5666666666,1427.7666666666,1355.15,,,
1736786785000,1566.55,,1356.6,1331.2166666665998,1364.6166666666,1359.7333333333,1419.0,1333.0333333332999,,,,
1736786790000,,,,,,,,,,,,
1736786830000,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
1736786835000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736786840000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736786845000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736786850000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736786855000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736786860000,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736786865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736786870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736786875000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736786880000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736786885000,0.0,1.516666666666,0.0,0.583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736786890000,0.2,1.516666666666,4.316666666666,35.2,0.0,0.383333333333,3.15,1.75,0.0,0.0,26.3,9.666666666666
1736786895000,31.633333333333,26.45,44.2833333333,107.2666666666,27.666666666666,33.233333333333,40.1,33.4,26.816666666666,23.933333333333,71.4833333333,59.05
1736786900000,94.8166666666,116.0166666666,137.05,212.2,80.3833333333,100.6333333333,135.8333333333,120.6833333333,81.8833333333,69.45,179.4,146.3666666666
1736786905000,202.7,297.65,241.0,293.1166666666,183.75,201.7,232.7,211.1666666666,187.35,167.0,269.8,250.1166666666
1736786910000,294.08333333329995,297.65,301.95,315.8166666666,274.1666666666,281.95,310.18333333329997,300.13333333329996,279.9666666666,277.9,298.85,296.6666666666
1736786915000,316.6,423.68333333329997,346.1166666666,392.7833333333,338.2333333333,305.75,357.8,346.7666666666,306.5166666666,355.0,387.1166666666,351.2333333333
1736786920000,434.7166666666,423.68333333329997,429.5333333333,430.9666666666,398.7666666666,402.8166666666,442.5,429.95,397.15,393.7333333333,418.0333333333,424.68333333329997
1736786925000,444.9,447.65,455.2166666666,430.9666666666,419.1166666666,426.9166666666,466.4166666666,454.1666666666,426.9,443.68333333329997,474.7833333333,466.33333333329995
1736786930000,444.9,482.5666666666,489.5333333333,538.4333333333,476.83333333329995,426.9166666666,502.0166666666,489.3,426.9,503.0166666666,492.5,484.6
1736786935000,444.9,512.1833333333,533.05,667.45,500.0166666666,511.95,540.0333333333,518.4333333333,513.35,512.2,582.0666666666,547.6333333333
1736786940000,620.1666666665999,639.9666666666,672.7666666665999,794.2166666666,593.8166666666,633.1333333333,679.6333333333,651.1833333333,606.4833333332999,607.1833333333,698.5,675.0833333333
1736786945000,780.2,760.0,776.0833333333,938.0833333333,711.8166666666,756.7666666665999,800.4666666666,776.9666666666,729.1,705.5166666665999,849.9833333332999,766.5833333333
1736786950000,806.7833333333,889.3333333333,924.0,1034.2333333333,862.9666666666,890.15,931.0833333333,897.8333333333,878.0666666666,872.6666666665999,945.7833333333,914.5833333333
1736786955000,1003.9333333333,997.45,1034.3166666666,1138.0833333333,948.3,977.45,1057.8333333333,1000.6,964.9333333333,980.8833333333,1051.3333333333,1038.0166666666
1736786960000,1126.4333333333,1033.5333333332999,1117.0,1090.75,1053.85,1086.0666666666,1130.7833333332999,1086.0333333332999,1073.6333333333,1097.1666666666,1044.1833333333,1094.0
1736786965000,1101.3666666666,1033.5333333332999,1013.05,1009.8333333333,1042.2166666665998,1045.7,1059.2666666666,1043.0166666666,1058.2666666666,1124.6666666666,953.7833333333,990.25
1736786970000,1009.9833333332999,994.0833333333,952.1,1109.8166666666,951.8,965.45,981.7833333333,954.05,965.65,1013.7666666665999,1030.4666666665998,1017.4333333333
1736786975000,987.4666666666,1011.6666666665999,1020.2333333332999,1051.5666666666,999.0833333333,1000.3333333333,1052.6166666666,1019.6,1047.5333333332999,1041.0,946.3333333333,1003.45
1736786980000,897.35,958.6,980.15,1149.0,938.55,970.9833333332999,1001.1666666665999,963.1833333333,961.7166666666,1016.3833333333,1015.2166666666,996.75
1736786985000,1107.3,1064.4833333333,1084.5166666666,1171.9333333333,1036.1333333333,1075.45,1120.55,1070.2166666665998,1056.2166666665998,1061.05,1024.5333333332999,1057.7
1736786990000,1153.0833333333,1042.25,1050.2,1154.45,1029.1333333333,1104.0666666666,1084.95,1047.9166666666,1100.5166666666,1081.7833333332999,1045.3333333333,1041.4
1736786995000,1153.0833333333,1107.2666666666,1145.8666666666,1100.0666666666,1055.2666666666,1105.2833333332999,1171.8,1119.0333333332999,1077.7333333333,1075.05,1063.3833333333,1121.95
1736787000000,981.3833333333,1040.9333333333,1029.3,1073.85,1057.5666666666,1055.7833333332999,1070.5666666666,1043.4666666665998,1069.2833333332999,1133.2666666666,1024.1166666666,1027.1
1736787005000,1072.5,1019.0833333333,1043.3833333333,1061.85,1020.4666666666,1024.5833333333,1065.4,1016.9666666666,1031.9166666666,1087.1,972.3833333333,1050.6
1736787010000,1080.2,1012.5,1019.5333333333,1089.9,972.5166666665999,1014.4,1056.6666666666,1018.9833333332999,992.3666666665999,1036.9166666666,1010.9333333333,1043.2333333333
1736787015000,1096.15,1053.1666666666,1045.1333333333,1085.8,1028.8333333333,1043.95,1086.4833333333,1068.5666666666,1044.0,1061.6666666666,1030.2166666665998,1046.8
1736787020000,1082.9166666666,1013.85,1045.35,1128.6333333333,1035.8,1040.0333333332999,1071.45,1054.1166666666,1047.3333333333,1084.7666666666,1055.2333333333,1073.9833333333
1736787025000,1122.9333333333,1071.9,1083.5166666666,1128.6333333333,1059.35,1075.8333333333,1118.1666666666,1080.2666666666,1073.6333333333,1115.0,1055.2333333333,1073.9833333333
1736787030000,1122.9333333333,1022.8833333333,1105.4666666665998,1121.6833333333,1059.35,1075.8333333333,1140.9166666666,1080.2666666666,1073.6333333333,1115.0,1040.5166666666,1021.5666666666
1736787035000,1122.9333333333,1089.9833333333,1099.8333333333,1208.6166666666,1044.0833333333,1124.1,1132.8166666666,1095.2,1062.5833333333,1033.9333333333,1112.4333333333,1092.3333333333
1736787040000,1311.7333333333,1170.9666666665998,1206.0333333332999,1291.8833333333,1126.75,1159.7,1250.0333333332999,1187.0,1147.7166666665998,1148.2166666665998,1214.1166666666,1210.3833333333
1736787045000,1302.05,1246.65,1293.5,1384.9833333333,1214.7166666665998,1237.65,1312.2,1258.8333333333,1229.7,1259.1,1302.4166666666,1312.0333333332999
1736787050000,1387.0166666666,1321.7166666665998,1332.7666666666,1295.0,1304.4666666665998,1324.8166666666,1376.8,1331.1833333333,1322.2333333333,1372.7333333333,1263.9,1319.7666666666
1736787055000,1387.0166666666,1227.0833333333,1238.75,1338.9666666665998,1255.15,1238.5666666666,1251.9333333333,1230.9333333333,1258.5666666666,1370.2833333332999,1261.6166666666,1231.5
1736787060000,1383.45,1275.9833333333,1281.45,1331.3333333333,1267.5666666666,1287.2666666666,1326.1333333333,1283.0333333332999,1284.05,1312.7,1234.85,1252.85
1736787065000,1252.5333333332999,1277.7,1301.2833333332999,1289.3833333333,1245.1333333333,1270.85,1332.2666666666,1289.05,1261.7333333333,1317.45,1227.3166666666,1277.9166666666
1736787070000,1362.3833333333,1254.3833333333,1266.4666666665998,1299.4166666666,1225.25,1229.5333333332999,1314.5,1264.3333333333,1234.4166666666,1307.5833333333,1228.6,1260.5
1736787075000,1290.3166666666,,1237.9666666665998,,1216.3666666666,1243.85,,1226.9833333333,1233.0333333332999,1301.3833333333,1228.05,
1736787080000,,,,,,,,,,,,
