,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737211100000,0.0
1737211105000,948.4666666666
1737211110000,2068.5333333332997
1737211115000,2068.5333333332997
1737211120000,5133.88333333
1737211125000,10173.46666666
1737211130000,13394.33333333
1737211135000,19558.816666659997
1737211140000,27494.816666659997
1737211145000,27494.816666659997
1737211150000,31334.46666666
1737211155000,37634.2
1737211160000,37634.2
1737211165000,36734.7
1737211170000,41960.7
1737211175000,41960.7
1737211180000,40657.56666666
1737211185000,39871.0
1737211190000,36650.13333333
1737211195000,36436.41666666
1737211200000,28500.41666666
1737211205000,29824.883333330003
1737211210000,25985.23333333
1737211215000,22735.516666659998
1737211220000,27125.6
1737211225000,28606.36666666
1737211230000,22601.066666659997
1737211235000,28210.46666666
1737211240000,26448.25
1737211245000,28148.1
1737211250000,28148.1
1737211255000,26265.9
1737211260000,27864.683333330002
1737211265000,26855.98333333
1737211270000,32470.23333333
1737211275000,35701.45
1737211280000,36631.93333333
1737211285000,37558.3
1737211290000,40767.03333333
1737211295000,35157.63333333
1737211300000,40974.18333333
1737211305000,35021.31666666
1737211310000,36362.78333333
1737211315000,36901.9
1737211320000,35303.11666666
1737211325000,40472.733333330005
1737211330000,34858.483333330005
1737211335000,28577.25
1737211340000,25276.28333333
1737211345000,
