,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength
,Source:_Source2
,0
Timestamp,
1737203320000,0.0
1737203325000,0.0
1737203330000,0.0
1737203335000,0.0
1737203340000,0.0
1737203345000,0.0
1737203350000,0.0
1737203355000,0.0
1737203360000,0.0
1737203365000,0.0
1737203370000,0.0
1737203375000,0.0
1737203380000,0.0
1737203385000,0.0
1737203390000,0.0
1737203395000,0.0
1737203400000,0.0
1737203405000,0.0
1737203410000,0.0
1737203415000,0.0
1737203420000,0.0
1737203425000,0.0
1737203430000,0.0
1737203435000,0.0
1737203440000,0.0
1737203445000,0.0
1737203450000,0.0
1737203455000,0.0
1737203460000,0.0
1737203465000,0.0
1737203470000,0.0
1737203475000,0.0
1737203480000,0.0
1737203485000,0.0
1737203490000,0.0
1737203495000,0.0
1737203500000,0.0
1737203505000,0.0
1737203510000,0.0
1737203515000,0.0
1737203520000,0.0
1737203525000,0.0
1737203530000,0.0
1737203535000,0.0
1737203540000,0.0
1737203545000,0.0
1737203550000,0.0
1737203555000,0.0
1737203560000,
