,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737199095000,0.0
1737199100000,0.0
1737199105000,0.0
1737199110000,1839.0333333332999
1737199115000,1839.0333333332999
1737199120000,2831.5333333332997
1737199125000,6509.16666667
1737199130000,10493.91666666
1737199135000,17704.45
1737199140000,17704.45
1737199145000,17704.45
1737199150000,17704.45
1737199155000,20394.766666659998
1737199160000,26381.8
1737199165000,27036.016666659998
1737199170000,25196.98333333
1737199175000,26017.66666666
1737199180000,29370.683333330002
1737199185000,26877.8
1737199190000,23065.5
1737199195000,21898.6
1737199200000,21898.6
1737199205000,22446.43333333
1737199210000,22970.03333333
1737199215000,25342.133333330003
1737199220000,19708.766666659998
1737199225000,24521.75
1737199230000,24521.75
1737199235000,25900.083333330003
1737199240000,25334.61666666
1737199245000,24149.86666666
1737199250000,29684.45
1737199255000,23640.816666659997
1737199260000,25739.083333330003
1737199265000,29096.73333333
1737199270000,28573.133333330003
1737199275000,26639.55
1737199280000,27526.583333330003
1737199285000,27309.91666666
1737199290000,27309.91666666
1737199295000,31058.316666659997
1737199300000,27278.266666659998
1737199305000,28684.5
1737199310000,27360.95
1737199315000,27360.95
1737199320000,30821.516666659998
1737199325000,26916.03333333
1737199330000,29041.933333330002
1737199335000,29805.85
1737199340000,
