,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737217585000,0.0
1737217590000,0.0
1737217595000,2194.2166666666
1737217600000,2194.2166666666
1737217605000,7765.11666666
1737217610000,12792.08333333
1737217615000,20986.45
1737217620000,27187.48333333
1737217625000,30891.516666659998
1737217630000,41312.45
1737217635000,41312.45
1737217640000,41312.45
1737217645000,49170.116666660004
1737217650000,49170.116666660004
1737217655000,47903.46666666
1737217660000,53179.15
1737217665000,47608.25
1737217670000,48935.35
1737217675000,40740.983333330005
1737217680000,40277.68333333
1737217685000,36879.03333333
1737217690000,28144.833333330003
1737217695000,28144.833333330003
1737217700000,28144.833333330003
1737217705000,21520.03333333
1737217710000,28709.433333330002
1737217715000,27781.86666666
1737217720000,28385.933333330002
1737217725000,28385.933333330002
1737217730000,28247.2
1737217735000,28247.2
1737217740000,28248.46666666
1737217745000,27943.083333330003
1737217750000,29631.9
1737217755000,30015.23333333
1737217760000,37347.65
1737217765000,36114.78333333
1737217770000,34383.91666666
1737217775000,34383.91666666
1737217780000,34564.61666666
1737217785000,34564.61666666
1737217790000,33850.15
1737217795000,34308.63333333
1737217800000,32181.633333330003
1737217805000,34028.33333333
1737217810000,34179.66666666
1737217815000,36477.63333333
1737217820000,30635.55
1737217825000,
