,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737486370000,0.0
1737486375000,0.0
1737486380000,0.0
1737486385000,88.2666666666
1737486390000,376.1166666666
1737486395000,504.7
1737486400000,4780.28333333
1737486405000,8123.383333329999
1737486410000,10301.15
1737486415000,12301.48333333
1737486420000,16909.88333333
1737486425000,21985.93333333
1737486430000,27564.36666666
1737486435000,29140.316666659997
1737486440000,33638.15
1737486445000,39668.216666659995
1737486450000,39916.05
1737486455000,44743.26666666
1737486460000,41142.53333333
1737486465000,40104.9
1737486470000,41868.45
1737486475000,39868.11666666
1737486480000,35875.41666666
1737486485000,31031.73333333
1737486490000,26229.0
1737486495000,27132.05
1737486500000,28312.28333333
1737486505000,28286.16666666
1737486510000,30856.8
1737486515000,29083.516666659998
1737486520000,34045.33333333
1737486525000,36147.25
1737486530000,35014.93333333
1737486535000,39470.83333333
1737486540000,40479.11666666
1737486545000,44457.76666666
1737486550000,44598.25
1737486555000,42119.25
1737486560000,36441.18333333
1737486565000,30348.96666666
1737486570000,30171.833333330003
1737486575000,30748.85
1737486580000,29122.73333333
1737486585000,30256.53333333
1737486590000,33437.88333333
1737486595000,32529.55
1737486600000,34076.66666666
1737486605000,34905.8
1737486610000,39778.91666666
1737486615000,
