,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737499565000,1000.0
1737499570000,0.0
1737499575000,0.0
1737499580000,0.0
1737499585000,0.0
1737499590000,0.0
1737499595000,152.0
1737499600000,273.0
1737499605000,363.0
1737499610000,434.0
1737499615000,490.0
1737499620000,536.0
1737499625000,575.0
1737499630000,715.0
1737499635000,793.0
1737499640000,871.0
1737499645000,954.0
1737499650000,994.0
1737499655000,999.0
1737499660000,999.0
1737499665000,1000.0
1737499670000,1000.0
1737499675000,1000.0
1737499680000,1000.0
1737499685000,1000.0
1737499690000,1000.0
1737499695000,1000.0
1737499700000,1000.0
1737499705000,1000.0
1737499710000,1000.0
1737499715000,1000.0
1737499720000,1000.0
1737499725000,1000.0
1737499730000,1000.0
1737499735000,1000.0
1737499740000,1000.0
1737499745000,1000.0
1737499750000,1000.0
1737499755000,1000.0
1737499760000,1000.0
1737499765000,1000.0
1737499770000,1000.0
1737499775000,1000.0
1737499780000,1000.0
1737499785000,1000.0
1737499790000,1000.0
1737499795000,1000.0
1737499800000,1000.0
1737499805000,
