,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737499560000,0.0
1737499565000,0.0
1737499570000,0.0
1737499575000,160.6166666666
1737499580000,512.7666666666
1737499585000,512.7666666666
1737499590000,8726.133333329999
1737499595000,17519.733333329998
1737499600000,17519.733333329998
1737499605000,19493.95
1737499610000,23285.9
1737499615000,29304.35
1737499620000,33357.36666666
1737499625000,33357.36666666
1737499630000,45997.0
1737499635000,46851.45
1737499640000,46499.3
1737499645000,53739.21666666
1737499650000,48863.13333333
1737499655000,40069.53333333
1737499660000,41419.85
1737499665000,46362.33333333
1737499670000,42570.38333333
1737499675000,37323.5
1737499680000,33270.483333330005
1737499685000,36260.31666666
1737499690000,31290.61666666
1737499695000,36598.6
1737499700000,42172.56666666
1737499705000,40581.95
1737499710000,44317.6
1737499715000,49875.233333330005
1737499720000,54974.016666660005
1737499725000,51788.08333333
1737499730000,53709.88333333
1737499735000,56352.516666660005
1737499740000,56352.516666660005
1737499745000,53937.0
1737499750000,46267.06666666
1737499755000,39986.86666666
1737499760000,38858.38333333
1737499765000,39995.41666666
1737499770000,38967.86666666
1737499775000,39600.88333333
1737499780000,39156.95
1737499785000,42497.7
1737499790000,48621.83333333
1737499795000,50286.13333333
1737499800000,52352.71666666
1737499805000,
