,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1736197335000,16995.53333333,16948.33333333,16828.08333333,16944.16666666,16817.53333333,17021.233333329998,16800.53333333,16942.65,,,,,,,,,,,,,,,,,,,,,,,,
1736197340000,17113.11666666,17040.65,16959.55,17065.25,16968.65,17140.233333329998,16435.86666666,17041.5,,,,,,,,,,,,,,,,,,,,,,,,
1736197345000,16747.733333329998,17014.11666666,16598.9,16703.03333333,16598.71666666,16776.483333329998,16200.133333329999,16680.566666659997,,,,,,,,,,,,,,,,,,,,,,,,
1736197350000,16526.16666666,16328.83333333,16270.45,16460.266666659998,16343.633333329999,16450.816666659997,16297.7,16467.16666666,,,,,,,,,,,,,,,,,,,,,,,,
1736197355000,16600.3,16470.43333333,16411.66666666,16555.95,16469.08333333,16627.516666659998,17137.25,16537.13333333,,,,,,,,,,,,,,,,,,,,,,,,
1736197360000,17552.53333333,17093.566666659997,17184.316666659997,17383.38333333,17260.38333333,17374.95,16224.43333333,17376.36666666,,,,,,,,,,,,,,,,,,,,,,,,
1736197365000,16492.03333333,16771.75,16340.5,16488.66666666,16374.033333329999,16517.266666659998,16710.61666666,16479.08333333,,,,,,,,,,,,,,,,,,,,,,,,
1736197370000,16958.83333333,17109.1,16798.38333333,16961.4,16859.03333333,16975.733333329998,17117.45,16990.65,,,,,,,,,,,,,,,,,,,,,,,,
1736197375000,17630.233333329998,17284.266666659998,17228.0,17351.566666659997,17252.41666666,17403.85,17448.13333333,17347.066666659997,,,,,,,,,,,,,,,,,,,,,,,,
1736197380000,,,17496.2,,,,,17470.93333333,,,,,,,,,,,,,,,,,,,,,,,,
1736197385000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736197405000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1736197410000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1736197415000,241.95,92.0666666666,145.6333333333,72.4166666666,96.9166666666,75.5,98.3166666666,738.1666666666,97.0166666666,196.8166666666,71.55,117.05,78.4166666666,69.6833333333,119.5666666666,72.8666666666,,,,,,,,,,,,,,,,
1736197420000,854.05,859.7166666666,847.6666666666,747.0833333333,859.75,787.7833333333,856.6166666666,1321.3,846.7333333333,854.2333333333,691.35,853.95,797.4833333333,739.7833333333,859.35,773.7166666666,,,,,,,,,,,,,,,,
1736197425000,1700.35,1425.95,1527.5166666666,1350.9833333333,1491.7,1358.95,1509.7333333333,2051.9166666666,1478.8333333332998,1651.05,1293.5,1508.2166666666,1385.2333333333,1313.4666666666,1522.7,1349.75,,,,,,,,,,,,,,,,
1736197430000,2423.6,2248.7,2371.0833333333,2082.0666666666,2324.9833333333,2014.4166666666,2350.3166666666,3073.75,2302.5833333333,2422.55,2067.85,2341.3666666666,2025.1166666666,2020.5,2360.0833333333,2041.0,,,,,,,,,,,,,,,,
1736197435000,3375.96666667,3185.1666666665997,3335.1,3114.9,3257.4666666666,3043.4833333333,3238.7666666665996,3857.28333333,3205.0833333333,3393.05,3086.2833333332997,3239.85,3063.6666666665997,3022.7,3249.3333333333,3074.7166666666,,,,,,,,,,,,,,,,
1736197440000,4278.2,3995.03333333,4160.2,3903.83333333,4182.58333333,3792.23333333,4163.78333333,4941.01666667,4122.48333333,4287.91666667,3883.28333333,4174.86666667,3808.55,3785.86666667,4178.45,3822.65,,,,,,,,,,,,,,,,
1736197445000,5235.23333333,5116.73333333,5201.3,5004.11666667,5269.11666667,4886.65,5242.96666667,6049.383333329999,5192.53333333,5447.11666667,4964.75,5245.63333333,4923.18333333,4852.33333333,5259.28333333,4934.8,,,,,,,,,,,,,,,,
1736197450000,6491.616666670001,6291.983333329999,6413.46666667,6126.433333329999,6476.5,5943.2,6467.55,7244.66666666,6401.83333333,6451.46666667,6090.95,6470.616666670001,5967.35,5953.91666667,6488.9,6013.28333333,,,,,,,,,,,,,,,,
1736197455000,7794.33333333,7441.0,7565.83333333,7350.31666666,7650.26666666,7205.983333329999,7613.633333329999,8286.45,7532.233333329999,7704.7,7279.08333333,7529.81666666,7271.83333333,7141.16666666,7641.66666666,7269.41666666,,,,,,,,,,,,,,,,
1736197460000,8597.3,8483.81666666,8522.41666666,8394.56666666,8604.4,8134.85,8562.41666666,9306.4,8478.48333333,8587.46666666,8347.383333329999,8572.033333329999,8249.783333329999,8149.0,8601.533333329999,8235.133333329999,,,,,,,,,,,,,,,,
1736197465000,10009.86666666,9650.8,9774.95,9426.75,9689.31666666,9201.56666666,9827.68333333,10434.883333329999,9583.23333333,9844.48333333,9370.33333333,9839.2,9282.68333333,9155.58333333,9873.43333333,9292.95,,,,,,,,,,,,,,,,
1736197470000,10969.16666666,10823.5,10895.71666666,10725.41666666,11054.133333329999,10421.8,10982.11666666,11697.383333329999,10878.61666666,11106.21666666,10651.01666666,10991.283333329999,10493.33333333,10409.16666666,11017.56666666,10550.15,,,,,,,,,,,,,,,,
1736197475000,11975.4,11833.133333329999,11941.216666659999,11853.633333329999,12115.68333333,11555.58333333,12071.75,12054.85,11950.75,12034.883333329999,11764.58333333,11905.4,11604.25,11510.4,11941.41666666,11696.633333329999,,,,,,,,,,,,,,,,
1736197480000,12630.033333329999,12227.48333333,12220.016666659998,12212.783333329999,12390.283333329999,11770.2,12317.95,12847.23333333,12204.05,12525.016666659998,12191.883333329999,12335.31666666,11895.55,11841.716666659999,12360.25,11938.383333329999,,,,,,,,,,,,,,,,
1736197485000,13092.55,12971.283333329999,12834.8,12998.866666659998,13066.66666666,12552.216666659999,12967.366666659998,13213.08333333,12859.133333329999,13026.133333329999,12953.83333333,12984.98333333,12600.91666666,12463.283333329999,13003.3,12732.56666666,,,,,,,,,,,,,,,,
1736197490000,13442.866666659998,13378.216666659999,13366.41666666,13380.23333333,13437.0,12967.766666659998,13321.48333333,13366.1,13197.33333333,13419.766666659998,13306.4,13348.25,13230.383333329999,12988.25,13365.65,13124.5,,,,,,,,,,,,,,,,
1736197495000,13438.033333329999,13543.25,13373.266666659998,13538.133333329999,13684.25,13097.8,13620.3,13758.5,13271.6,13417.06666666,13470.31666666,13624.68333333,13147.33333333,13147.016666659998,13655.93333333,13262.35,,,,,,,,,,,,,,,,
1736197500000,13658.83333333,13728.33333333,13661.216666659999,13939.08333333,13788.68333333,13501.91666666,13732.3,13454.18333333,13592.85,13656.2,13818.4,13750.41666666,13564.7,13539.41666666,13794.5,13681.08333333,,,,,,,,,,,,,,,,
1736197505000,13529.75,13518.75,13431.43333333,13627.66666666,13600.116666659998,13195.33333333,13522.75,13344.18333333,13384.866666659998,13297.83333333,13547.766666659998,13561.75,13233.95,13237.633333329999,13591.5,13356.56666666,,,,,,,,,,,,,,,,
1736197510000,13213.016666659998,13398.06666666,13151.18333333,13527.716666659999,13350.33333333,13113.216666659999,13254.15,13286.0,13121.56666666,13229.66666666,13437.766666659998,13279.43333333,13177.75,13124.0,13304.15,13274.766666659998,,,,,,,,,,,,,,,,
1736197515000,13318.33333333,13395.0,13137.05,13468.35,13271.2,13027.95,13223.0,13507.56666666,12985.91666666,13228.383333329999,13286.2,13326.08333333,13068.283333329999,13037.45,13266.45,13211.33333333,,,,,,,,,,,,,,,,
1736197520000,13718.033333329999,13664.85,13459.283333329999,13687.23333333,13688.033333329999,13314.41666666,13597.55,13720.8,13464.08333333,13758.41666666,13596.266666659998,13618.516666659998,13295.883333329999,13282.45,13637.31666666,13472.116666659998,,,,,,,,,,,,,,,,
1736197525000,13653.8,13636.516666659998,13383.016666659998,13748.533333329999,13794.616666659998,13427.98333333,13520.05,13759.0,13538.15,13679.0,13819.516666659998,13537.18333333,13456.2,13490.18333333,13557.016666659998,13611.6,,,,,,,,,,,,,,,,
1736197530000,13857.2,13811.16666666,13681.56666666,13781.75,13865.7,13450.016666659998,13793.41666666,13853.6,13655.66666666,13690.16666666,13713.9,13815.16666666,13549.06666666,13390.95,13843.95,13637.716666659999,,,,,,,,,,,,,,,,
1736197535000,13724.866666659998,14082.73333333,13672.883333329999,14028.216666659999,13912.9,13522.43333333,13799.16666666,14042.283333329999,13666.266666659998,13846.866666659998,13966.06666666,13983.08333333,13622.633333329999,13617.43333333,14000.48333333,13688.383333329999,,,,,,,,,,,,,,,,
1736197540000,13667.93333333,14097.15,13892.283333329999,14204.33333333,14058.1,13812.23333333,13969.716666659999,13810.68333333,13828.366666659998,13742.48333333,14138.516666659998,14005.883333329999,13797.58333333,13791.366666659998,14049.466666659999,13942.016666659998,,,,,,,,,,,,,,,,
1736197545000,13803.93333333,13891.05,13712.9,13978.216666659999,13910.45,13560.4,13823.06666666,13896.55,13674.966666659999,13744.6,13915.866666659998,13846.3,13691.81666666,13747.35,13873.716666659999,13719.23333333,,,,,,,,,,,,,,,,
1736197550000,13906.56666666,13947.283333329999,13809.83333333,14074.23333333,13990.516666659998,13679.48333333,13905.8,13923.883333329999,13778.58333333,13890.366666659998,13990.05,13927.06666666,13659.18333333,13660.73333333,13954.6,13870.05,,,,,,,,,,,,,,,,
1736197555000,13853.45,14057.466666659999,13727.45,14104.633333329999,13938.633333329999,13667.31666666,13834.35,13898.033333329999,13910.58333333,13820.66666666,14020.383333329999,13863.81666666,13794.033333329999,13691.06666666,13899.866666659998,13833.15,,,,,,,,,,,,,,,,
1736197560000,14015.98333333,14187.33333333,13890.31666666,14079.966666659999,14060.68333333,13644.25,13978.116666659998,14287.3,13833.283333329999,13972.366666659998,14034.58333333,13994.65,13706.15,13666.466666659999,14031.783333329999,13807.0,,,,,,,,,,,,,,,,
1736197565000,14412.43333333,14487.91666666,14165.25,14474.55,14389.18333333,14005.5,14295.18333333,14396.93333333,14163.16666666,14474.15,14400.283333329999,14292.81666666,14225.18333333,14052.533333329999,14323.466666659999,14305.43333333,,,,,,,,,,,,,,,,
1736197570000,14572.45,14548.283333329999,14369.98333333,14573.383333329999,14586.533333329999,14173.116666659998,14486.5,14202.56666666,14351.133333329999,14622.4,14499.7,14506.866666659998,14364.216666659999,14161.65,14537.73333333,14295.06666666,,,,,,,,,,,,,,,,
1736197575000,14275.383333329999,14347.93333333,14185.98333333,14349.116666659998,14407.91666666,13937.766666659998,14196.48333333,14222.866666659998,14264.33333333,14250.616666659998,14405.75,14225.33333333,14040.06666666,13988.6,14249.48333333,14100.6,,,,,,,,,,,,,,,,
1736197580000,14432.25,14304.466666659999,14221.3,14442.266666659998,14229.0,13986.33333333,14313.75,14333.68333333,14149.81666666,14165.016666659998,14302.283333329999,14329.93333333,14061.55,13988.95,14194.883333329999,14158.83333333,,,,,,,,,,,,,,,,
1736197585000,14274.3,14457.1,14211.68333333,14667.05,14420.8,14048.43333333,14335.73333333,14173.033333329999,14184.15,14315.98333333,14434.83333333,14355.533333329999,14107.23333333,14096.05,14385.91666666,14219.2,,,,,,,,,,,,,,,,
1736197590000,14122.66666666,14236.883333329999,14011.9,14356.216666659999,14191.5,13961.966666659999,14106.533333329999,14245.4,13967.466666659999,14107.73333333,14275.266666659998,14127.58333333,13994.66666666,13931.283333329999,14157.466666659999,14101.033333329999,,,,,,,,,,,,,,,,
1736197595000,14382.616666659998,14276.616666659998,13984.966666659999,14423.58333333,14180.85,13998.9,14097.48333333,14093.66666666,13961.06666666,14137.05,14341.05,14114.033333329999,14026.966666659999,14017.48333333,14147.56666666,14170.466666659999,,,,,,,,,,,,,,,,
1736197600000,14191.133333329999,14261.283333329999,14090.216666659999,14292.9,14318.866666659998,13861.016666659998,14237.83333333,14165.98333333,14100.366666659998,14346.58333333,14196.81666666,14241.31666666,14012.2,13927.783333329999,14259.41666666,14066.48333333,,,,,,,,,,,,,,,,
1736197605000,13959.633333329999,14356.3,14180.55,14360.866666659998,14386.466666659999,13906.033333329999,14297.766666659998,14209.883333329999,14169.3,14243.23333333,14280.5,14315.216666659999,13875.966666659999,13924.81666666,14353.383333329999,14065.783333329999,,,,,,,,,,,,,,,,
1736197610000,14050.75,14295.266666659998,13968.73333333,14396.25,14383.41666666,13917.533333329999,14285.866666659998,14402.866666659998,14162.85,14145.116666659998,14314.1,14306.283333329999,13958.56666666,13985.216666659999,14350.73333333,14061.16666666,,,,,,,,,,,,,,,,
1736197615000,14439.15,14304.4,14376.91666666,14602.66666666,14557.43333333,14184.68333333,14483.9,14377.55,14347.35,14452.6,14500.2,14507.68333333,14185.6,14188.18333333,14532.18333333,14365.56666666,,,,,,,,,,,,,,,,
1736197620000,14323.95,14405.75,14224.133333329999,14547.91666666,14515.93333333,14124.283333329999,14424.783333329999,14336.4,14272.93333333,14309.516666659998,14468.66666666,14439.85,14189.16666666,14126.75,14458.533333329999,14291.23333333,,,,,,,,,,,,,,,,
1736197625000,14662.83333333,14427.41666666,14338.41666666,14521.05,14539.9,14241.216666659999,14455.2,14587.43333333,14315.08333333,14415.9,14438.08333333,14480.18333333,14190.766666659998,14097.1,14509.65,14291.55,,,,,,,,,,,,,,,,
1736197630000,14744.56666666,14728.216666659999,14640.56666666,14728.2,14820.48333333,14364.3,14724.9,14983.48333333,14585.31666666,14718.06666666,14737.43333333,14741.383333329999,14340.116666659998,14397.23333333,14774.3,14586.95,,,,,,,,,,,,,,,,
1736197635000,14596.283333329999,15086.4,14740.81666666,15190.18333333,15001.2,14820.883333329999,14997.65,14810.266666659998,14760.616666659998,14949.83333333,15097.73333333,15005.766666659998,14871.0,14706.4,15051.0,15016.533333329999,,,,,,,,,,,,,,,,
1736197640000,14570.35,14821.7,14680.56666666,14893.93333333,15085.116666659998,14461.91666666,14824.8,14416.633333329999,14703.48333333,14808.1,14941.216666659999,14850.43333333,14519.98333333,14563.9,15050.216666659999,14639.5,,,,,,,,,,,,,,,,
1736197645000,14477.6,14504.41666666,14446.91666666,14627.266666659998,14474.25,14209.516666659998,14493.93333333,14560.56666666,14252.55,14339.58333333,14519.866666659998,14520.33333333,14296.73333333,14205.43333333,14561.383333329999,14383.55,,,,,,,,,,,,,,,,
