Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 5)","('flink_taskmanager_job_task_numRecordsInPerSecond', 6)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 6)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
425,13845.08333333,,,,,,,1000.0,,,,,,,1000.0,1000.0,14217133.0,2781.0,1
430,14055.266666659998,,,,,,,1000.0,,,,,,,1000.0,1000.0,16315628.0,,1
435,,,,,,,,,,,,,,,,,,,0
480,,,,,,,,,,,,,,,,,,-1.0,0
485,0.0,0.0,,,,,,1000.0,1000.0,,,,,,0.0,0.0,-1.0,-1.0,2
490,0.0,0.0,,,,,,1000.0,821.0,,,,,,0.0,0.0,-1.0,-1.0,2
495,185.7333333333,239.6833333333,,,,,,881.0,431.0,,,,,,0.0,0.0,-1.0,4997.0,2
500,684.4666666666,663.7166666666,,,,,,921.0,440.0,,,,,,56.0,71.0,8176648.0,7528.0,2
505,684.4666666666,869.5666666666,,,,,,941.0,510.0,,,,,,299.0,316.0,11768825.0,1879.0,2
510,1568.4166666666,1553.45,,,,,,953.0,537.0,,,,,,453.0,472.0,14627421.0,4215.0,2
515,2030.6166666666,2020.7,,,,,,961.0,559.0,,,,,,572.0,611.0,11517925.0,1278.0,2
520,2540.1666666666,2614.85,,,,,,966.0,534.0,,,,,,660.0,709.0,16978849.0,1591.0,2
525,3741.55,3927.86666667,,,,,,971.0,535.0,,,,,,680.0,722.0,5798765.0,1880.0,2
530,4909.76666667,4851.3,,,,,,974.0,559.0,,,,,,691.0,728.0,9624408.0,1992.0,2
535,5660.06666667,5668.8,,,,,,977.0,582.0,,,,,,722.0,756.0,12755937.0,2590.0,2
540,6542.45,6695.28333333,,,,,,979.0,582.0,,,,,,761.0,800.0,11649003.0,2196.0,2
545,7783.91666666,7929.2,,,,,,981.0,586.0,,,,,,812.0,858.0,6238796.0,1401.0,2
550,9073.1,8967.86666666,,,,,,981.0,578.0,,,,,,887.0,933.0,13369607.0,1379.0,2
555,9761.08333333,9826.65,,,,,,1000.0,645.0,,,,,,968.0,1000.0,12119879.0,990.0,2
560,10500.16666666,10613.71666666,,,,,,1000.0,663.0,,,,,,1000.0,1000.0,6070972.0,1090.0,2
565,11597.466666659999,11276.11666666,,,,,,1000.0,667.0,,,,,,1000.0,1000.0,9945549.0,3088.0,2
570,11821.68333333,11898.85,,,,,,1000.0,672.0,,,,,,1000.0,1000.0,13404112.0,2600.0,2
575,12839.533333329999,12659.633333329999,,,,,,1000.0,681.0,,,,,,1000.0,1000.0,5333895.0,2790.0,2
580,13110.31666666,13062.1,,,,,,1000.0,712.0,,,,,,985.0,1000.0,8727595.0,2661.0,2
585,13060.4,12933.216666659999,,,,,,1000.0,726.0,,,,,,995.0,1000.0,12376166.0,1913.0,2
590,13285.68333333,13110.23333333,,,,,,1000.0,719.0,,,,,,997.0,1000.0,5596567.0,1591.0,2
595,13348.466666659999,13338.766666659998,,,,,,1000.0,722.0,,,,,,990.0,1000.0,9053584.0,1388.0,2
600,13778.883333329999,13616.55,,,,,,1000.0,729.0,,,,,,994.0,1000.0,12687405.0,1097.0,2
605,13777.266666659998,13410.633333329999,,,,,,1000.0,744.0,,,,,,952.0,1000.0,11988345.0,2490.0,2
610,13940.75,13919.95,,,,,,1000.0,755.0,,,,,,956.0,1000.0,10317594.0,1888.0,2
615,13968.18333333,13462.766666659998,,,,,,1000.0,758.0,,,,,,949.0,1000.0,13195506.0,796.0,2
620,13927.58333333,13716.716666659999,,,,,,1000.0,770.0,,,,,,941.0,1000.0,5364491.0,1251.0,2
625,14313.73333333,14073.41666666,,,,,,1000.0,767.0,,,,,,940.0,1000.0,10481499.0,1251.0,2
630,13915.133333329999,13754.766666659998,,,,,,1000.0,780.0,,,,,,943.0,1000.0,10481499.0,3096.0,2
635,14004.616666659998,13774.05,,,,,,1000.0,783.0,,,,,,979.0,1000.0,13860065.0,1911.0,2
640,14108.716666659999,13714.31666666,,,,,,1000.0,786.0,,,,,,983.0,1000.0,4103012.0,1004.0,2
645,14594.0,14147.966666659999,,,,,,1000.0,795.0,,,,,,1000.0,1000.0,10596703.0,1004.0,2
650,14001.18333333,14075.3,,,,,,1000.0,807.0,,,,,,1000.0,1000.0,10596703.0,2104.0,2
655,15041.31666666,14614.25,,,,,,1000.0,799.0,,,,,,1000.0,1000.0,3996433.0,1389.0,2
660,14940.43333333,14764.85,,,,,,1000.0,821.0,,,,,,999.0,1000.0,7511571.0,970.0,2
665,14931.56666666,14690.1,,,,,,1000.0,829.0,,,,,,1000.0,1000.0,12225602.0,2536.0,2
670,14932.216666659999,14812.08333333,,,,,,1000.0,821.0,,,,,,1000.0,1000.0,5932122.0,1688.0,2
675,15267.98333333,15171.98333333,,,,,,1000.0,815.0,,,,,,1000.0,1000.0,9406129.0,1489.0,2
680,15318.4,15195.883333329999,,,,,,1000.0,814.0,,,,,,1000.0,1000.0,13128362.0,887.0,2
685,15190.466666659999,15043.15,,,,,,1000.0,822.0,,,,,,1000.0,1000.0,8284794.0,887.0,2
690,15369.95,15234.516666659998,,,,,,1000.0,811.0,,,,,,999.0,1000.0,8284794.0,2590.0,2
695,15394.73333333,15337.31666666,,,,,,1000.0,806.0,,,,,,973.0,1000.0,16865895.0,2654.0,2
700,15568.55,15600.25,,,,,,1000.0,813.0,,,,,,975.0,1000.0,21311321.0,1091.0,2
705,15626.883333329999,15457.66666666,,,,,,1000.0,807.0,,,,,,975.0,1000.0,10704199.0,1191.0,2
710,15662.55,15272.216666659999,,,,,,1000.0,812.0,,,,,,961.0,1000.0,16832219.0,3067.0,2
715,15665.633333329999,15469.18333333,,,,,,1000.0,819.0,,,,,,977.0,1000.0,15744342.0,2101.0,2
720,15343.43333333,15039.16666666,,,,,,1000.0,817.0,,,,,,968.0,1000.0,7677369.0,1248.0,2
725,15639.31666666,15523.66666666,,,,,,1000.0,807.0,,,,,,989.0,1000.0,16984302.0,1536.0,2
730,15330.883333329999,15152.33333333,,,,,,1000.0,817.0,,,,,,981.0,1000.0,21933881.0,804.0,2
735,15530.5,15351.75,,,,,,1000.0,807.0,,,,,,981.0,1000.0,9823912.0,1142.0,2
740,15527.466666659999,15071.533333329999,,,,,,1000.0,803.0,,,,,,959.0,1000.0,15983904.0,4591.0,2
745,14921.633333329999,14975.23333333,,,,,,1000.0,801.0,,,,,,976.0,1000.0,21888966.0,835.0,2
750,15016.75,14520.266666659998,,,,,,1000.0,804.0,,,,,,997.0,1000.0,5934572.0,3029.0,2
755,15268.48333333,15041.466666659999,,,,,,1000.0,803.0,,,,,,1000.0,1000.0,10067474.0,2711.0,2
760,15148.283333329999,14725.83333333,,,,,,1000.0,801.0,,,,,,1000.0,1000.0,13818022.0,1766.0,2
765,14565.116666659998,14589.91666666,,,,,,1000.0,802.0,,,,,,997.0,1000.0,5246619.0,1474.0,2
770,15093.25,14865.616666659998,,,,,,1000.0,790.0,,,,,,996.0,1000.0,8840622.0,1190.0,2
775,14333.033333329999,14282.8,,,,,,1000.0,784.0,,,,,,995.0,1000.0,12995864.0,3048.0,2
780,14905.05,14576.05,,,,,,1000.0,772.0,,,,,,991.0,1000.0,11685498.0,1762.0,2
785,14529.116666659998,14518.55,,,,,,1000.0,773.0,,,,,,986.0,1000.0,9697995.0,1546.0,2
790,14992.48333333,14559.766666659998,,,,,,1000.0,766.0,,,,,,972.0,1000.0,13791449.0,1236.0,2
795,14518.18333333,14422.883333329999,,,,,,1000.0,772.0,,,,,,989.0,1000.0,17645252.0,889.0,2
800,14791.05,14594.4,,,,,,1000.0,775.0,,,,,,983.0,1000.0,8672604.0,2790.0,2
805,15246.58333333,14822.466666659999,,,,,,1000.0,777.0,,,,,,975.0,1000.0,14562015.0,1898.0,2
810,15560.56666666,15374.73333333,,,,,,1000.0,779.0,,,,,,944.0,998.0,21643182.0,1394.0,2
815,14756.18333333,14764.9,,,,,,1000.0,788.0,,,,,,935.0,981.0,7426855.0,991.0,2
820,15282.31666666,15097.93333333,,,,,,1000.0,776.0,,,,,,957.0,983.0,12263774.0,3297.0,2
825,15032.266666659998,14715.31666666,,,,,,1000.0,774.0,,,,,,946.0,963.0,17380976.0,2025.0,2
830,15118.95,15129.93333333,,,,,,1000.0,772.0,,,,,,977.0,997.0,6711145.0,1689.0,2
835,15382.45,15074.15,,,,,,1000.0,777.0,,,,,,956.0,987.0,11445988.0,1089.0,2
840,15344.4,15280.133333329999,,,,,,1000.0,778.0,,,,,,974.0,1000.0,15151181.0,1272.0,2
845,15256.9,14812.16666666,,,,,,1000.0,784.0,,,,,,955.0,1000.0,21278686.0,2291.0,2
850,15351.533333329999,15412.3,,,,,,1000.0,789.0,,,,,,979.0,1000.0,15167108.0,1789.0,2
855,15369.75,15133.05,,,,,,1000.0,798.0,,,,,,962.0,1000.0,18839206.0,788.0,2
860,15286.48333333,15211.883333329999,,,,,,1000.0,800.0,,,,,,988.0,1000.0,9008466.0,788.0,2
865,15198.98333333,15011.75,,,,,,1000.0,800.0,,,,,,982.0,1000.0,9008466.0,2391.0,2
870,15537.7,15436.85,,,,,,1000.0,795.0,,,,,,996.0,1000.0,18964679.0,2467.0,2
875,15464.116666659998,15020.08333333,,,,,,1000.0,799.0,,,,,,984.0,1000.0,22973389.0,1619.0,2
880,15054.33333333,15100.966666659999,,,,,,1000.0,812.0,,,,,,980.0,1000.0,8325187.0,954.0,2
885,15550.65,15292.85,,,,,,1000.0,813.0,,,,,,973.0,1000.0,12570958.0,3195.0,2
890,15598.66666666,15376.716666659999,,,,,,1000.0,824.0,,,,,,960.0,1000.0,18782469.0,1799.0,2
895,15316.2,15076.05,,,,,,1000.0,830.0,,,,,,968.0,1000.0,8113351.0,1089.0,2
900,15345.05,15165.06666666,,,,,,1000.0,827.0,,,,,,974.0,1000.0,11781880.0,1045.0,2
905,15400.266666659998,15206.366666659998,,,,,,1000.0,829.0,,,,,,971.0,1000.0,18132013.0,2190.0,2
910,15123.91666666,14897.73333333,,,,,,1000.0,828.0,,,,,,978.0,1000.0,8814512.0,1500.0,2
915,15398.08333333,15144.766666659998,,,,,,1000.0,827.0,,,,,,975.0,1000.0,13079508.0,1147.0,2
920,15455.73333333,15160.48333333,,,,,,1000.0,826.0,,,,,,976.0,1000.0,17761024.0,3497.0,2
925,15347.0,15151.31666666,,,,,,1000.0,826.0,,,,,,980.0,1000.0,23147831.0,2169.0,2
930,15392.716666659999,15197.93333333,,,,,,1000.0,829.0,,,,,,989.0,1000.0,12848421.0,1697.0,2
935,15355.06666666,15256.95,,,,,,1000.0,835.0,,,,,,989.0,1000.0,17008213.0,,2
940,,,,,,,,,,,,,,,,,,,0
980,,,0.0,,,,,,,,,,,,,,,-1.0,1
985,0.0,0.0,0.0,,,,,1000.0,,1000.0,,,,,0.0,0.0,-1.0,-1.0,3
990,0.0,0.0,0.0,,,,,780.0,594.0,589.0,,,,,0.0,0.0,-1.0,4643.0,3
995,10.583333333333,11.6,2.066666666666,,,,,890.0,797.0,776.0,,,,,209.0,210.0,7854782.0,4643.0,3
1000,10.583333333333,147.45,146.3666666666,,,,,927.0,731.0,622.0,,,,,598.0,606.0,7854782.0,11045.0,3
1005,362.25,363.0333333333,368.7666666666,,,,,945.0,564.0,492.0,,,,,731.0,751.0,12758367.0,3649.0,3
1010,761.6833333333,797.4666666666,809.8833333333,,,,,956.0,485.0,423.0,,,,,605.0,632.0,14728756.0,2244.0,3
1015,1422.9,1474.7666666666,1468.8,,,,,964.0,436.0,382.0,,,,,551.0,564.0,5937481.0,3114.0,3
1020,2165.3,2338.8,2306.4,,,,,969.0,477.0,429.0,,,,,579.0,595.0,12975805.0,2506.0,3
1025,3110.7166666666,3147.0833333333,3203.1833333332997,,,,,973.0,482.0,439.0,,,,,617.0,624.0,7794572.0,2035.0,3
1030,4338.95,4274.81666667,4228.71666667,,,,,976.0,511.0,482.0,,,,,642.0,646.0,12632334.0,1218.0,3
1035,4991.66666667,5084.0,5014.1,,,,,978.0,528.0,506.0,,,,,664.0,664.0,18547162.0,2038.0,3
1040,6175.85,5989.35,5904.41666667,,,,,980.0,538.0,522.0,,,,,702.0,681.0,8897019.0,1033.0,3
1045,7260.28333333,7180.96666666,7143.733333329999,,,,,982.0,538.0,527.0,,,,,714.0,697.0,13070522.0,2380.0,3
1050,8042.35,7945.83333333,7870.9,,,,,1000.0,542.0,537.0,,,,,788.0,770.0,20293621.0,1734.0,3
1055,9058.3,8860.5,8801.55,,,,,1000.0,517.0,516.0,,,,,824.0,801.0,24397038.0,1536.0,3
1060,10363.76666666,9934.51666666,9794.283333329999,,,,,1000.0,521.0,546.0,,,,,792.0,761.0,15343184.0,1136.0,3
1065,11129.16666666,10863.01666666,10730.43333333,,,,,1000.0,571.0,592.0,,,,,776.0,734.0,22212093.0,2633.0,3
1070,11395.18333333,11252.91666666,11073.11666666,,,,,1000.0,614.0,633.0,,,,,838.0,783.0,27872567.0,1335.0,3
1075,11903.31666666,11566.16666666,11483.68333333,,,,,1000.0,654.0,675.0,,,,,897.0,834.0,10002720.0,1936.0,3
1080,12308.31666666,11691.91666666,11528.1,,,,,1000.0,636.0,660.0,,,,,904.0,839.0,20261744.0,1491.0,3
1085,12218.2,11811.16666666,11710.216666659999,,,,,1000.0,644.0,674.0,,,,,896.0,836.0,25004588.0,1126.0,3
1090,11848.283333329999,11632.48333333,11478.71666666,,,,,1000.0,646.0,675.0,,,,,901.0,841.0,16804208.0,1126.0,3
1095,12510.25,12162.33333333,11991.016666659998,,,,,1000.0,648.0,679.0,,,,,893.0,833.0,16804208.0,2003.0,3
1100,12402.55,12073.73333333,11902.533333329999,,,,,1000.0,653.0,689.0,,,,,895.0,827.0,29156648.0,752.0,3
1105,12677.1,12166.31666666,11944.6,,,,,1000.0,657.0,692.0,,,,,904.0,821.0,12476207.0,1146.0,3
1110,12614.23333333,12137.23333333,11977.016666659998,,,,,1000.0,659.0,691.0,,,,,909.0,825.0,24031487.0,1146.0,3
1115,12526.75,12211.033333329999,11985.98333333,,,,,1000.0,660.0,691.0,,,,,913.0,821.0,24031487.0,1035.0,3
1120,12205.0,11861.766666659998,11901.133333329999,,,,,1000.0,668.0,697.0,,,,,902.0,813.0,10514175.0,2033.0,3
1125,12262.73333333,11875.16666666,11904.7,,,,,1000.0,670.0,701.0,,,,,897.0,824.0,17408050.0,1135.0,3
1130,12904.33333333,12373.266666659998,12199.05,,,,,1000.0,665.0,701.0,,,,,901.0,823.0,22319905.0,1633.0,3
1135,12597.1,12164.16666666,12122.133333329999,,,,,1000.0,664.0,702.0,,,,,900.0,825.0,11854923.0,2435.0,3
1140,12458.06666666,12324.65,12200.7,,,,,1000.0,686.0,711.0,,,,,903.0,815.0,17332832.0,1507.0,3
1145,12814.65,12492.73333333,12339.23333333,,,,,1000.0,689.0,719.0,,,,,915.0,807.0,22535079.0,2933.0,3
1150,12952.48333333,12651.55,12452.33333333,,,,,1000.0,687.0,709.0,,,,,914.0,792.0,29165996.0,1335.0,3
1155,12863.216666659999,12477.533333329999,12328.35,,,,,1000.0,685.0,704.0,,,,,927.0,805.0,11981550.0,1334.0,3
1160,12820.366666659998,12472.45,12378.0,,,,,1000.0,687.0,693.0,,,,,909.0,801.0,22841404.0,2622.0,3
1165,12723.766666659998,12394.65,12212.283333329999,,,,,1000.0,699.0,704.0,,,,,901.0,787.0,30686021.0,935.0,3
1170,13264.966666659999,12945.0,12716.48333333,,,,,1000.0,711.0,704.0,,,,,909.0,781.0,12428835.0,1101.0,3
1175,13438.16666666,12954.85,12783.783333329999,,,,,1000.0,716.0,707.0,,,,,924.0,798.0,25211020.0,2734.0,3
1180,13632.716666659999,13256.633333329999,12854.23333333,,,,,1000.0,710.0,708.0,,,,,928.0,804.0,32927658.0,749.0,3
1185,13685.966666659999,13315.35,12906.05,,,,,1000.0,717.0,716.0,,,,,930.0,786.0,13104536.0,1835.0,3
1190,13526.81666666,13064.3,12878.6,,,,,1000.0,722.0,728.0,,,,,928.0,793.0,20195586.0,3039.0,3
1195,13523.4,13191.65,12938.43333333,,,,,1000.0,726.0,728.0,,,,,924.0,793.0,25692433.0,833.0,3
1200,13324.766666659998,12938.216666659999,12715.7,,,,,1000.0,724.0,738.0,,,,,928.0,799.0,13980527.0,2587.0,3
1205,13044.9,12615.966666659999,12455.08333333,,,,,1000.0,716.0,731.0,,,,,930.0,819.0,22668997.0,1736.0,3
1210,13586.16666666,12983.6,12803.35,,,,,1000.0,701.0,718.0,,,,,922.0,810.0,28584392.0,1933.0,3
1215,13498.516666659998,12949.716666659999,12766.08333333,,,,,1000.0,707.0,718.0,,,,,916.0,796.0,11675151.0,920.0,3
1220,13581.1,13431.016666659998,13173.75,,,,,1000.0,712.0,722.0,,,,,914.0,797.0,18894894.0,1233.0,3
1225,13828.383333329999,13467.05,13273.31666666,,,,,1000.0,711.0,722.0,,,,,943.0,833.0,24375719.0,764.0,3
1230,13591.56666666,13167.95,12985.81666666,,,,,1000.0,705.0,723.0,,,,,930.0,829.0,9902354.0,764.0,3
1235,13407.55,13158.65,12972.35,,,,,1000.0,697.0,718.0,,,,,919.0,817.0,9902354.0,1235.0,3
1240,13125.41666666,12997.6,12835.783333329999,,,,,1000.0,703.0,715.0,,,,,919.0,809.0,20677573.0,2745.0,3
1245,13189.5,13045.5,12861.55,,,,,1000.0,695.0,708.0,,,,,917.0,814.0,22861641.0,708.0,3
1250,13291.73333333,13145.383333329999,12964.8,,,,,1000.0,693.0,702.0,,,,,923.0,818.0,9367931.0,1834.0,3
1255,13584.383333329999,13373.466666659999,13035.116666659998,,,,,1000.0,686.0,701.0,,,,,916.0,818.0,16454366.0,1336.0,3
