,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737200720000,0.0
1737200725000,0.0
1737200730000,1384.5166666666
1737200735000,2079.3333333333
1737200740000,3369.55
1737200745000,8338.48333333
1737200750000,8702.93333333
1737200755000,16525.21666666
1737200760000,16827.93333333
1737200765000,16827.93333333
1737200770000,16827.93333333
1737200775000,18764.85
1737200780000,24531.816666659997
1737200785000,24531.816666659997
1737200790000,23147.3
1737200795000,26700.183333330002
1737200800000,27723.8
1737200805000,22754.86666666
1737200810000,27976.28333333
1737200815000,20386.03333333
1737200820000,20714.733333329998
1737200825000,25362.35
1737200830000,26478.98333333
1737200835000,30042.833333330003
1737200840000,24851.816666659997
1737200845000,25485.433333330002
1737200850000,30680.183333330002
1737200855000,26432.48333333
1737200860000,25346.36666666
1737200865000,29828.86666666
1737200870000,24243.0
1737200875000,26975.75
1737200880000,28874.05
1737200885000,24226.433333330002
1737200890000,28257.1
1737200895000,22756.33333333
1737200900000,25073.85
1737200905000,29753.083333330003
1737200910000,24558.333333330003
1737200915000,26571.5
1737200920000,29455.75
1737200925000,24973.25
1737200930000,29867.816666659997
1737200935000,27777.75
1737200940000,25743.4
1737200945000,30933.7
1737200950000,25786.4
1737200955000,28151.73333333
1737200960000,27382.96666666
1737200965000,
