Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,1000.0,0.0,0.0,22637.0,402.0,1
5,0.0,1000.0,0.0,0.0,22637.0,14.0,1
10,0.0,0.0,0.0,0.0,22637.0,15.0,1
15,0.0,0.0,0.0,0.0,723077.0,339.0,1
20,115.9166666666,0.0,0.0,0.0,1138322.0,86.0,1
25,320.6,0.0,0.0,0.0,2036181.0,139.0,1
30,645.2,0.0,0.0,0.0,23782884.0,984.0,1
35,5669.51666667,0.0,21.0,0.0,23782884.0,984.0,1
40,12740.93333333,99.0,130.0,31.0,24786188.0,467.0,1
45,13017.43333333,212.0,280.0,178.0,33944731.0,898.0,1
50,19798.43333333,300.0,349.0,272.0,28161475.0,615.0,1
55,24567.433333330002,370.0,401.0,343.0,28161475.0,615.0,1
60,28160.083333330003,427.0,468.0,432.0,24131934.0,357.0,1
65,28413.566666659997,475.0,542.0,510.0,32353914.0,1038.0,1
70,41912.45,617.0,600.0,589.0,32353914.0,1038.0,1
75,43027.78333333,702.0,682.0,671.0,37170563.0,519.0,1
80,42911.86666666,784.0,765.0,754.0,38173659.0,1173.0,1
85,51912.8,864.0,996.0,988.0,38173659.0,1173.0,1
90,52929.33333333,944.0,1000.0,1000.0,38173659.0,1173.0,1
95,47905.016666660005,996.0,1000.0,1000.0,34467399.0,725.0,1
100,43204.5,1000.0,1000.0,1000.0,34467399.0,725.0,1
105,47683.03333333,1000.0,1000.0,1000.0,36737562.0,492.0,1
110,40902.03333333,1000.0,1000.0,1000.0,40112185.0,541.0,1
115,42263.4,1000.0,1000.0,1000.0,40112185.0,541.0,1
120,38670.75,1000.0,1000.0,1000.0,36616620.0,6889.0,1
125,39014.15,1000.0,1000.0,1000.0,36616620.0,6889.0,1
130,25515.266666659998,1000.0,1000.0,1000.0,8215864.0,297.0,1
135,28674.583333330003,1000.0,1000.0,1000.0,21789502.0,1458.0,1
140,37067.81666666,1000.0,1000.0,1000.0,34316871.0,1798.0,1
145,34797.983333330005,1000.0,1000.0,1000.0,35780413.0,2070.0,1
150,39205.1,1000.0,1000.0,1000.0,46841212.0,2448.0,1
155,45016.85,1000.0,1000.0,1000.0,43487317.0,2615.0,1
160,50155.13333333,1000.0,1000.0,1000.0,43487317.0,2615.0,1
165,49555.55,1000.0,1000.0,1000.0,54129996.0,638.0,1
170,50013.2,1000.0,1000.0,1000.0,54129996.0,638.0,1
175,49200.81666666,1000.0,1000.0,1000.0,42252572.0,8096.0,1
180,49200.81666666,1000.0,1000.0,1000.0,42252572.0,8096.0,1
185,50204.78333333,1000.0,1000.0,1000.0,42252572.0,8096.0,1
190,50204.78333333,1000.0,1000.0,1000.0,47092491.0,3354.0,1
195,47285.18333333,1000.0,1000.0,1000.0,16118540.0,1132.0,1
200,45006.716666659995,1000.0,1000.0,1000.0,26921229.0,1150.0,1
205,43719.38333333,1000.0,1000.0,1000.0,38615761.0,1685.0,1
210,44147.81666666,1000.0,1000.0,1000.0,40005090.0,2247.0,1
215,44584.3,1000.0,1000.0,1000.0,35935754.0,2592.0,1
220,44680.16666666,1000.0,1000.0,1000.0,59214352.0,915.0,1
225,48604.06666666,1000.0,1000.0,1000.0,59214352.0,915.0,1
230,49394.95,1000.0,1000.0,1000.0,56058741.0,604.0,1
235,44896.95,1000.0,1000.0,1000.0,56058741.0,604.0,1
240,,,,,,,0
