,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737222455000,0.0
1737222460000,427.6666666666
1737222465000,2083.2
1737222470000,2083.8666666666
1737222475000,12534.3
1737222480000,12834.0
1737222485000,16955.066666659997
1737222490000,20593.86666666
1737222495000,24573.0
1737222500000,29642.3
1737222505000,41135.8
1737222510000,41135.8
1737222515000,41135.8
1737222520000,49585.45
1737222525000,48390.866666660004
1737222530000,48390.2
1737222535000,44347.85
1737222540000,44048.15
1737222545000,41034.216666659995
1737222550000,42087.61666666
1737222555000,38108.483333330005
1737222560000,34634.36666666
1737222565000,23140.86666666
1737222570000,28406.98333333
1737222575000,36022.18333333
1737222580000,32835.483333330005
1737222585000,38722.53333333
1737222590000,39063.91666666
1737222595000,37738.1
1737222600000,37738.1
1737222605000,42497.05
1737222610000,37804.85
1737222615000,41391.233333330005
1737222620000,40106.966666659995
1737222625000,40106.966666659995
1737222630000,36388.25
1737222635000,36147.25
1737222640000,36229.05
1737222645000,30191.96666666
1737222650000,35762.25
1737222655000,30679.98333333
1737222660000,36778.15
1737222665000,30912.066666659997
1737222670000,31769.86666666
1737222675000,32852.53333333
1737222680000,32541.61666666
1737222685000,38480.76666666
1737222690000,36933.36666666
1737222695000,
