Timestamp,flink_jobmanager_job_lastCheckpointSize
1707948080,-1.0
1707948085,-1.0
1707948090,-1.0
1707948095,-1.0
1707948100,-1.0
1707948105,-1.0
1707948110,-1.0
1707948115,-1.0
1707948120,-1.0
1707948125,-1.0
1707948130,-1.0
1707948135,-1.0
1707948140,-1.0
1707948145,-1.0
1707948150,-1.0
1707948155,-1.0
1707948160,-1.0
1707948165,-1.0
1707948170,-1.0
1707948175,-1.0
1707948180,-1.0
1707948185,-1.0
1707948190,-1.0
1707948195,-1.0
1707948200,-1.0
1707948205,-1.0
1707948210,-1.0
1707948215,-1.0
1707948220,-1.0
1707948225,-1.0
1707948230,-1.0
1707948235,-1.0
1707948240,-1.0
1707948245,-1.0
1707948250,-1.0
1707948255,-1.0
1707948260,-1.0
1707948265,-1.0
1707948270,-1.0
1707948275,-1.0
1707948280,-1.0
1707948285,-1.0
1707948290,-1.0
1707948295,-1.0
1707948300,-1.0
1707948305,-1.0
1707948310,-1.0
1707948315,-1.0
1707948320,-1.0
1707948325,-1.0
1707948330,-1.0
1707948335,-1.0
1707948340,-1.0
1707948345,-1.0
1707948350,-1.0
1707948355,-1.0
1707948360,-1.0
1707948365,-1.0
1707948370,-1.0
1707948375,-1.0
1707948380,-1.0
1707948385,-1.0
1707948390,-1.0
1707948395,-1.0
1707948400,-1.0
1707948405,-1.0
1707948410,-1.0
1707948415,-1.0
1707948420,-1.0
1707948425,-1.0
1707948430,-1.0
1707948435,-1.0
1707948440,-1.0
1707948445,-1.0
1707948450,-1.0
1707948455,-1.0
1707948460,-1.0
1707948465,-1.0
1707948470,-1.0
1707948475,
1707947635,-1.0
1707947640,-1.0
1707947645,-1.0
1707947650,-1.0
1707947655,-1.0
1707947660,-1.0
1707947665,-1.0
1707947670,-1.0
1707947675,-1.0
1707947680,-1.0
1707947685,-1.0
1707947690,-1.0
1707947695,-1.0
1707947700,-1.0
1707947705,-1.0
1707947710,-1.0
1707947715,-1.0
1707947720,-1.0
1707947725,-1.0
1707947730,-1.0
1707947735,-1.0
1707947740,-1.0
1707947745,-1.0
1707947750,-1.0
1707947755,-1.0
1707947760,-1.0
1707947765,-1.0
1707947770,-1.0
1707947775,-1.0
1707947780,-1.0
1707947785,-1.0
1707947790,-1.0
1707947795,-1.0
1707947800,-1.0
1707947805,-1.0
1707947810,-1.0
1707947815,-1.0
1707947820,-1.0
1707947825,-1.0
1707947830,-1.0
1707947835,-1.0
1707947840,-1.0
1707947845,-1.0
1707947850,-1.0
1707947855,-1.0
1707947860,-1.0
1707947865,-1.0
1707947870,-1.0
1707947875,-1.0
1707947880,-1.0
1707947885,-1.0
1707947890,-1.0
1707947895,-1.0
1707947900,-1.0
1707947905,-1.0
1707947910,-1.0
1707947915,-1.0
1707947920,-1.0
1707947925,-1.0
1707947930,-1.0
1707947935,-1.0
1707947940,-1.0
1707947945,-1.0
1707947950,-1.0
1707947955,-1.0
1707947960,-1.0
1707947965,-1.0
1707947970,-1.0
1707947975,-1.0
1707947980,-1.0
1707947985,-1.0
1707947990,-1.0
1707947995,-1.0
1707948000,-1.0
1707948005,-1.0
1707948010,-1.0
1707948015,-1.0
1707948020,-1.0
1707948025,
1707949865,-1.0
1707949870,-1.0
1707949875,-1.0
1707949880,-1.0
1707949885,-1.0
1707949890,-1.0
1707949895,-1.0
1707949900,-1.0
1707949905,-1.0
1707949910,-1.0
1707949915,-1.0
1707949920,-1.0
1707949925,-1.0
1707949930,-1.0
1707949935,-1.0
1707949940,-1.0
1707949945,-1.0
1707949950,-1.0
1707949955,-1.0
1707949960,-1.0
1707949965,-1.0
1707949970,-1.0
1707949975,-1.0
1707949980,-1.0
1707949985,-1.0
1707949990,-1.0
1707949995,-1.0
1707950000,-1.0
1707950005,-1.0
1707950010,-1.0
1707950015,-1.0
1707950020,-1.0
1707950025,-1.0
1707950030,-1.0
1707950035,-1.0
1707950040,-1.0
1707950045,-1.0
1707950050,-1.0
1707950055,-1.0
1707950060,-1.0
1707950065,-1.0
1707950070,-1.0
1707950075,-1.0
1707950080,-1.0
1707950085,-1.0
1707950090,-1.0
1707950095,-1.0
1707950100,-1.0
1707950105,-1.0
1707950110,-1.0
1707950115,-1.0
1707950120,-1.0
1707950125,-1.0
1707950130,-1.0
1707950135,-1.0
1707950140,-1.0
1707950145,-1.0
1707950150,-1.0
1707950155,-1.0
1707950160,-1.0
1707950165,-1.0
1707950170,-1.0
1707950175,-1.0
1707950180,-1.0
1707950185,-1.0
1707950190,-1.0
1707950195,-1.0
1707950200,-1.0
1707950205,-1.0
1707950210,-1.0
1707950215,-1.0
1707950220,-1.0
1707950225,-1.0
1707950230,-1.0
1707950235,-1.0
1707950240,-1.0
1707950245,-1.0
1707950250,-1.0
1707950255,-1.0
1707948525,-1.0
1707948530,-1.0
1707948535,-1.0
1707948540,-1.0
1707948545,-1.0
1707948550,-1.0
1707948555,-1.0
1707948560,-1.0
1707948565,-1.0
1707948570,-1.0
