Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,1000.0,0.0,0.0,2844657.0,288.0,1
5,1092.85,398.0,0.0,0.0,5090518.0,264.0,1
10,2504.1833333332997,306.0,0.0,0.0,5338942.0,256.0,1
15,4574.46666667,314.0,0.0,66.0,18482983.0,1003.0,1
20,13911.133333329999,485.0,185.0,263.0,27201157.0,4729.0,1
25,13911.133333329999,588.0,348.0,410.0,29703857.0,468.0,1
30,23560.583333330003,657.0,595.0,652.0,29703857.0,468.0,1
35,23560.583333330003,706.0,653.0,701.0,29703857.0,468.0,1
40,23560.583333330003,743.0,696.0,739.0,17061091.0,455.0,1
45,24401.05,772.0,954.0,992.0,20017254.0,511.0,1
50,29605.71666666,794.0,949.0,985.0,20017254.0,511.0,1
55,29605.71666666,813.0,954.0,986.0,22929936.0,474.0,1
60,31203.03333333,829.0,1000.0,1000.0,22929936.0,474.0,1
65,34457.65,879.0,1000.0,1000.0,23353432.0,506.0,1
70,33046.31666666,944.0,1000.0,1000.0,26761538.0,520.0,1
75,36717.983333330005,1000.0,1000.0,1000.0,26761538.0,520.0,1
80,27381.316666659997,1000.0,1000.0,1000.0,18329570.0,424.0,1
85,32098.7,1000.0,1000.0,1000.0,18329570.0,424.0,1
90,23411.433333330002,1000.0,1000.0,1000.0,20213003.0,465.0,1
95,24069.683333330002,1000.0,1000.0,1000.0,21543481.0,428.0,1
100,25530.48333333,1000.0,1000.0,1000.0,26758326.0,825.0,1
105,33289.716666659995,1000.0,1000.0,1000.0,26758326.0,825.0,1
110,28085.05,1000.0,1000.0,1000.0,20034745.0,710.0,1
115,34108.81666666,1000.0,1000.0,1000.0,20034745.0,710.0,1
120,32764.433333330002,1000.0,1000.0,1000.0,14610698.0,487.0,1
125,29706.1,1000.0,1000.0,1000.0,14610698.0,487.0,1
130,33865.26666666,1000.0,1000.0,1000.0,23273391.0,463.0,1
135,28123.316666659997,1000.0,1000.0,1000.0,27057884.0,827.0,1
140,34061.61666666,1000.0,1000.0,1000.0,27057884.0,827.0,1
145,29344.23333333,1000.0,1000.0,1000.0,22638598.0,467.0,1
150,34302.51666666,1000.0,1000.0,1000.0,22638598.0,467.0,1
155,33644.26666666,1000.0,1000.0,1000.0,9883921.0,355.0,1
160,33138.983333330005,1000.0,1000.0,1000.0,9883921.0,355.0,1
165,29310.2,1000.0,1000.0,1000.0,18383317.0,9555.0,1
170,29310.2,1000.0,1000.0,1000.0,6118735.0,316.0,1
175,24929.03333333,1000.0,1000.0,1000.0,19724796.0,1015.0,1
180,31563.61666666,1000.0,1000.0,1000.0,24027759.0,718.0,1
185,30620.066666659997,1000.0,1000.0,1000.0,24027759.0,718.0,1
190,32560.78333333,1000.0,1000.0,1000.0,18214050.0,7075.0,1
195,32560.78333333,1000.0,1000.0,1000.0,26834956.0,676.0,1
200,31947.11666666,1000.0,1000.0,1000.0,26834956.0,676.0,1
205,31947.11666666,1000.0,1000.0,1000.0,20318210.0,683.0,1
210,30903.55,1000.0,1000.0,1000.0,20318210.0,683.0,1
215,31688.28333333,1000.0,1000.0,1000.0,18412871.0,433.0,1
220,31599.8,1000.0,1000.0,1000.0,18412871.0,433.0,1
225,32089.36666666,1000.0,1000.0,1000.0,19617372.0,454.0,1
230,32089.36666666,1000.0,1000.0,1000.0,18966206.0,1151.0,1
235,32068.1,1000.0,1000.0,1000.0,11348862.0,3637.0,1
240,30511.65,1000.0,1000.0,1000.0,,,1
245,,,,,,,0
