,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737517700000,1000.0
1737517705000,0.0
1737517710000,0.0
1737517715000,0.0
1737517720000,0.0
1737517725000,48.0
1737517730000,207.0
1737517735000,320.0
1737517740000,405.0
1737517745000,471.0
1737517750000,524.0
1737517755000,567.0
1737517760000,604.0
1737517765000,746.0
1737517770000,827.0
1737517775000,905.0
1737517780000,983.0
1737517785000,1000.0
1737517790000,1000.0
1737517795000,1000.0
1737517800000,1000.0
1737517805000,1000.0
1737517810000,1000.0
1737517815000,1000.0
1737517820000,1000.0
1737517825000,1000.0
1737517830000,1000.0
1737517835000,1000.0
1737517840000,1000.0
1737517845000,1000.0
1737517850000,1000.0
1737517855000,1000.0
1737517860000,1000.0
1737517865000,1000.0
1737517870000,1000.0
1737517875000,1000.0
1737517880000,1000.0
1737517885000,1000.0
1737517890000,1000.0
1737517895000,999.0
1737517900000,999.0
1737517905000,999.0
1737517910000,999.0
1737517915000,999.0
1737517920000,999.0
1737517925000,999.0
1737517930000,999.0
1737517935000,999.0
1737517940000,
