,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
1701871790000,1000.0,773.0,,,,
1701871795000,1000.0,775.0,,,,
1701871800000,1000.0,764.0,,,,
1701871805000,1000.0,763.0,,,,
1701871810000,1000.0,764.0,,,,
1701871815000,1000.0,778.0,,,,
1701871820000,1000.0,773.0,,,,
1701871825000,1000.0,784.0,,,,
1701871830000,1000.0,785.0,,,,
1701871835000,1000.0,802.0,,,,
1701871840000,1000.0,785.0,,,,
1701871845000,1000.0,762.0,,,,
1701871850000,1000.0,779.0,,,,
1701871855000,1000.0,769.0,,,,
1701871860000,1000.0,755.0,,,,
1701871865000,1000.0,753.0,,,,
1701871870000,1000.0,757.0,,,,
1701871875000,1000.0,738.0,,,,
1701871880000,1000.0,746.0,,,,
1701871885000,1000.0,742.0,,,,
1701871890000,1000.0,749.0,,,,
1701871895000,1000.0,732.0,,,,
1701871900000,1000.0,751.0,,,,
1701871905000,1000.0,765.0,,,,
1701871910000,1000.0,758.0,,,,
1701871915000,1000.0,769.0,,,,
1701871920000,1000.0,792.0,,,,
1701871925000,1000.0,796.0,,,,
1701871930000,1000.0,795.0,,,,
1701871935000,1000.0,792.0,,,,
1701871940000,1000.0,796.0,,,,
1701871945000,1000.0,803.0,,,,
1701871950000,1000.0,787.0,,,,
1701871955000,1000.0,803.0,,,,
1701871960000,1000.0,798.0,,,,
1701871965000,1000.0,795.0,,,,
1701871970000,1000.0,786.0,,,,
1701871975000,1000.0,787.0,,,,
1701871980000,1000.0,777.0,,,,
1701871985000,1000.0,778.0,,,,
1701871990000,1000.0,774.0,,,,
1701871995000,1000.0,791.0,,,,
1701872000000,1000.0,787.0,,,,
1701872005000,1000.0,781.0,,,,
1701872010000,1000.0,793.0,,,,
1701872015000,1000.0,784.0,,,,
1701872020000,1000.0,783.0,,,,
1701872025000,1000.0,780.0,,,,
1701872030000,1000.0,785.0,,,,
1701872035000,1000.0,773.0,,,,
1701872040000,999.0,,,,,
1701872045000,,,,,,
1701872090000,1000.0,,1000.0,,,
1701872095000,1000.0,686.0,720.0,,,
1701872100000,916.0,676.0,753.0,,,
1701872105000,944.0,577.0,667.0,,,
1701872110000,958.0,492.0,583.0,,,
1701872115000,967.0,476.0,552.0,,,
1701872120000,972.0,517.0,575.0,,,
1701872125000,976.0,549.0,599.0,,,
1701872130000,979.0,574.0,624.0,,,
1701872135000,982.0,600.0,642.0,,,
1701872140000,984.0,609.0,647.0,,,
1701872145000,985.0,619.0,655.0,,,
1701872150000,986.0,634.0,665.0,,,
1701872155000,986.0,638.0,661.0,,,
1701872160000,1000.0,641.0,660.0,,,
1701872165000,1000.0,657.0,675.0,,,
1701872170000,1000.0,699.0,711.0,,,
1701872175000,1000.0,734.0,737.0,,,
1701872180000,1000.0,736.0,736.0,,,
1701872185000,1000.0,740.0,736.0,,,
1701872190000,1000.0,747.0,740.0,,,
1701872195000,1000.0,749.0,736.0,,,
1701872200000,1000.0,748.0,743.0,,,
1701872205000,1000.0,743.0,742.0,,,
1701872210000,999.0,744.0,751.0,,,
1701872215000,999.0,747.0,756.0,,,
1701872220000,999.0,746.0,758.0,,,
1701872225000,999.0,766.0,772.0,,,
1701872230000,999.0,772.0,772.0,,,
1701872235000,999.0,772.0,781.0,,,
1701872240000,999.0,765.0,775.0,,,
1701872245000,999.0,760.0,781.0,,,
1701872250000,999.0,759.0,769.0,,,
1701872255000,999.0,750.0,775.0,,,
1701872260000,999.0,754.0,773.0,,,
1701872265000,999.0,770.0,778.0,,,
1701872270000,1000.0,770.0,773.0,,,
1701872275000,1000.0,775.0,785.0,,,
1701872280000,1000.0,769.0,773.0,,,
1701872285000,1000.0,767.0,775.0,,,
1701872290000,1000.0,765.0,782.0,,,
1701872295000,1000.0,762.0,774.0,,,
1701872300000,1000.0,765.0,777.0,,,
1701872305000,1000.0,767.0,775.0,,,
1701872310000,1000.0,764.0,778.0,,,
1701872315000,1000.0,766.0,769.0,,,
1701872320000,1000.0,784.0,772.0,,,
1701872325000,1000.0,762.0,751.0,,,
1701872330000,1000.0,771.0,750.0,,,
1701872335000,1000.0,774.0,748.0,,,
1701872340000,1000.0,783.0,759.0,,,
1701872345000,1000.0,789.0,753.0,,,
1701872350000,1000.0,792.0,756.0,,,
1701872355000,1000.0,790.0,758.0,,,
1701872360000,1000.0,800.0,772.0,,,
1701872365000,1000.0,804.0,780.0,,,
1701872370000,1000.0,806.0,780.0,,,
1701872375000,1000.0,815.0,794.0,,,
1701872380000,1000.0,807.0,791.0,,,
1701872385000,1000.0,816.0,800.0,,,
1701872390000,1000.0,804.0,793.0,,,
1701872395000,1000.0,789.0,784.0,,,
1701872400000,1000.0,785.0,782.0,,,
1701872405000,1000.0,776.0,780.0,,,
1701872410000,999.0,783.0,773.0,,,
1701872415000,999.0,779.0,771.0,,,
1701872420000,999.0,763.0,762.0,,,
1701872425000,999.0,763.0,755.0,,,
1701872430000,999.0,757.0,767.0,,,
1701872435000,999.0,758.0,763.0,,,
1701872440000,999.0,751.0,776.0,,,
1701872445000,999.0,764.0,792.0,,,
1701872450000,999.0,770.0,797.0,,,
1701872455000,999.0,783.0,793.0,,,
1701872460000,999.0,793.0,795.0,,,
1701872465000,999.0,788.0,787.0,,,
1701872470000,1000.0,775.0,787.0,,,
1701872475000,1000.0,779.0,792.0,,,
1701872480000,1000.0,793.0,792.0,,,
1701872485000,1000.0,792.0,783.0,,,
1701872490000,1000.0,797.0,776.0,,,
1701872495000,1000.0,788.0,776.0,,,
1701872500000,1000.0,790.0,763.0,,,
1701872505000,1000.0,790.0,758.0,,,
1701872510000,1000.0,791.0,759.0,,,
1701872515000,1000.0,788.0,763.0,,,
1701872520000,1000.0,782.0,769.0,,,
1701872525000,1000.0,788.0,778.0,,,
1701872530000,1000.0,790.0,783.0,,,
1701872535000,1000.0,786.0,776.0,,,
1701872540000,1000.0,785.0,772.0,,,
1701872545000,,795.0,,,,
1701872550000,,,,,,
1701872590000,,1000.0,1000.0,1000.0,,
1701872595000,1000.0,515.0,549.0,439.0,,
1701872600000,780.0,467.0,484.0,472.0,,
1701872605000,880.0,398.0,444.0,389.0,,
1701872610000,920.0,360.0,424.0,363.0,,
1701872615000,940.0,354.0,402.0,360.0,,
1701872620000,952.0,400.0,482.0,438.0,,
1701872625000,960.0,450.0,513.0,499.0,,
1701872630000,966.0,475.0,528.0,521.0,,
1701872635000,970.0,504.0,552.0,540.0,,
1701872640000,974.0,511.0,551.0,544.0,,
1701872645000,976.0,521.0,565.0,549.0,,
1701872650000,979.0,534.0,574.0,550.0,,
1701872655000,980.0,543.0,582.0,567.0,,
1701872660000,999.0,556.0,598.0,570.0,,
1701872665000,1000.0,578.0,619.0,593.0,,
1701872670000,1000.0,617.0,645.0,626.0,,
1701872675000,1000.0,650.0,677.0,652.0,,
1701872680000,1000.0,649.0,667.0,634.0,,
1701872685000,1000.0,644.0,655.0,617.0,,
1701872690000,1000.0,647.0,659.0,616.0,,
1701872695000,1000.0,638.0,643.0,607.0,,
1701872700000,1000.0,649.0,662.0,618.0,,
1701872705000,1000.0,663.0,681.0,635.0,,
1701872710000,1000.0,662.0,677.0,642.0,,
1701872715000,1000.0,661.0,677.0,637.0,,
1701872720000,1000.0,670.0,687.0,648.0,,
1701872725000,1000.0,699.0,712.0,670.0,,
1701872730000,1000.0,692.0,714.0,667.0,,
1701872735000,1000.0,699.0,720.0,671.0,,
1701872740000,1000.0,705.0,715.0,677.0,,
1701872745000,1000.0,716.0,736.0,683.0,,
1701872750000,1000.0,722.0,739.0,687.0,,
1701872755000,1000.0,722.0,751.0,695.0,,
1701872760000,1000.0,724.0,749.0,696.0,,
1701872765000,1000.0,711.0,733.0,682.0,,
1701872770000,1000.0,718.0,742.0,693.0,,
1701872775000,1000.0,721.0,747.0,694.0,,
1701872780000,999.0,733.0,755.0,704.0,,
1701872785000,999.0,697.0,721.0,677.0,,
1701872790000,999.0,689.0,713.0,669.0,,
1701872795000,999.0,685.0,708.0,673.0,,
1701872800000,998.0,693.0,712.0,681.0,,
1701872805000,998.0,682.0,706.0,676.0,,
1701872810000,998.0,670.0,695.0,669.0,,
1701872815000,999.0,679.0,700.0,671.0,,
1701872820000,999.0,681.0,702.0,675.0,,
1701872825000,999.0,685.0,702.0,680.0,,
1701872830000,999.0,684.0,694.0,677.0,,
1701872835000,999.0,674.0,685.0,672.0,,
1701872840000,999.0,664.0,672.0,665.0,,
1701872845000,999.0,682.0,688.0,676.0,,
1701872850000,999.0,701.0,699.0,694.0,,
1701872855000,999.0,687.0,696.0,683.0,,
1701872860000,1000.0,683.0,695.0,675.0,,
1701872865000,1000.0,694.0,699.0,686.0,,
1701872870000,1000.0,699.0,710.0,685.0,,
1701872875000,1000.0,700.0,707.0,687.0,,
1701872880000,1000.0,695.0,702.0,680.0,,
1701872885000,1000.0,698.0,708.0,676.0,,
1701872890000,1000.0,705.0,716.0,675.0,,
1701872895000,1000.0,713.0,718.0,685.0,,
1701872900000,1000.0,706.0,717.0,677.0,,
1701872905000,1000.0,713.0,721.0,688.0,,
1701872910000,1000.0,712.0,724.0,687.0,,
1701872915000,1000.0,722.0,725.0,692.0,,
1701872920000,1000.0,716.0,729.0,694.0,,
1701872925000,1000.0,710.0,727.0,692.0,,
1701872930000,1000.0,708.0,724.0,699.0,,
1701872935000,1000.0,703.0,722.0,702.0,,
1701872940000,1000.0,706.0,725.0,710.0,,
1701872945000,1000.0,700.0,714.0,714.0,,
1701872950000,1000.0,688.0,719.0,706.0,,
1701872955000,999.0,691.0,723.0,716.0,,
1701872960000,999.0,710.0,735.0,728.0,,
1701872965000,999.0,715.0,737.0,738.0,,
1701872970000,999.0,710.0,729.0,728.0,,
1701872975000,999.0,713.0,733.0,732.0,,
1701872980000,999.0,716.0,722.0,727.0,,
1701872985000,999.0,711.0,721.0,718.0,,
1701872990000,999.0,718.0,721.0,722.0,,
1701872995000,999.0,723.0,728.0,713.0,,
1701873000000,999.0,718.0,726.0,711.0,,
1701873005000,999.0,728.0,736.0,718.0,,
1701873010000,999.0,725.0,724.0,719.0,,
1701873015000,1000.0,710.0,715.0,695.0,,
1701873020000,1000.0,688.0,714.0,682.0,,
1701873025000,1000.0,705.0,712.0,675.0,,
1701873030000,1000.0,700.0,711.0,669.0,,
1701873035000,1000.0,698.0,707.0,668.0,,
1701873040000,1000.0,695.0,707.0,676.0,,
1701873045000,1000.0,,1000.0,1000.0,,
1701873050000,,725.0,775.0,695.0,,
1701873055000,1000.0,,,,,
1701873060000,,,,,,
1701873105000,1000.0,1000.0,,1000.0,1000.0,
1701873110000,755.0,729.0,735.0,658.0,722.0,
1701873115000,830.0,438.0,452.0,439.0,456.0,
1701873120000,872.0,382.0,399.0,388.0,387.0,
1701873125000,898.0,364.0,380.0,371.0,356.0,
1701873130000,898.0,358.0,387.0,370.0,362.0,
1701873135000,915.0,392.0,408.0,400.0,394.0,
1701873140000,927.0,406.0,414.0,411.0,403.0,
1701873145000,936.0,436.0,445.0,441.0,432.0,
1701873150000,944.0,443.0,447.0,446.0,435.0,
1701873155000,949.0,457.0,471.0,464.0,456.0,
1701873160000,954.0,478.0,479.0,479.0,470.0,
1701873165000,958.0,476.0,479.0,483.0,476.0,
1701873170000,958.0,465.0,462.0,473.0,463.0,
1701873175000,999.0,497.0,498.0,501.0,495.0,
1701873180000,1000.0,521.0,515.0,517.0,520.0,
1701873185000,1000.0,543.0,536.0,539.0,549.0,
1701873190000,1000.0,564.0,550.0,562.0,565.0,
1701873195000,1000.0,575.0,571.0,578.0,583.0,
1701873200000,1000.0,590.0,588.0,594.0,601.0,
1701873205000,1000.0,573.0,570.0,580.0,585.0,
1701873210000,1000.0,590.0,584.0,594.0,600.0,
1701873215000,1000.0,595.0,585.0,607.0,606.0,
1701873220000,1000.0,586.0,591.0,604.0,604.0,
1701873225000,1000.0,597.0,605.0,611.0,614.0,
1701873230000,1000.0,596.0,609.0,614.0,610.0,
1701873235000,1000.0,610.0,621.0,630.0,617.0,
1701873240000,1000.0,606.0,621.0,629.0,610.0,
1701873245000,1000.0,603.0,622.0,627.0,606.0,
1701873250000,1000.0,608.0,629.0,623.0,607.0,
1701873255000,1000.0,605.0,622.0,623.0,602.0,
1701873260000,1000.0,599.0,613.0,617.0,594.0,
1701873265000,1000.0,618.0,629.0,635.0,613.0,
1701873270000,1000.0,613.0,628.0,637.0,610.0,
1701873275000,1000.0,618.0,624.0,634.0,603.0,
1701873280000,1000.0,620.0,621.0,634.0,601.0,
1701873285000,1000.0,623.0,620.0,647.0,598.0,
1701873290000,1000.0,629.0,619.0,653.0,605.0,
1701873295000,1000.0,625.0,613.0,650.0,603.0,
1701873300000,1000.0,642.0,630.0,677.0,621.0,
1701873305000,1000.0,648.0,626.0,681.0,623.0,
1701873310000,1000.0,649.0,630.0,693.0,632.0,
1701873315000,1000.0,651.0,628.0,688.0,628.0,
1701873320000,1000.0,660.0,638.0,704.0,638.0,
1701873325000,1000.0,647.0,632.0,695.0,630.0,
1701873330000,1000.0,649.0,640.0,699.0,634.0,
1701873335000,1000.0,642.0,636.0,691.0,630.0,
1701873340000,1000.0,648.0,644.0,698.0,636.0,
1701873345000,1000.0,643.0,640.0,682.0,637.0,
1701873350000,1000.0,635.0,638.0,678.0,637.0,
1701873355000,1000.0,642.0,638.0,675.0,637.0,
1701873360000,1000.0,632.0,629.0,656.0,627.0,
1701873365000,1000.0,635.0,632.0,657.0,631.0,
1701873370000,1000.0,630.0,626.0,649.0,625.0,
1701873375000,1000.0,625.0,630.0,652.0,625.0,
1701873380000,1000.0,614.0,617.0,636.0,611.0,
1701873385000,1000.0,628.0,623.0,643.0,615.0,
1701873390000,1000.0,618.0,616.0,634.0,605.0,
1701873395000,1000.0,620.0,621.0,639.0,610.0,
1701873400000,1000.0,621.0,618.0,637.0,613.0,
1701873405000,1000.0,621.0,620.0,642.0,607.0,
1701873410000,1000.0,622.0,621.0,644.0,603.0,
1701873415000,1000.0,622.0,629.0,657.0,610.0,
1701873420000,1000.0,628.0,635.0,668.0,619.0,
1701873425000,1000.0,615.0,621.0,656.0,604.0,
1701873430000,1000.0,617.0,621.0,665.0,603.0,
1701873435000,1000.0,624.0,622.0,662.0,610.0,
1701873440000,1000.0,626.0,627.0,671.0,613.0,
1701873445000,1000.0,616.0,625.0,672.0,612.0,
1701873450000,1000.0,619.0,623.0,678.0,623.0,
1701873455000,1000.0,621.0,622.0,679.0,624.0,
1701873460000,1000.0,609.0,613.0,672.0,614.0,
1701873465000,1000.0,632.0,613.0,675.0,615.0,
1701873470000,1000.0,645.0,621.0,681.0,628.0,
1701873475000,1000.0,628.0,600.0,648.0,605.0,
1701873480000,1000.0,620.0,594.0,641.0,597.0,
1701873485000,1000.0,630.0,607.0,650.0,615.0,
1701873490000,1000.0,634.0,604.0,642.0,615.0,
1701873495000,1000.0,633.0,601.0,643.0,608.0,
1701873500000,1000.0,628.0,598.0,635.0,606.0,
1701873505000,1000.0,629.0,599.0,634.0,609.0,
1701873510000,1000.0,634.0,607.0,636.0,604.0,
1701873515000,1000.0,637.0,610.0,638.0,612.0,
1701873520000,1000.0,639.0,612.0,639.0,615.0,
1701873525000,1000.0,618.0,610.0,634.0,615.0,
1701873530000,1000.0,603.0,604.0,627.0,606.0,
1701873535000,1000.0,614.0,612.0,645.0,623.0,
1701873540000,1000.0,616.0,609.0,642.0,622.0,
1701873545000,1000.0,599.0,594.0,629.0,601.0,
1701873550000,1000.0,591.0,602.0,632.0,600.0,
1701873555000,1000.0,590.0,611.0,631.0,600.0,
1701873560000,,,,,,
1701873605000,,1000.0,1000.0,1000.0,,1000.0
1701873610000,1000.0,564.0,581.0,637.0,1000.0,506.0
1701873615000,883.0,394.0,409.0,486.0,554.0,340.0
1701873620000,755.0,284.0,296.0,345.0,408.0,249.0
1701873625000,615.0,306.0,329.0,350.0,292.0,281.0
1701873630000,622.0,343.0,372.0,388.0,321.0,321.0
1701873635000,692.0,362.0,397.0,397.0,363.0,351.0
1701873640000,743.0,363.0,389.0,403.0,370.0,356.0
1701873645000,780.0,369.0,385.0,407.0,373.0,372.0
1701873650000,788.0,395.0,402.0,431.0,374.0,390.0
1701873655000,807.0,402.0,412.0,440.0,393.0,396.0
1701873660000,826.0,422.0,427.0,464.0,397.0,410.0
1701873665000,839.0,427.0,431.0,467.0,411.0,413.0
1701873670000,852.0,416.0,417.0,457.0,415.0,413.0
1701873675000,862.0,447.0,442.0,475.0,404.0,445.0
1701873680000,893.0,492.0,489.0,526.0,430.0,495.0
1701873685000,949.0,505.0,497.0,543.0,477.0,510.0
1701873690000,968.0,500.0,489.0,541.0,491.0,510.0
1701873695000,964.0,502.0,485.0,548.0,487.0,515.0
1701873700000,964.0,514.0,503.0,561.0,499.0,524.0
1701873705000,948.0,506.0,494.0,558.0,516.0,512.0
1701873710000,916.0,493.0,486.0,550.0,510.0,510.0
1701873715000,898.0,498.0,484.0,553.0,504.0,511.0
1701873720000,882.0,490.0,479.0,547.0,512.0,505.0
1701873725000,861.0,496.0,484.0,550.0,510.0,511.0
1701873730000,836.0,499.0,486.0,547.0,512.0,507.0
1701873735000,808.0,496.0,485.0,548.0,509.0,504.0
1701873740000,788.0,485.0,482.0,542.0,501.0,494.0
1701873745000,772.0,490.0,490.0,545.0,489.0,495.0
1701873750000,768.0,498.0,490.0,549.0,491.0,503.0
1701873755000,757.0,506.0,490.0,558.0,492.0,509.0
1701873760000,740.0,510.0,489.0,561.0,491.0,516.0
1701873765000,741.0,532.0,512.0,578.0,488.0,537.0
1701873770000,765.0,540.0,518.0,580.0,505.0,541.0
1701873775000,772.0,538.0,518.0,577.0,510.0,541.0
1701873780000,772.0,539.0,525.0,575.0,506.0,545.0
1701873785000,777.0,545.0,526.0,580.0,507.0,554.0
1701873790000,792.0,550.0,530.0,584.0,510.0,558.0
1701873795000,802.0,547.0,530.0,581.0,517.0,553.0
1701873800000,800.0,557.0,531.0,580.0,517.0,552.0
1701873805000,808.0,562.0,532.0,587.0,525.0,557.0
1701873810000,817.0,561.0,538.0,588.0,529.0,551.0
1701873815000,815.0,558.0,539.0,587.0,533.0,539.0
1701873820000,821.0,557.0,539.0,586.0,536.0,535.0
1701873825000,821.0,555.0,539.0,581.0,538.0,530.0
1701873830000,823.0,559.0,540.0,586.0,545.0,532.0
1701873835000,823.0,573.0,552.0,600.0,553.0,545.0
1701873840000,832.0,574.0,549.0,600.0,565.0,549.0
1701873845000,840.0,577.0,551.0,604.0,565.0,549.0
1701873850000,836.0,576.0,553.0,619.0,567.0,557.0
1701873855000,845.0,574.0,550.0,618.0,568.0,561.0
1701873860000,851.0,582.0,546.0,620.0,571.0,561.0
1701873865000,848.0,584.0,544.0,617.0,578.0,562.0
1701873870000,846.0,582.0,543.0,615.0,575.0,559.0
1701873875000,851.0,582.0,546.0,610.0,571.0,560.0
1701873880000,849.0,581.0,548.0,603.0,560.0,564.0
1701873885000,855.0,582.0,551.0,605.0,557.0,568.0
1701873890000,852.0,578.0,551.0,602.0,558.0,563.0
1701873895000,849.0,571.0,546.0,596.0,551.0,556.0
1701873900000,840.0,578.0,551.0,603.0,550.0,556.0
1701873905000,842.0,571.0,546.0,603.0,553.0,547.0
1701873910000,842.0,569.0,548.0,591.0,550.0,543.0
1701873915000,837.0,573.0,550.0,598.0,553.0,542.0
1701873920000,837.0,563.0,551.0,599.0,554.0,541.0
1701873925000,838.0,543.0,535.0,591.0,546.0,525.0
1701873930000,820.0,551.0,534.0,590.0,533.0,527.0
1701873935000,822.0,541.0,520.0,580.0,535.0,522.0
1701873940000,801.0,520.0,495.0,560.0,529.0,499.0
1701873945000,759.0,505.0,481.0,548.0,505.0,486.0
1701873950000,742.0,512.0,484.0,557.0,489.0,496.0
1701873955000,757.0,503.0,477.0,551.0,494.0,497.0
1701873960000,759.0,496.0,479.0,543.0,487.0,500.0
1701873965000,751.0,503.0,486.0,537.0,487.0,502.0
1701873970000,760.0,513.0,492.0,541.0,486.0,506.0
1701873975000,765.0,516.0,498.0,546.0,491.0,512.0
1701873980000,772.0,514.0,496.0,543.0,491.0,513.0
1701873985000,772.0,529.0,512.0,555.0,492.0,523.0
1701873990000,789.0,526.0,515.0,559.0,505.0,521.0
1701873995000,783.0,532.0,527.0,571.0,501.0,524.0
1701874000000,806.0,560.0,553.0,597.0,512.0,542.0
1701874005000,844.0,582.0,579.0,616.0,535.0,555.0
1701874010000,880.0,574.0,576.0,609.0,553.0,544.0
1701874015000,872.0,575.0,578.0,614.0,547.0,539.0
1701874020000,871.0,574.0,578.0,614.0,546.0,536.0
1701874025000,877.0,579.0,583.0,626.0,553.0,553.0
1701874030000,877.0,570.0,576.0,620.0,576.0,543.0
1701874035000,876.0,567.0,576.0,612.0,569.0,545.0
1701874040000,871.0,572.0,582.0,615.0,569.0,554.0
1701874045000,882.0,575.0,577.0,615.0,572.0,561.0
1701874050000,886.0,584.0,585.0,615.0,566.0,577.0
1701874055000,895.0,587.0,,,576.0,589.0
