,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1701871720000,14019.16666666,14184.31666666,,,,
1701871725000,13942.2,14008.83333333,,,,
1701871730000,14260.033333329999,14390.5,,,,
1701871735000,14536.216666659999,14609.866666659998,,,,
1701871740000,14240.1,14314.3,,,,
1701871745000,14362.45,14461.58333333,,,,
1701871750000,14571.7,14702.2,,,,
1701871755000,14848.65,14908.95,,,,
1701871760000,14574.95,14677.45,,,,
1701871765000,14944.466666659999,14949.16666666,,,,
1701871770000,14430.7,14532.366666659998,,,,
1701871775000,14574.466666659999,14646.3,,,,
1701871780000,14810.31666666,14706.75,,,,
1701871785000,14633.866666659998,14724.966666659999,,,,
1701871790000,14563.466666659999,14652.35,,,,
1701871795000,14438.866666659998,14524.68333333,,,,
1701871800000,14961.966666659999,15162.35,,,,
1701871805000,14465.2,14648.866666659998,,,,
1701871810000,15329.05,15346.98333333,,,,
1701871815000,14444.91666666,14748.08333333,,,,
1701871820000,14951.45,15095.08333333,,,,
1701871825000,14878.033333329999,14828.366666659998,,,,
1701871830000,15384.48333333,15458.48333333,,,,
1701871835000,15051.0,15126.25,,,,
1701871840000,14607.716666659999,14847.116666659998,,,,
1701871845000,15168.43333333,15228.266666659998,,,,
1701871850000,14212.18333333,14247.85,,,,
1701871855000,14543.783333329999,14775.05,,,,
1701871860000,15406.8,15357.9,,,,
1701871865000,15750.266666659998,15873.73333333,,,,
1701871870000,15096.766666659998,15187.73333333,,,,
1701871875000,15989.05,15997.366666659998,,,,
1701871880000,15606.23333333,15616.216666659999,,,,
1701871885000,15938.383333329999,16015.3,,,,
1701871890000,15440.95,15495.93333333,,,,
1701871895000,16043.783333329999,16209.18333333,,,,
1701871900000,16108.6,16027.1,,,,
1701871905000,16204.31666666,16382.45,,,,
1701871910000,16495.28333333,16550.88333333,,,,
1701871915000,16317.18333333,16354.8,,,,
1701871920000,15399.883333329999,15489.43333333,,,,
1701871925000,15253.116666659998,15316.73333333,,,,
1701871930000,15342.93333333,15413.033333329999,,,,
1701871935000,14927.66666666,14836.766666659998,,,,
1701871940000,15263.716666659999,15378.633333329999,,,,
1701871945000,14403.6,14476.783333329999,,,,
1701871950000,15273.616666659998,15363.4,,,,
1701871955000,14812.58333333,15046.85,,,,
1701871960000,15203.23333333,15292.23333333,,,,
1701871965000,14661.133333329999,14688.116666659998,,,,
1701871970000,15177.45,15336.43333333,,,,
1701871975000,14905.966666659999,14869.9,,,,
1701871980000,14999.25,15142.31666666,,,,
1701871985000,14887.716666659999,14850.33333333,,,,
1701871990000,15217.133333329999,15288.9,,,,
1701871995000,14984.516666659998,15070.116666659998,,,,
1701872000000,14754.93333333,14856.9,,,,
1701872005000,15319.716666659999,15398.516666659998,,,,
1701872010000,14567.35,14659.366666659998,,,,
1701872015000,15202.45,15033.283333329999,,,,
1701872020000,14616.33333333,14726.7,,,,
1701872025000,14994.616666659998,15021.15,,,,
1701872030000,14406.216666659999,14630.41666666,,,,
1701872035000,15478.83333333,15545.43333333,,,,
1701872040000,15016.133333329999,,,,,
1701872045000,,,,,,
1701872090000,0.0,0.0,0.0,,,
1701872095000,0.0,0.0,0.0,,,
1701872100000,0.95,0.983333333333,0.666666666666,,,
1701872105000,139.7333333333,294.9333333333,289.2166666666,,,
1701872110000,876.9333333333,899.6166666666,1021.1,,,
1701872115000,2114.5333333332997,2164.8833333333,2196.5333333332997,,,
1701872120000,3725.68333333,3803.83333333,3621.06666667,,,
1701872125000,4560.88333333,4664.7,4521.46666667,,,
1701872130000,5404.51666667,5773.91666667,5520.76666667,,,
1701872135000,6472.91666667,6763.183333329999,6530.08333333,,,
1701872140000,7579.36666666,7751.133333329999,7368.4,,,
1701872145000,8753.23333333,8952.31666666,8559.4,,,
1701872150000,9738.56666666,10064.36666666,9569.01666666,,,
1701872155000,10729.65,11077.31666666,10734.76666666,,,
1701872160000,11578.0,11853.766666659998,11488.98333333,,,
1701872165000,12683.116666659998,12816.33333333,12179.266666659998,,,
1701872170000,12955.73333333,13256.25,12417.5,,,
1701872175000,12690.25,13115.58333333,12333.08333333,,,
1701872180000,12134.6,12517.4,12043.05,,,
1701872185000,12409.98333333,12690.85,12218.16666666,,,
1701872190000,12757.58333333,12795.5,12372.75,,,
1701872195000,12664.616666659998,12866.966666659999,12529.383333329999,,,
1701872200000,12675.383333329999,13050.1,12674.31666666,,,
1701872205000,12658.55,12943.91666666,12517.16666666,,,
1701872210000,12611.83333333,12900.35,12320.716666659999,,,
1701872215000,12685.283333329999,13112.366666659998,12400.366666659998,,,
1701872220000,13286.466666659999,13586.56666666,12914.66666666,,,
1701872225000,13006.466666659999,13303.41666666,12973.48333333,,,
1701872230000,13223.783333329999,13674.3,13086.133333329999,,,
1701872235000,13547.033333329999,13735.283333329999,13069.766666659998,,,
1701872240000,13296.133333329999,13584.48333333,13073.95,,,
1701872245000,13494.633333329999,13798.33333333,13126.55,,,
1701872250000,13412.716666659999,13853.08333333,13065.43333333,,,
1701872255000,13532.75,13947.75,12924.81666666,,,
1701872260000,13884.85,14110.016666659998,13206.5,,,
1701872265000,13867.91666666,14194.966666659999,13219.716666659999,,,
1701872270000,14031.7,14224.6,13497.25,,,
1701872275000,14050.15,14116.65,13288.83333333,,,
1701872280000,13768.533333329999,14105.41666666,13203.05,,,
1701872285000,13995.7,14316.3,13486.91666666,,,
1701872290000,13791.1,13912.48333333,13202.516666659998,,,
1701872295000,13632.283333329999,13910.116666659998,13464.9,,,
1701872300000,13954.633333329999,14216.23333333,13410.81666666,,,
1701872305000,13709.66666666,14051.06666666,13319.55,,,
1701872310000,13765.3,14151.95,13527.25,,,
1701872315000,13846.41666666,13986.81666666,13475.383333329999,,,
1701872320000,13109.16666666,13549.133333329999,13023.75,,,
1701872325000,14583.716666659999,14903.06666666,14407.966666659999,,,
1701872330000,14887.033333329999,15332.4,14559.533333329999,,,
1701872335000,15039.383333329999,15412.366666659998,14627.016666659998,,,
1701872340000,14948.266666659998,15237.06666666,14486.383333329999,,,
1701872345000,14941.66666666,15279.16666666,14332.133333329999,,,
1701872350000,15004.533333329999,15370.43333333,14580.68333333,,,
1701872355000,15058.5,15405.5,14406.966666659999,,,
1701872360000,15348.91666666,15709.366666659998,15088.43333333,,,
1701872365000,15725.533333329999,16042.616666659998,15066.18333333,,,
1701872370000,15666.533333329999,15810.85,14835.15,,,
1701872375000,15699.883333329999,16072.98333333,15212.08333333,,,
1701872380000,15975.48333333,16428.55,15652.65,,,
1701872385000,14448.45,15017.5,14070.85,,,
1701872390000,14430.533333329999,14803.81666666,14271.383333329999,,,
1701872395000,14523.8,14979.533333329999,14276.383333329999,,,
1701872400000,14503.73333333,14876.966666659999,14430.016666659998,,,
1701872405000,14668.016666659998,14995.43333333,14294.266666659998,,,
1701872410000,14763.766666659998,15088.533333329999,14354.66666666,,,
1701872415000,14593.41666666,14995.65,14262.383333329999,,,
1701872420000,14407.91666666,14696.466666659999,13636.266666659998,,,
1701872425000,14062.0,14415.95,13901.73333333,,,
1701872430000,14307.216666659999,14670.6,13958.6,,,
1701872435000,14113.383333329999,14652.56666666,13988.466666659999,,,
1701872440000,14691.7,14780.68333333,13845.15,,,
1701872445000,14798.616666659998,14879.45,14385.5,,,
1701872450000,14532.2,14719.08333333,13800.716666659999,,,
1701872455000,14306.883333329999,14474.43333333,14006.41666666,,,
1701872460000,14840.33333333,15185.65,14279.033333329999,,,
1701872465000,14396.383333329999,14723.133333329999,14259.9,,,
1701872470000,14571.41666666,14992.25,14253.83333333,,,
1701872475000,14826.966666659999,15075.766666659998,14339.56666666,,,
1701872480000,14699.81666666,15015.15,14280.6,,,
1701872485000,14839.16666666,15150.33333333,14439.0,,,
1701872490000,14799.516666659998,15190.283333329999,14744.45,,,
1701872495000,15022.783333329999,15266.716666659999,14312.6,,,
1701872500000,14774.533333329999,15134.93333333,14384.85,,,
1701872505000,14829.85,15204.866666659998,14425.43333333,,,
1701872510000,14936.68333333,15316.766666659998,14679.8,,,
1701872515000,14690.06666666,15037.7,14458.48333333,,,
1701872520000,14756.43333333,15050.116666659998,14204.516666659998,,,
1701872525000,15070.66666666,15411.283333329999,14368.366666659998,,,
1701872530000,14813.56666666,15064.766666659998,14327.283333329999,,,
1701872535000,14662.05,15018.133333329999,14458.95,,,
1701872540000,14677.883333329999,15013.48333333,14511.55,,,
1701872545000,,14402.766666659998,,,,
1701872550000,,,,,,
1701872590000,,0.0,0.0,0.0,,
1701872595000,0.0,0.0,0.0,0.0,,
1701872600000,0.0,295.9666666666,193.1833333333,291.2833333333,,
1701872605000,180.4,800.3,779.45,789.7666666666,,
1701872610000,698.2166666666,1473.0333333332999,1483.9333333332997,1453.2,,
1701872615000,1279.25,3016.3,3030.4666666666,2970.4166666665997,,
1701872620000,2959.8,3704.98333333,3714.28333333,3660.66666667,,
1701872625000,3546.53333333,4648.05,4471.98333333,4533.65,,
1701872630000,4394.31666667,5615.55,5646.98333333,5545.93333333,,
1701872635000,5505.75,6362.483333329999,6393.05,6519.5,,
1701872640000,6256.75,7218.91666666,7290.96666666,7153.5,,
1701872645000,7091.5,8070.133333329999,8114.35,7967.51666666,,
1701872650000,7935.35,8974.283333329999,8836.18333333,8859.18333333,,
1701872655000,8653.2,9885.98333333,9743.48333333,9764.46666666,,
1701872660000,9525.7,10370.83333333,10392.01666666,10235.133333329999,,
1701872665000,10094.85,10914.65,10902.98333333,10781.68333333,,
1701872670000,10692.81666666,11101.11666666,11156.9,10965.45,,
1701872675000,11144.08333333,10440.58333333,10498.06666666,10322.0,,
1701872680000,10267.93333333,10881.5,10862.26666666,10751.18333333,,
1701872685000,10692.46666666,10911.66666666,11171.05,10836.36666666,,
1701872690000,10902.16666666,10961.71666666,10994.48333333,10758.1,,
1701872695000,10600.71666666,11107.283333329999,10945.11666666,10736.76666666,,
1701872700000,10923.95,11104.15,11092.41666666,10976.56666666,,
1701872705000,10922.18333333,11461.71666666,11526.1,11326.58333333,,
1701872710000,11279.46666666,11380.7,11627.2,11247.48333333,,
1701872715000,11369.883333329999,11679.516666659998,11822.68333333,11537.16666666,,
1701872720000,11674.18333333,11912.116666659998,11965.0,11769.533333329999,,
1701872725000,11879.0,11853.83333333,11816.966666659999,11494.51666666,,
1701872730000,11576.23333333,12030.41666666,12096.1,11893.0,,
1701872735000,11792.716666659999,12325.7,12165.966666659999,12177.16666666,,
1701872740000,11931.883333329999,12294.31666666,12165.31666666,12145.966666659999,,
1701872745000,12035.58333333,12279.4,12118.15,12130.9,,
1701872750000,11979.0,12501.7,12604.73333333,12425.95,,
1701872755000,12484.533333329999,12695.516666659998,12875.366666659998,12542.66666666,,
1701872760000,12475.08333333,12836.16666666,12942.15,12637.31666666,,
1701872765000,12606.1,12944.1,12939.716666659999,12786.0,,
1701872770000,12690.66666666,13194.383333329999,13020.98333333,13036.266666659998,,
1701872775000,12721.33333333,12979.56666666,13163.68333333,12822.66666666,,
1701872780000,12760.83333333,12661.95,12876.633333329999,12515.06666666,,
1701872785000,12494.05,13022.95,13138.25,13090.383333329999,,
1701872790000,13001.05,14005.1,13974.383333329999,13817.6,,
1701872795000,13731.5,13993.31666666,14066.466666659999,13821.033333329999,,
1701872800000,13716.25,13774.2,14129.18333333,13600.65,,
1701872805000,13731.033333329999,14018.65,14061.7,13847.283333329999,,
1701872810000,13635.866666659998,13774.216666659999,13832.966666659999,13598.7,,
1701872815000,13535.5,13821.15,13730.93333333,13651.25,,
1701872820000,13549.43333333,13878.5,13926.5,13723.883333329999,,
1701872825000,13660.41666666,13748.45,13887.25,13581.16666666,,
1701872830000,13343.16666666,13794.866666659998,13957.25,13685.966666659999,,
1701872835000,13640.9,13662.18333333,13731.533333329999,13495.5,,
1701872840000,13327.6,13949.93333333,14015.81666666,13780.033333329999,,
1701872845000,13703.866666659998,13799.616666659998,13889.66666666,13631.23333333,,
1701872850000,13486.016666659998,12740.95,12907.33333333,12589.133333329999,,
1701872855000,12535.5,12901.68333333,13195.966666659999,12743.4,,
1701872860000,12952.616666659998,13141.5,13094.85,12945.8,,
1701872865000,12857.25,12838.18333333,13146.33333333,12667.716666659999,,
1701872870000,12833.41666666,13179.466666659999,13066.366666659998,13027.06666666,,
1701872875000,12973.06666666,13136.15,13390.4,12977.05,,
1701872880000,12959.033333329999,13060.45,13152.6,12898.966666659999,,
1701872885000,12822.2,13006.783333329999,12884.55,12853.4,,
1701872890000,12971.23333333,12981.516666659998,13198.16666666,12761.2,,
1701872895000,12700.7,13114.283333329999,13180.8,12955.633333329999,,
1701872900000,12998.383333329999,13307.366666659998,13227.616666659998,13140.3,,
1701872905000,12935.133333329999,13303.18333333,13244.45,13131.383333329999,,
1701872910000,12922.98333333,13249.266666659998,13321.35,13092.033333329999,,
1701872915000,13025.766666659998,13244.55,13270.85,13083.616666659998,,
1701872920000,12986.533333329999,13248.133333329999,13332.93333333,13125.616666659998,,
1701872925000,12952.783333329999,13434.516666659998,13295.05,13284.43333333,,
1701872930000,13002.25,13225.45,13439.66666666,13064.6,,
1701872935000,12952.866666659998,13273.93333333,13376.883333329999,13118.15,,
1701872940000,13064.883333329999,13436.31666666,13506.33333333,13272.0,,
1701872945000,13221.91666666,13189.2,13437.56666666,13009.8,,
1701872950000,12949.366666659998,13288.9,13238.216666659999,13126.16666666,,
1701872955000,13287.58333333,13233.4,13304.9,13152.116666659998,,
1701872960000,13005.383333329999,13197.366666659998,13444.16666666,13047.45,,
1701872965000,13135.516666659998,13212.883333329999,13540.48333333,13050.58333333,,
1701872970000,13243.73333333,13700.23333333,13624.133333329999,13552.43333333,,
1701872975000,13470.73333333,13540.65,13350.23333333,13374.883333329999,,
1701872980000,13089.81666666,13337.91666666,13437.66666666,13172.783333329999,,
1701872985000,13192.966666659999,13392.58333333,13558.35,13304.9,,
1701872990000,13457.16666666,13206.95,13306.766666659998,13095.43333333,,
1701872995000,13009.81666666,13311.1,13435.883333329999,13148.06666666,,
1701873000000,13069.58333333,13413.9,13343.73333333,13244.23333333,,
1701873005000,13049.65,13438.5,13392.616666659998,13298.05,,
1701873010000,13099.75,13789.5,13740.81666666,13653.266666659998,,
1701873015000,13364.783333329999,14835.56666666,14867.65,14594.466666659999,,
1701873020000,14533.533333329999,14575.16666666,14613.98333333,14390.95,,
1701873025000,14316.75,14209.466666659999,14298.06666666,14037.58333333,,
1701873030000,13983.41666666,14119.65,14202.116666659998,14032.25,,
1701873035000,13955.55,14193.98333333,14440.98333333,14023.133333329999,,
1701873040000,13960.18333333,14353.15,14496.2,14179.35,,
1701873045000,14121.23333333,,,0.0,,
1701873050000,,754.35,550.4166666666,743.7666666666,,
1701873055000,513.45,,,,,
1701873060000,,,,,,
1701873100000,0.0,,,,,
1701873105000,0.0,0.0,0.0,0.0,0.0,
1701873110000,151.75,0.0,0.0,0.0,0.0,
1701873115000,458.9833333333,157.6666666666,153.4,153.7666666666,148.75,
1701873120000,594.1166666666,473.9,464.55,465.8,451.8,
1701873125000,1054.3,774.1666666666,781.15,785.3333333333,745.6666666666,
1701873130000,1054.3,1192.6333333333,1163.4333333333,1167.7333333333,1130.7333333333,
1701873135000,1539.35,1786.6166666666,1753.3833333332998,1762.6833333332997,1703.5166666666,
1701873140000,2176.95,2434.9333333332997,2385.7666666666,2398.45,2318.5166666666,
1701873145000,3208.85,3236.75,3208.65,3185.7166666666,3080.8666666665995,
1701873150000,3870.13333333,4112.36666667,4049.51666667,4071.85,3924.88333333,
1701873155000,4824.81666667,4884.11666667,4779.15,4819.55,4645.75,
1701873160000,5494.83333333,5803.266666670001,5686.8,5718.21666667,5528.4,
1701873165000,6503.21666667,6592.05,6455.15,6507.96666667,6281.7,
1701873170000,7186.883333329999,7505.41666666,7355.01666666,7396.33333333,7149.61666666,
1701873175000,7891.21666666,8174.45,8010.56666666,8054.483333329999,7788.15,
1701873180000,8436.68333333,8707.33333333,8593.56666666,8648.58333333,8293.96666666,
1701873185000,9204.48333333,9381.91666666,9172.48333333,9232.15,8927.55,
1701873190000,9825.36666666,10058.133333329999,9861.93333333,9920.05,9586.58333333,
1701873195000,10242.883333329999,10119.31666666,9929.783333329999,10123.533333329999,9642.31666666,
1701873200000,10668.01666666,10577.66666666,10586.98333333,10647.2,10210.4,
1701873205000,10434.68333333,10709.71666666,10515.81666666,10615.7,10260.16666666,
1701873210000,10718.41666666,10804.46666666,10612.66666666,10673.16666666,10326.033333329999,
1701873215000,10889.33333333,11120.06666666,10897.11666666,10947.883333329999,10594.283333329999,
1701873220000,11108.05,11151.46666666,10988.133333329999,11063.43333333,10669.033333329999,
1701873225000,10958.06666666,11315.33333333,11094.133333329999,11142.23333333,10774.3,
1701873230000,11289.41666666,11416.96666666,11189.15,11254.26666666,10873.45,
1701873235000,11589.766666659998,11634.133333329999,11443.6,11518.73333333,11155.51666666,
1701873240000,11916.033333329999,12031.216666659999,11800.85,11870.8,11495.46666666,
1701873245000,12767.83333333,12866.8,12614.6,12679.716666659999,12254.716666659999,
1701873250000,12556.55,12697.2,12442.133333329999,12516.6,12092.56666666,
1701873255000,12637.68333333,12790.2,12517.216666659999,12458.83333333,12169.716666659999,
1701873260000,12647.83333333,12799.66666666,12322.56666666,12401.116666659998,12059.883333329999,
1701873265000,12850.383333329999,12863.783333329999,12548.016666659998,12625.95,12197.95,
1701873270000,12995.23333333,12985.383333329999,12680.15,12759.05,12326.633333329999,
1701873275000,12630.55,12829.6,12586.16666666,12668.75,12230.98333333,
1701873280000,12572.116666659998,12732.216666659999,12482.1,12568.58333333,12079.68333333,
1701873285000,12855.18333333,12906.016666659998,12634.16666666,12721.06666666,12292.516666659998,
1701873290000,12661.06666666,12818.966666659999,12559.85,12634.783333329999,12211.1,
1701873295000,12657.18333333,12807.883333329999,12597.93333333,12666.18333333,12196.83333333,
1701873300000,12398.56666666,12624.716666659999,12299.58333333,12366.98333333,11989.383333329999,
1701873305000,11620.85,11697.866666659998,11556.43333333,11640.65,11153.26666666,
1701873310000,12061.05,11949.2,11712.216666659999,11785.4,11384.8,
1701873315000,12022.883333329999,12164.5,11934.73333333,11979.883333329999,11589.383333329999,
1701873320000,12040.3,12158.6,12037.3,11961.66666666,11578.116666659998,
1701873325000,11952.66666666,12068.81666666,11831.91666666,11904.33333333,11489.23333333,
1701873330000,11852.8,11987.83333333,11939.93333333,12009.366666659998,11603.93333333,
1701873335000,12106.016666659998,12077.3,11823.16666666,11884.68333333,11491.35,
1701873340000,12260.633333329999,12472.18333333,12157.25,12205.05,11878.23333333,
1701873345000,12154.8,12388.533333329999,12156.533333329999,12215.5,11804.1,
1701873350000,12311.616666659998,12452.48333333,12203.7,12275.66666666,11860.15,
1701873355000,12160.83333333,12406.966666659999,12080.016666659998,12151.133333329999,11754.08333333,
1701873360000,12228.4,12200.56666666,12118.383333329999,12187.75,11775.533333329999,
1701873365000,12338.016666659998,12587.45,12235.1,12291.866666659998,11979.0,
1701873370000,12012.216666659999,12359.133333329999,12142.533333329999,12221.33333333,11768.9,
1701873375000,12275.83333333,12495.06666666,12231.266666659998,12302.08333333,11906.23333333,
1701873380000,11918.58333333,12294.5,11925.4,12136.55,11710.65,
1701873385000,12096.7,12480.35,12225.033333329999,12291.383333329999,11891.35,
1701873390000,12198.73333333,12410.85,12010.866666659998,12078.81666666,11674.08333333,
1701873395000,12229.4,12499.43333333,12290.783333329999,12366.85,11950.533333329999,
1701873400000,12025.08333333,12149.91666666,11906.58333333,11975.41666666,11574.48333333,
1701873405000,12099.5,12074.81666666,11988.883333329999,12058.383333329999,11641.716666659999,
1701873410000,12133.216666659999,12231.73333333,12021.23333333,12092.366666659998,11650.3,
1701873415000,12245.266666659998,12272.16666666,12020.95,12089.283333329999,11676.966666659999,
1701873420000,12148.2,12436.65,12045.08333333,12095.6,11686.98333333,
1701873425000,12121.516666659998,12104.81666666,11978.35,12049.33333333,11549.25,
1701873430000,12190.1,12223.033333329999,11989.8,12046.56666666,11686.633333329999,
1701873435000,11919.31666666,12034.216666659999,11913.25,12002.633333329999,11579.716666659999,
1701873440000,12154.16666666,12141.366666659998,12015.81666666,12092.116666659998,11620.08333333,
1701873445000,12146.81666666,12113.95,12025.9,12097.516666659998,11633.633333329999,
1701873450000,12074.95,12093.81666666,11862.3,11931.33333333,11529.23333333,
1701873455000,11987.766666659998,12102.66666666,11823.6,11887.85,11485.21666666,
1701873460000,12187.35,12232.08333333,11989.883333329999,12055.83333333,11648.3,
1701873465000,12051.93333333,12185.48333333,11874.06666666,11939.466666659999,11547.45,
1701873470000,11992.616666659998,12012.116666659998,11890.516666659998,11957.5,11589.716666659999,
1701873475000,12723.75,12998.06666666,12733.31666666,12809.83333333,12385.58333333,
1701873480000,13146.75,13072.033333329999,12793.08333333,12895.016666659998,12448.45,
1701873485000,13209.4,13288.33333333,12912.91666666,12986.883333329999,12641.66666666,
1701873490000,13119.466666659999,13421.45,13108.633333329999,13185.516666659998,12740.116666659998,
1701873495000,13253.716666659999,13487.016666659998,13153.35,13232.033333329999,12730.75,
1701873500000,13178.283333329999,13468.266666659998,13095.1,13165.6,12778.533333329999,
1701873505000,13207.58333333,13542.783333329999,13117.55,13191.866666659998,12804.133333329999,
1701873510000,13478.45,13682.516666659998,13357.83333333,13436.266666659998,12983.48333333,
1701873515000,13392.93333333,13595.31666666,13364.2,13453.31666666,12998.7,
1701873520000,13295.266666659998,13555.45,13280.7,13362.23333333,12914.1,
1701873525000,13334.0,13642.366666659998,13278.18333333,13359.05,12911.58333333,
1701873530000,13480.35,13546.16666666,13295.93333333,13373.91666666,12753.43333333,
1701873535000,12649.383333329999,12796.766666659998,12540.83333333,12612.65,12188.43333333,
1701873540000,12345.033333329999,12726.66666666,12476.56666666,12541.75,12135.16666666,
1701873545000,12110.35,12319.4,12179.616666659998,12258.766666659998,11797.116666659998,
1701873550000,12362.883333329999,12256.41666666,12014.633333329999,12085.516666659998,11677.0,
1701873555000,12283.83333333,12382.866666659998,12079.2,12151.2,11786.383333329999,
1701873560000,,,,,,
1701873600000,,,0.0,,,
1701873605000,0.0,0.0,0.0,0.0,0.0,0.0
1701873610000,0.0,0.0,0.0,0.0,0.0,0.0
1701873615000,0.0,57.6166666667,61.7666666667,60.3,0.0,57.9166666667
1701873620000,65.2833333333,165.1833333333,171.5,173.7333333333,57.9166666667,166.75
1701873625000,183.3,309.05,310.5166666666,332.9833333333,166.5333333333,308.65
1701873630000,322.8333333333,578.8,585.0666666666,626.6166666666,305.6,577.7666666666
1701873635000,606.7666666666,1069.05,1080.3333333333,1153.3166666666,643.4,1065.0666666666
1701873640000,1021.2,1489.2666666666,1541.8166666666,1583.1666666666,1063.45,1457.9333333332997
1701873645000,1418.55,2070.9166666666,2093.9833333333,2243.1666666666,1499.85,2066.3166666666
1701873650000,2235.6166666666,2815.4,2848.5333333332997,2997.15,2062.7333333333,2782.4666666666
