Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,1000.0,0.0,0.0,22637.0,18.0,1
5,0.0,1000.0,0.0,0.0,22637.0,15.0,1
10,0.0,0.0,0.0,0.0,561684.0,371.0,1
15,171.2166666666,0.0,0.0,0.0,1666744.0,76.0,1
20,667.1833333333,0.0,0.0,0.0,10265652.0,569.0,1
25,667.1833333333,0.0,0.0,0.0,10265652.0,569.0,1
30,8656.4,2.0,0.0,55.0,24523413.0,515.0,1
35,8839.883333329999,167.0,136.0,208.0,24523413.0,515.0,1
40,,,,,24523413.0,515.0,0
55,0.0,,0.0,0.0,24523413.0,515.0,1
60,0.0,1000.0,0.0,0.0,15915165.0,972.0,1
65,4670.03333333,885.0,219.0,222.0,15915165.0,972.0,1
70,7352.66666666,943.0,541.0,587.0,15915165.0,972.0,1
75,13754.95,962.0,657.0,686.0,15915165.0,972.0,1
80,,,,,15915165.0,972.0,0
100,0.0,1000.0,0.0,0.0,22311511.0,2118.0,1
105,8387.93333333,860.0,660.0,596.0,39805076.0,3928.0,1
110,10210.48333333,930.0,817.0,774.0,27414274.0,1125.0,1
115,10963.75,954.0,907.0,876.0,27414274.0,1125.0,1
120,15516.95,965.0,904.0,883.0,27414274.0,1125.0,1
125,,,,,27414274.0,1125.0,0
160,0.0,1000.0,0.0,0.0,17872145.0,606.0,1
165,0.0,1000.0,0.0,0.0,27928333.0,1150.0,1
170,6918.71666666,876.0,1000.0,1000.0,27928333.0,1150.0,1
175,13229.85,938.0,999.0,936.0,7825066.0,1366.0,1
180,15658.783333329999,959.0,973.0,942.0,12627542.0,942.0,1
185,18161.18333333,969.0,1000.0,1000.0,12627542.0,942.0,1
190,22318.016666659998,976.0,1000.0,1000.0,12627542.0,942.0,1
195,,,,,12627542.0,942.0,0
45,,,,,24523413.0,515.0,0
50,,,,,24523413.0,515.0,0
85,,,,,15915165.0,972.0,0
90,,,,,15915165.0,972.0,0
95,,,,,15915165.0,972.0,0
130,,,,,27414274.0,1125.0,0
135,,,,,27414274.0,1125.0,0
140,,,,,27414274.0,1125.0,0
145,,,,,27414274.0,1125.0,0
150,,,,,27414274.0,1125.0,0
155,,,,,27414274.0,1125.0,0
200,,,,,12627542.0,942.0,0
205,,,,,12627542.0,942.0,0
210,,,,,12627542.0,942.0,0
215,,,,,12627542.0,942.0,0
220,,,,,12627542.0,942.0,0
225,,,,,12627542.0,942.0,0
230,,,,,12627542.0,942.0,0
235,,,,,,,0
