,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737203960000,0.0
1737203965000,0.0
1737203970000,563.0666666666
1737203975000,2074.9833333333
1737203980000,4278.5
1737203985000,6405.116666670001
1737203990000,14623.716666659999
1737203995000,14623.716666659999
1737204000000,14623.716666659999
1737204005000,15477.68333333
1737204010000,19808.9
1737204015000,21738.33333333
1737204020000,21738.33333333
1737204025000,21738.33333333
1737204030000,23294.75
1737204035000,25771.383333330003
1737204040000,23567.86666666
1737204045000,21484.11666666
1737204050000,18903.58333333
1737204055000,19090.38333333
1737204060000,19966.28333333
1737204065000,23372.3
1737204070000,25281.383333330003
1737204075000,24291.16666666
1737204080000,28710.86666666
1737204085000,28710.86666666
1737204090000,29732.566666659997
1737204095000,28480.0
1737204100000,28480.0
1737204105000,31663.15
1737204110000,28930.7
1737204115000,28743.9
1737204120000,31011.1
1737204125000,27639.66666666
1737204130000,21739.816666659997
1737204135000,23965.15
1737204140000,23891.4
1737204145000,29249.083333330003
1737204150000,31758.316666659997
1737204155000,34913.3
1737204160000,35142.45
1737204165000,34674.08333333
1737204170000,34990.76666666
1737204175000,34990.76666666
1737204180000,34744.51666666
1737204185000,36955.4
1737204190000,36614.95
1737204195000,34093.85
1737204200000,
