Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,,0.0,0.0,22637.0,519.0,1
5,0.0,1000.0,0.0,0.0,5559013.0,254.0,1
10,1425.7166666666,541.0,0.0,0.0,7719456.0,998.0,1
15,2847.6333333333,412.0,27.0,0.0,6433718.0,2955.0,1
20,4983.18333333,383.0,18.0,93.0,12732457.0,2435.0,1
25,9688.75,532.0,147.0,279.0,19279859.0,2294.0,1
30,17037.08333333,626.0,415.0,506.0,4081097.0,323.0,1
35,20226.0,688.0,515.0,577.0,18798504.0,1143.0,1
40,21596.8,733.0,627.0,675.0,18798504.0,1143.0,1
45,32646.45,766.0,661.0,667.0,18798504.0,1143.0,1
50,32646.45,792.0,699.0,704.0,19432752.0,597.0,1
55,32646.45,813.0,729.0,733.0,19432752.0,597.0,1
60,41169.8,830.0,929.0,933.0,19432752.0,597.0,1
65,41711.06666666,844.0,935.0,937.0,28269919.0,950.0,1
70,40285.35,883.0,1000.0,1000.0,20421564.0,560.0,1
75,41795.7,942.0,1000.0,1000.0,20421564.0,560.0,1
80,42754.05,999.0,1000.0,1000.0,27064912.0,761.0,1
85,38048.483333330005,1000.0,1000.0,1000.0,27064912.0,761.0,1
90,36757.78333333,1000.0,1000.0,1000.0,25651405.0,9454.0,1
95,33568.86666666,1000.0,1000.0,1000.0,25651405.0,9454.0,1
100,33403.9,1000.0,1000.0,1000.0,8796703.0,1069.0,1
105,22547.61666666,1000.0,1000.0,1000.0,17966966.0,928.0,1
110,24813.61666666,1000.0,1000.0,1000.0,21847306.0,1462.0,1
115,31073.333333330003,1000.0,1000.0,1000.0,32001942.0,1845.0,1
120,29534.7,1000.0,1000.0,1000.0,42119392.0,2598.0,1
125,36513.18333333,1000.0,1000.0,1000.0,41330718.0,1397.0,1
130,42769.91666666,1000.0,1000.0,1000.0,43309568.0,1067.0,1
135,41953.95,1000.0,1000.0,1000.0,43309568.0,1067.0,1
140,45186.6,1000.0,1000.0,1000.0,43309568.0,1067.0,1
145,45186.6,1000.0,1000.0,1000.0,45704486.0,1159.0,1
150,39629.18333333,1000.0,1000.0,1000.0,45704486.0,1159.0,1
155,44555.81666666,1000.0,1000.0,1000.0,36290168.0,8965.0,1
160,43349.983333330005,1000.0,1000.0,1000.0,36290168.0,8965.0,1
165,43788.05,1000.0,1000.0,1000.0,40444663.0,11293.0,1
170,41522.05,1000.0,1000.0,1000.0,12876959.0,1430.0,1
175,36595.75,1000.0,1000.0,1000.0,23866793.0,1950.0,1
180,34843.7,1000.0,1000.0,1000.0,34830636.0,2787.0,1
185,35051.733333330005,1000.0,1000.0,1000.0,34161625.0,1067.0,1
190,35392.61666666,1000.0,1000.0,1000.0,44642561.0,1044.0,1
195,38690.233333330005,1000.0,1000.0,1000.0,55176851.0,1794.0,1
200,38847.78333333,1000.0,1000.0,1000.0,55176851.0,1794.0,1
205,44662.03333333,1000.0,1000.0,1000.0,44903563.0,1043.0,1
210,46508.68333333,1000.0,1000.0,1000.0,44903563.0,1043.0,1
215,46859.95,1000.0,1000.0,1000.0,43357256.0,6764.0,1
220,46969.38333333,1000.0,1000.0,1000.0,51473606.0,1095.0,1
225,47093.483333330005,1000.0,1000.0,1000.0,51473606.0,1095.0,1
230,52285.58333333,1000.0,1000.0,1000.0,51473606.0,1095.0,1
235,50952.16666666001,1000.0,1000.0,1000.0,51473606.0,1095.0,1
240,45719.5,1000.0,1000.0,1000.0,51473606.0,1095.0,1
245,,,,,,,0
