,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks,TumblingEventTimeWindows____Timestamps_Watermarks
,0,1,2,3,4,5,6,7
Timestamp,,,,,,,,
1736813340000,583.0,28.0,335.0,1000.0,1000.0,127.0,1000.0,
1736813345000,771.0,251.0,393.0,845.0,31.0,315.0,0.0,
1736813350000,838.0,388.0,419.0,775.0,241.0,436.0,218.0,
1736813355000,857.0,401.0,478.0,748.0,380.0,425.0,386.0,
1736813360000,878.0,425.0,469.0,661.0,392.0,429.0,380.0,
1736813365000,887.0,451.0,490.0,635.0,418.0,465.0,419.0,
1736813370000,900.0,477.0,502.0,657.0,436.0,491.0,438.0,
1736813375000,912.0,499.0,522.0,664.0,464.0,496.0,452.0,
1736813380000,912.0,499.0,514.0,657.0,486.0,502.0,469.0,
1736813385000,917.0,524.0,545.0,648.0,490.0,529.0,485.0,
1736813390000,924.0,531.0,556.0,667.0,512.0,527.0,496.0,
1736813395000,926.0,536.0,554.0,664.0,518.0,539.0,505.0,
1736813400000,958.0,582.0,574.0,667.0,524.0,579.0,516.0,
1736813405000,959.0,604.0,599.0,652.0,572.0,599.0,561.0,
1736813410000,954.0,596.0,599.0,655.0,595.0,583.0,580.0,
1736813415000,957.0,598.0,590.0,641.0,582.0,587.0,558.0,
1736813420000,958.0,615.0,593.0,649.0,584.0,610.0,564.0,
1736813425000,957.0,611.0,605.0,666.0,603.0,599.0,583.0,
1736813430000,950.0,609.0,594.0,645.0,600.0,588.0,575.0,
1736813435000,949.0,608.0,587.0,629.0,590.0,597.0,571.0,
1736813440000,953.0,627.0,605.0,633.0,588.0,604.0,571.0,
1736813445000,953.0,608.0,589.0,643.0,598.0,584.0,573.0,
1736813450000,950.0,610.0,577.0,621.0,583.0,596.0,576.0,
1736813455000,951.0,611.0,585.0,622.0,591.0,593.0,573.0,
1736813460000,949.0,619.0,592.0,618.0,593.0,592.0,567.0,
1736813465000,949.0,602.0,570.0,618.0,600.0,576.0,578.0,
1736813470000,953.0,608.0,581.0,599.0,581.0,590.0,569.0,
1736813475000,951.0,638.0,602.0,608.0,594.0,622.0,583.0,
1736813480000,946.0,623.0,611.0,637.0,621.0,605.0,604.0,
1736813485000,950.0,635.0,589.0,617.0,604.0,619.0,587.0,
1736813490000,955.0,621.0,601.0,632.0,619.0,615.0,602.0,
1736813495000,947.0,613.0,598.0,626.0,613.0,604.0,602.0,
1736813500000,944.0,594.0,580.0,615.0,607.0,593.0,594.0,
1736813505000,943.0,604.0,578.0,598.0,598.0,604.0,581.0,
1736813510000,944.0,601.0,586.0,611.0,603.0,595.0,584.0,
1736813515000,941.0,597.0,576.0,606.0,595.0,595.0,590.0,
1736813520000,945.0,594.0,572.0,600.0,589.0,599.0,588.0,
1736813525000,946.0,589.0,574.0,598.0,584.0,591.0,575.0,
1736813530000,946.0,587.0,572.0,597.0,581.0,590.0,575.0,
1736813535000,952.0,575.0,556.0,601.0,577.0,572.0,566.0,
1736813540000,956.0,586.0,566.0,585.0,564.0,581.0,561.0,
1736813545000,958.0,607.0,588.0,597.0,578.0,600.0,568.0,
1736813550000,959.0,616.0,601.0,619.0,602.0,603.0,596.0,
1736813555000,966.0,626.0,595.0,633.0,601.0,615.0,587.0,
1736813560000,966.0,630.0,613.0,645.0,610.0,608.0,598.0,
1736813565000,964.0,617.0,599.0,645.0,605.0,591.0,594.0,
1736813570000,961.0,608.0,583.0,625.0,594.0,588.0,575.0,
1736813575000,964.0,617.0,583.0,616.0,586.0,591.0,560.0,
1736813580000,960.0,619.0,591.0,625.0,596.0,586.0,571.0,
1736813585000,,647.0,,629.0,601.0,,579.0,
1736813590000,,,,,,,,
1736813610000,1000.0,,1000.0,,1000.0,,,1000.0
1736813615000,1000.0,1000.0,0.0,1000.0,62.0,,1000.0,1000.0
1736813620000,431.0,0.0,0.0,0.0,142.0,1000.0,658.0,0.0
1736813625000,687.0,91.0,156.0,64.0,211.0,661.0,560.0,0.0
1736813630000,778.0,199.0,221.0,173.0,250.0,569.0,515.0,110.0
1736813635000,818.0,246.0,246.0,249.0,293.0,527.0,505.0,182.0
1736813640000,836.0,292.0,267.0,266.0,305.0,510.0,479.0,225.0
1736813645000,857.0,307.0,293.0,289.0,317.0,489.0,466.0,262.0
1736813650000,867.0,322.0,317.0,307.0,343.0,481.0,468.0,285.0
1736813655000,882.0,354.0,342.0,336.0,359.0,484.0,483.0,318.0
1736813660000,888.0,386.0,364.0,363.0,369.0,496.0,474.0,331.0
1736813665000,899.0,395.0,374.0,375.0,386.0,484.0,485.0,345.0
1736813670000,908.0,412.0,389.0,390.0,387.0,497.0,479.0,356.0
1736813675000,913.0,419.0,461.0,405.0,435.0,494.0,441.0,375.0
1736813680000,960.0,475.0,504.0,483.0,491.0,456.0,490.0,475.0
1736813685000,962.0,534.0,500.0,531.0,493.0,506.0,487.0,492.0
1736813690000,958.0,536.0,502.0,534.0,496.0,506.0,492.0,494.0
1736813695000,956.0,538.0,536.0,535.0,517.0,511.0,515.0,504.0
1736813700000,957.0,561.0,541.0,565.0,523.0,538.0,519.0,527.0
1736813705000,956.0,567.0,547.0,567.0,528.0,544.0,525.0,530.0
1736813710000,955.0,570.0,558.0,571.0,551.0,549.0,540.0,543.0
1736813715000,951.0,578.0,560.0,581.0,549.0,563.0,535.0,541.0
1736813720000,954.0,568.0,565.0,582.0,555.0,561.0,543.0,555.0
1736813725000,953.0,577.0,571.0,592.0,560.0,576.0,534.0,561.0
1736813730000,948.0,578.0,566.0,590.0,571.0,572.0,546.0,570.0
1736813735000,950.0,588.0,569.0,590.0,567.0,582.0,548.0,559.0
1736813740000,946.0,586.0,562.0,582.0,553.0,585.0,525.0,555.0
1736813745000,942.0,565.0,589.0,567.0,576.0,565.0,547.0,562.0
1736813750000,950.0,573.0,596.0,590.0,600.0,583.0,573.0,588.0
1736813755000,951.0,594.0,570.0,598.0,580.0,604.0,546.0,577.0
1736813760000,950.0,567.0,576.0,580.0,588.0,575.0,560.0,561.0
1736813765000,953.0,572.0,598.0,586.0,607.0,584.0,579.0,577.0
1736813770000,956.0,596.0,583.0,604.0,578.0,607.0,564.0,584.0
1736813775000,955.0,580.0,575.0,595.0,583.0,593.0,561.0,581.0
1736813780000,951.0,577.0,575.0,579.0,582.0,581.0,562.0,569.0
1736813785000,949.0,574.0,582.0,577.0,583.0,576.0,570.0,579.0
1736813790000,952.0,577.0,602.0,588.0,592.0,579.0,574.0,582.0
1736813795000,951.0,583.0,611.0,597.0,597.0,589.0,591.0,600.0
1736813800000,951.0,598.0,600.0,599.0,595.0,604.0,584.0,598.0
1736813805000,955.0,591.0,585.0,590.0,592.0,604.0,584.0,598.0
1736813810000,953.0,599.0,592.0,583.0,580.0,602.0,573.0,590.0
1736813815000,954.0,594.0,609.0,586.0,600.0,596.0,589.0,606.0
1736813820000,957.0,613.0,608.0,605.0,591.0,614.0,581.0,609.0
1736813825000,952.0,608.0,583.0,598.0,570.0,609.0,568.0,595.0
1736813830000,952.0,592.0,588.0,582.0,573.0,583.0,567.0,577.0
1736813835000,957.0,593.0,620.0,579.0,593.0,584.0,590.0,580.0
1736813840000,963.0,617.0,610.0,615.0,608.0,613.0,600.0,612.0
1736813845000,960.0,622.0,609.0,611.0,600.0,622.0,599.0,595.0
1736813850000,961.0,618.0,598.0,604.0,595.0,624.0,598.0,597.0
1736813855000,962.0,609.0,,604.0,,618.0,576.0,
1736813860000,,,,,,,,
