Time,Parallelism,Throughput_OUT,Throughput_IN
1708177124,1.0,0.0,0.0
1708177129,1.0,4.683333333333,275.85
1708177134,1.0,89.2666666666,1153.5
1708177139,1.0,90.95,1279.5666666666
1708177144,1.0,90.95,1279.5666666666
1708177149,1.0,90.95,1279.5666666666
1708177154,1.0,90.95,1279.5666666666
1708177159,1.0,102.7,4000.1
1708177164,1.0,102.7,9661.16666666
1708177169,1.0,102.7,12178.08333333
1708177174,1.0,102.7,15354.03333333
1708177179,1.0,102.7,22638.58333333
1708177184,1.0,102.7,25654.93333333
1708177189,1.0,98.0166666666,32390.58333333
1708177194,1.0,13.433333333333,36262.6
1708177199,1.0,11.75,41038.41666666
1708177204,1.0,11.75,42614.21666666
1708177209,1.0,11.75,44226.33333333
1708177214,1.0,11.75,48424.85
1708177219,1.0,0.0,52381.18333333
1708177224,1.0,0.0,52584.43333333
1708177229,1.0,0.0,54765.4
1708177234,1.0,0.0,54691.43333333
1708177239,1.0,0.0,51968.4
1708177244,1.0,0.0,53149.65
1708177249,1.0,0.0,49683.45
1708177254,1.0,0.0,51866.43333333
1708177259,1.0,0.0,52347.46666666
1708177264,1.0,0.0,51733.06666666
1708177269,1.0,0.0,55206.0
1708177274,1.0,0.0,54724.23333333
1708177279,1.0,0.0,54269.26666666
1708177284,1.0,0.0,52756.18333333
1708177289,1.0,0.0,54453.98333333
1708177294,1.0,0.0,56915.2
1708177299,1.0,0.0,54436.88333333
1708177304,1.0,0.0,50784.58333333
1708177309,1.0,0.0,52477.36666666
1708177314,1.0,0.0,49716.85
1708177319,1.0,0.0,48781.1
1708177324,1.0,0.0,55527.28333332999
1708177329,1.0,0.0,53560.55
1708177334,1.0,0.0,51433.06666666
1708177339,1.0,0.0,48029.33333333
1708177344,1.0,0.0,49910.28333332999
1708177349,1.0,0.0,48846.13333333
1708177354,1.0,0.0,47741.33333333
1708177359,1.0,0.0,49028.88333333
1708177364,1.0,0.0,52295.9
1708177369,1.0,0.0,52319.88333333
1708177374,1.0,0.0,51975.63333333
1708177379,1.0,0.0,54118.48333333
1708177384,1.0,0.0,51159.7
1708177389,1.0,0.0,52387.23333333
1708177394,1.0,0.0,54118.13333333
1708177399,1.0,0.0,52195.23333333
1708177404,1.0,0.0,49315.28333332999
1708177409,1.0,0.0,50083.56666666
1708177414,1.0,0.0,52854.95
1708177419,1.0,0.0,55480.45
1708177424,1.0,0.0,54230.08333333
1708177429,1.0,0.0,49157.93333333
1708177434,1.0,0.0,48102.31666666
1708177439,1.0,0.0,49190.71666666
1708177444,1.0,0.0,49380.61666666
1708177449,1.0,0.0,52410.68333333
1708177454,1.0,0.0,51601.26666666
1708177459,1.0,0.0,52929.7
1708177464,1.0,0.0,54142.25
1708177469,1.0,0.0,55419.85
1708177474,1.0,0.0,52859.25
1708177479,1.0,0.0,54474.28333332999
1708177484,1.0,0.0,55677.5
1708177489,1.0,0.0,56939.2
1708177544,2.0,0.0,0.0
1708177549,2.0,0.0,0.0
1708177554,2.0,0.0,19.183333333333
1708177559,2.0,0.0,737.7
1708177564,2.0,0.0,4821.38333333
1708177569,2.0,0.0,11303.91666666
1708177574,2.0,0.0,21166.15
1708177579,2.0,0.0,30308.33333333
1708177584,2.0,0.0,33496.55
1708177589,2.0,0.0,43483.35
1708177594,2.0,0.0,49320.16666666
1708177599,2.0,0.0,54831.18333333
1708177604,2.0,0.0,59878.03333332999
1708177609,2.0,0.0,68264.86666665999
1708177614,2.0,0.0,77082.45
1708177619,2.0,0.0,79793.0
1708177624,2.0,0.0,83852.1
1708177629,2.0,0.0,86232.48333332999
1708177634,2.0,0.0,85672.56666665999
1708177639,2.0,0.0,86524.46666666
1708177644,2.0,0.0,93771.88333333
1708177649,2.0,0.0,86800.5
1708177654,2.0,0.0,84574.6
1708177659,2.0,0.0,86973.93333333
1708177664,2.0,0.0,90629.35
1708177669,2.0,0.0,92403.11666666
1708177674,2.0,0.0,91664.93333333
1708177679,2.0,0.0,90917.98333333
1708177684,2.0,0.0,91443.91666666
1708177689,2.0,0.0,90879.51666666
1708177694,2.0,0.0,90729.03333333
